"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file688a7d18513c"	"TreeHeight"	"rateAC"	"rateAG"	"rateAT"	"rateCG"	"rateGT"	"freqParameter.1"	"freqParameter.2"	"freqParameter.3"	"freqParameter.4"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."	"clockRate"
"152"	151	-4125.71024222321	-4221.85234124364	-4125.71024222321	-96.1420990204292	-4125.71024222321	14.9991572482998	0.980498962388217	0.36321557378907	1.30461960015776	0.552015973580962	0.799961443217108	0.234084365291946	0.270920588797163	0.26076800379403	0.234227042116861	-87.4439459738717	0.182936336809018	0.67000097397368	5.63370153168594	14.9991572482998	0.168032645381777
"153"	152	-4122.33181637108	-4221.67316803103	-4122.33181637108	-99.3413516599489	-4122.33181637108	14.9991572482998	0.980498962388217	0.36321557378907	1.30461960015776	0.552015973580962	0.799961443217108	0.234084365291946	0.277722461310083	0.26076800379403	0.227425169603941	-90.6431986133914	0.371521379561369	0.226916895407588	5.63370153168594	14.9991572482998	0.161771186969568
"154"	153	-4118.26403035801	-4216.73661449652	-4118.26403035801	-98.4725841385096	-4118.26403035801	14.9991572482998	0.980498962388217	0.329194769295771	1.74273308532066	0.552015973580962	0.799961443217108	0.224513601002406	0.277722461310083	0.26076800379403	0.236995933893481	-89.5506844223483	0.166792176227273	0.589875269238585	5.63370153168594	14.9991572482998	0.166336605829137
"155"	154	-4115.55795449536	-4211.79072727609	-4115.55795449536	-96.2327727807306	-4115.55795449536	14.9991572482998	0.980498962388217	0.329194769295771	1.74273308532066	0.552015973580962	0.799961443217108	0.224513601002406	0.277722461310083	0.26076800379403	0.236995933893481	-87.3108730645692	0.266880344919374	0.687724827616915	5.63370153168594	14.9991572482998	0.176438423100788
"156"	155	-4101.13813568152	-4197.3059766587	-4101.13813568152	-96.1678409771787	-4101.13813568152	14.9991572482998	0.980498962388217	0.424188158050802	1.28953982208847	0.552015973580962	1.19914991828143	0.224513601002406	0.277722461310083	0.26076800379403	0.236995933893481	-86.9072872136539	0.303829856856267	0.373040348096092	5.63370153168594	14.9991572482998	0.149231802929855
"157"	156	-4091.25530432491	-4189.04112957788	-4091.25530432491	-97.7858252529782	-4091.25530432491	14.9991572482998	0.980498962388217	0.424188158050802	0.712552088014119	0.636341137535645	0.788775092352275	0.224513601002406	0.277722461310083	0.26076800379403	0.236995933893481	-89.4419962199701	0.144475335843585	0.798245620926408	5.63370153168594	14.9991572482998	0.170286348573896
"158"	157	-4088.57091368464	-4194.45979897934	-4088.57091368464	-105.888885294701	-4088.57091368464	14.9991572482998	0.980498962388217	0.571825445528268	0.712552088014119	0.636341137535645	0.635202207347134	0.224513601002406	0.274503636548161	0.264962562162275	0.236020200287159	-97.4750188137771	0.119140036901114	0.715307528440794	5.63370153168594	14.9991572482998	0.112942564558289
"159"	158	-4066.12580679685	-4172.97570985268	-4066.12580679685	-106.849903055827	-4066.12580679685	14.9991572482998	0.980498962388217	1.13396675684354	0.712552088014119	0.636341137535645	0.635202207347134	0.224513513563744	0.269001598586927	0.262684209148567	0.243800678700761	-97.757518289542	0.269965197132389	0.485822496906113	5.63370153168594	14.9991572482998	0.117227287103263
"160"	159	-4062.65888442457	-4170.85291520095	-4062.65888442457	-108.194030776388	-4062.65888442457	14.9991572482998	0.980498962388217	1.06600625575048	0.712552088014119	0.636341137535645	0.661337331741375	0.224513513563744	0.269001598586927	0.262684209148567	0.243800678700761	-99.122838456533	0.212623866054797	0.152898611600815	5.63370153168594	14.9991572482998	0.127398386541993
"161"	160	-4057.43866199729	-4164.16144037311	-4057.43866199729	-106.722778375814	-4057.43866199729	14.9991572482998	0.980498962388217	1.06600625575048	0.820220907758107	0.636341137535645	0.661337331741375	0.224513513563744	0.269001598586927	0.262684209148567	0.243800678700761	-97.50713452017	0.224574168069102	0.239567688567601	5.63370153168594	14.9991572482998	0.109203662662805
"162"	161	-4057.13600753932	-4164.49529375157	-4057.13600753932	-107.359286212249	-4057.13600753932	14.9991572482998	0.980498962388217	1.04210482209986	0.820220907758107	0.626404320362984	0.661337331741375	0.230450288834774	0.269001598586927	0.256747433877538	0.243800678700761	-98.1823257555778	0.239198533071819	0.229685339381723	5.63370153168594	14.9991572482998	0.115311164575615
"163"	162	-4048.37159708833	-4156.59965937546	-4048.37159708833	-108.228062287126	-4048.37159708833	14.9991572482998	0.980498962388217	1.04210482209986	1.10975516235056	0.626404320362984	0.661337331741375	0.236145323907105	0.269001598586927	0.265112427334006	0.229740650171963	-98.734943462752	0.255826809589122	0.0759608061870871	5.63370153168594	14.9991572482998	0.113869458461343
"164"	163	-4042.66717078448	-4156.87431891267	-4042.66717078448	-114.207148128197	-4042.66717078448	14.9991572482998	0.87506222649417	0.890427710576584	1.10975516235056	0.535078753772769	0.661337331741375	0.237795253420284	0.269001598586927	0.256607858723385	0.236595289269405	-105.148501743766	0.187767770373309	0.300565129515915	5.63370153168594	14.9991572482998	0.104144822574809
"165"	164	-4042.31734109666	-4160.52031589033	-4042.31734109666	-118.202974793669	-4042.31734109666	14.9991572482998	0.87506222649417	0.890427710576584	0.875676021603985	0.437736939481718	0.661337331741375	0.237197046210889	0.269001598586927	0.25720606593278	0.236595289269405	-109.593280104523	0.167401896076624	0.503022925927617	5.63370153168594	14.9991572482998	0.0837404175172081
"166"	165	-4037.28637903145	-4154.42019174741	-4037.28637903145	-117.133812715962	-4037.28637903145	14.9991572482998	0.87506222649417	0.890427710576584	1.05090262538069	0.830860416642289	0.886410511720828	0.237197046210889	0.269001598586927	0.25720606593278	0.236595289269405	-107.384415779785	0.15995991505924	0.490575640063283	5.63370153168594	14.9991572482998	0.0949221851497153
"167"	166	-4025.25170072733	-4139.52849643417	-4025.25170072733	-114.276795706836	-4025.25170072733	14.9991572482998	0.978297221454478	0.839132387186653	0.957537325407632	0.424127742240768	0.749630233094549	0.237197046210889	0.269001598586927	0.25720606593278	0.236595289269405	-105.420165907573	0.175009365262028	0.375170349299442	5.63370153168594	14.9991572482998	0.10091301355262
"168"	167	-4024.16315330546	-4142.72392584522	-4024.16315330546	-118.560772539757	-4024.16315330546	14.9991572482998	0.699754815827683	0.839132387186653	0.957537325407632	0.846096240930541	0.749630233094549	0.24589239853184	0.281847032770072	0.252225873943887	0.2200346947542	-109.352060972695	0.131738500098865	0.61914124297777	5.63370153168594	14.9991572482998	0.0822289069056362
"169"	168	-4022.07911558411	-4138.67514813556	-4022.07911558411	-116.596032551445	-4022.07911558411	14.9991572482998	0.699754815827683	0.859181744111053	0.957537325407632	0.865361120222583	0.749630233094549	0.24589239853184	0.281847032770072	0.259043052423793	0.213217516274295	-107.340572540399	0.170468134106826	0.428841561119722	5.63370153168594	14.9991572482998	0.0917240071373483
"170"	169	-4019.08050229458	-4133.86701940853	-4019.08050229458	-114.786517113954	-4019.08050229458	14.9991572482998	0.699754815827683	1.30936443168082	0.957537325407632	0.865361120222583	0.9600088554228	0.24589239853184	0.286619802042758	0.259043052423793	0.208444747001608	-104.852264959182	0.190119535435198	0.400930676535116	5.63370153168594	14.9991572482998	0.100439215485876
"171"	170	-4015.6497199264	-4128.33472384784	-4015.6497199264	-112.685003921438	-4015.6497199264	14.9991572482998	0.877723580106788	1.13001588578919	1.02294933113156	0.865361120222583	1.27039137476257	0.24589239853184	0.286619802042758	0.257017712357135	0.210470087068266	-102.300108491065	0.304266800332176	0.385013103906131	5.63370153168594	14.9991572482998	0.113125302473837
"172"	171	-4014.99728422167	-4123.78397137972	-4014.99728422167	-108.786687158042	-4014.99728422167	14.9991572482998	0.877723580106788	1.13001588578919	1.02294933113156	0.602562483533883	1.11779497481763	0.24589239853184	0.286619802042758	0.257017712357135	0.210470087068266	-98.9087576847997	0.249207929273167	0.115177823374995	5.63370153168594	14.9991572482998	0.109148215669615
"173"	172	-4003.9290837312	-4114.28598548464	-4003.9290837312	-110.356901753443	-4003.9290837312	14.9991572482998	0.877723580106788	1.04159365852955	1.02294933113156	0.602562483533883	1.2391514135214	0.24589239853184	0.286701186682945	0.257017712357135	0.210388702428079	-100.450748157247	0.243830624198695	0.252067462827383	5.63370153168594	14.9991572482998	0.101725066397513
"174"	173	-4003.24836636407	-4115.91341541813	-4003.24836636407	-112.665049054061	-4003.24836636407	14.9991572482998	0.760206327158322	1.04159365852955	1.02294933113156	0.841165887855774	1.2391514135214	0.255372053673398	0.286701186682945	0.250421089844676	0.207505669798981	-102.566423938507	0.297405348134386	0.1296590905035	5.63370153168594	14.9991572482998	0.0905394191961544
"175"	174	-4002.12120297955	-4114.27648494435	-4002.12120297955	-112.155281964805	-4002.12120297955	14.9991572482998	0.760206327158322	1.04159365852955	1.02294933113156	0.841165887855774	1.27060390938182	0.269804687153602	0.293979585378279	0.237804536603048	0.198411190865071	-102.029699369694	0.174073540347598	0.559574940619711	5.63370153168594	14.9991572482998	0.097858977063473
"176"	175	-3998.40898583254	-4109.35136138623	-3998.40898583254	-110.942375553691	-3998.40898583254	14.9991572482998	0.760206327158322	1.04159365852955	1.02294933113156	0.759983651662919	1.27060390938182	0.269804687153602	0.293979585378279	0.237804536603048	0.198411190865071	-100.921328552904	0.146486422381676	0.491140441910199	5.63370153168594	14.9991572482998	0.117047667399257
"177"	176	-3997.17653101017	-4107.42344289858	-3997.17653101017	-110.246911888416	-3997.17653101017	14.9991572482998	0.760206327158322	0.878729629939525	1.02294933113156	0.759983651662919	1.29079842621492	0.269804687153602	0.287398307035803	0.237804536603048	0.204992469207547	-100.37853683987	0.234547800940193	0.349646665301807	5.63370153168594	14.9991572482998	0.110040766607659
"178"	177	-3992.80029339704	-4105.90180491576	-3992.80029339704	-113.101511518725	-3992.80029339704	14.9991572482998	0.760206327158322	0.943014443014824	1.02294933113156	0.759983651662919	1.01477790802035	0.269804687153602	0.287398307035803	0.237804536603048	0.204992469207547	-103.419011785835	0.212565463877074	0.346938876938403	5.63370153168594	14.9991572482998	0.0928698126785701
"179"	178	-3990.21246493344	-4101.88224358761	-3990.21246493344	-111.669778654164	-3990.21246493344	14.9991572482998	0.85214975416919	0.943014443014824	1.02294933113156	0.744648420730727	0.705173277862007	0.268295510040833	0.288907484148572	0.237804536603048	0.204992469207547	-102.26726270775	0.268829354947088	0.306632830594687	5.63370153168594	14.9991572482998	0.0945719198232259
"180"	179	-3984.15684316357	-4095.59609690656	-3984.15684316357	-111.439253742986	-3984.15684316357	14.9991572482998	0.85214975416919	0.943014443014824	0.801217048724424	0.744648420730727	0.922020996870452	0.268295510040833	0.288907484148572	0.237804536603048	0.204992469207547	-102.014605720096	0.224696134886021	0.3324719601734	5.63370153168594	14.9991572482998	0.104774700845894
"181"	180	-3982.63525210037	-4091.97616481872	-3982.63525210037	-109.34091271835	-3982.63525210037	14.9991572482998	0.85214975416919	0.924725635509087	0.733427378919329	0.744648420730727	0.922020996870452	0.268295510040833	0.288907484148572	0.233133403961795	0.2096636018488	-100.026546523651	0.207467563284046	0.418599815442776	5.63370153168594	14.9991572482998	0.105769390174579
"182"	181	-3980.99407355094	-4092.00220158868	-3980.99407355094	-111.008128037737	-3980.99407355094	14.9991572482998	0.85214975416919	0.924725635509087	1.26813233443623	0.744648420730727	0.922020996870452	0.268295510040833	0.288907484148572	0.233133403961795	0.2096636018488	-101.120098035065	0.207347694999309	0.40279669639876	5.63370153168594	14.9991572482998	0.0996441620606422
"183"	182	-3980.37218605898	-4092.35722965766	-3980.37218605898	-111.985043598685	-3980.37218605898	14.9991572482998	0.566567134077168	0.924725635509087	1.26813233443623	0.641436406448738	1.07878555579538	0.268295510040833	0.288907484148572	0.233133403961795	0.2096636018488	-102.500544957164	0.222114652838094	0.239584066903709	5.63370153168594	14.9991572482998	0.0937368596238458
"184"	183	-3980.07230021914	-4089.44135993394	-3980.07230021914	-109.3690597148	-3980.07230021914	14.9991572482998	0.566567134077168	0.924725635509087	1.26813233443623	0.641436406448738	1.02685805132444	0.268295510040833	0.288907484148572	0.233133403961795	0.2096636018488	-99.9366194312828	0.244539575203056	0.137093332696985	5.63370153168594	14.9991572482998	0.104495670671634
"185"	184	-3977.18462143121	-4087.05381842127	-3977.18462143121	-109.869196990063	-3977.18462143121	14.9991572482998	0.566567134077168	0.924725635509087	1.26813233443623	0.641436406448738	1.02685805132444	0.268295510040833	0.288907484148572	0.237487901159002	0.205309104651593	-100.436756706546	0.242577293885702	0.0448453126955889	5.63370153168594	14.9991572482998	0.0979061951221305
"186"	185	-3976.77285149043	-4091.4643494168	-3976.77285149043	-114.691497926373	-3976.77285149043	14.9991572482998	0.566567134077168	0.924725635509087	1.26813233443623	0.98373321178303	1.02685805132444	0.258943496703108	0.292506794892108	0.233888590415466	0.214661117989318	-104.818565509203	0.297532531366481	0.173496461694686	5.63370153168594	14.9991572482998	0.105084211198671
"187"	186	-3976.30428772135	-4085.75268522766	-3976.30428772135	-109.448397506317	-3976.30428772135	14.9991572482998	0.868259288142994	0.924725635509087	1.1438351837687	0.98373321178303	1.02685805132444	0.258943496703108	0.289381959811784	0.231776284814478	0.21989825867063	-99.2501760030227	0.262156109807235	0.174072626931905	5.63370153168594	14.9991572482998	0.105368607796328
"188"	187	-3971.65032998699	-4087.60307008135	-3971.65032998699	-115.952740094364	-3971.65032998699	14.9991572482998	0.979743025623335	0.924725635509087	1.1438351837687	0.826903653682476	1.02685805132444	0.258943496703108	0.289381959811784	0.231776284814478	0.21989825867063	-105.809276459653	0.133428290670503	0.263175829501805	5.63370153168594	14.9991572482998	0.111072939448174
"189"	188	-3971.49657677026	-4084.89638043713	-3971.49657677026	-113.399803666874	-3971.49657677026	14.9991572482998	0.979743025623335	0.924725635509087	0.976919189628736	0.826903653682476	1.06136362074368	0.258943496703108	0.289381959811784	0.223183628607105	0.228490914878003	-103.388034051532	0.168280563574095	0.385868819344094	5.63370153168594	14.9991572482998	0.091058980281155
"190"	189	-3971.09253123569	-4080.90373452826	-3971.09253123569	-109.811203292569	-3971.09253123569	14.9991572482998	0.644653890911695	0.924725635509087	0.976919189628736	0.826903653682476	1.06136362074368	0.266664905825578	0.283346046751935	0.223183628607105	0.226805418815382	-100.230590502242	0.178227869674715	0.606219560045911	5.63370153168594	14.9991572482998	0.0999853769583789
"191"	190	-3969.74768394482	-4081.46470718994	-3969.74768394482	-111.717023245112	-3969.74768394482	14.9991572482998	0.644653890911695	0.965443907540251	0.976919189628736	0.826903653682476	1.01200884755761	0.266198212054433	0.283346046751935	0.210738781058829	0.239716960134803	-102.14360998682	0.188658740450953	0.696903098577148	5.63370153168594	14.9991572482998	0.104368068479589
"192"	191	-3968.10547062671	-4079.17075863959	-3968.10547062671	-111.065288012879	-3968.10547062671	14.9991572482998	0.843276159001481	0.965443907540251	0.991385622886112	0.826903653682476	1.32430043113507	0.266198212054433	0.283346046751935	0.210738781058829	0.239716960134803	-100.914720502865	0.229879753667852	0.53277022412542	5.63370153168594	14.9991572482998	0.103789127451495
"193"	192	-3966.5085908017	-4080.80723416481	-3966.5085908017	-114.298643363114	-3966.5085908017	14.9991572482998	0.843276159001481	1.17794164157407	0.991385622886112	0.769052775895398	1.32430043113507	0.257240342045148	0.292303916761219	0.210738781058829	0.239716960134803	-104.023149187104	0.301816225119212	0.175809260362797	5.63370153168594	14.9991572482998	0.0976127503334761
"194"	193	-3963.83707221776	-4077.48206244066	-3963.83707221776	-113.644990222907	-3963.83707221776	14.9991572482998	0.843276159001481	1.17794164157407	0.991385622886112	0.769052775895398	0.942963333673852	0.253773620242332	0.292303916761219	0.214205502861646	0.239716960134803	-103.730261368729	0.257841264663393	0.0681192093367948	5.63370153168594	14.9991572482998	0.0961806096038741
"195"	194	-3962.89505314468	-4075.15900055284	-3962.89505314468	-112.263947408163	-3962.89505314468	14.9991572482998	0.843276159001481	1.17794164157407	0.885355881477089	0.769052775895398	1.29818553416422	0.257583342436774	0.292303916761219	0.214205502861646	0.235907237940361	-102.128046851927	0.281278558354124	0.0874972909571219	5.63370153168594	14.9991572482998	0.10633936613421
"196"	195	-3961.10858644667	-4074.03984345844	-3961.10858644667	-112.931257011764	-3961.10858644667	15.0008746252976	0.843276159001481	1.17794164157407	0.885355881477089	0.769052775895398	1.29818553416422	0.247588262234931	0.302298996963063	0.214205502861646	0.235907237940361	-102.76798696399	0.315520427728609	0.0272600978723521	5.60633204014859	15.0008746252976	0.0949551677475614
"197"	196	-3959.25534122363	-4075.64182931636	-3959.25534122363	-116.386488092722	-3959.25534122363	15.0008746252976	0.843276159001481	1.17794164157407	0.912936878442308	0.769052775895398	1.29818553416422	0.253322201780471	0.296565057417523	0.214205502861646	0.235907237940361	-106.191316746195	0.258871285354789	0.142221277507884	5.60633204014859	15.0008746252976	0.0836653584139449
"198"	197	-3953.3460257441	-4068.39372777289	-3953.3460257441	-115.047702028789	-3953.3460257441	15.0008746252976	0.843276159001481	0.945595252128397	0.912936878442308	0.769052775895398	1.29818553416422	0.253322201780471	0.298152010043943	0.212199321246707	0.236326466928878	-105.07287173898	0.14837057775643	0.647233515835919	5.60633204014859	15.0008746252976	0.0884049632450227
"199"	198	-3952.99692027636	-4067.50264814966	-3952.99692027636	-114.505727873306	-3952.99692027636	15.0008746252976	0.843276159001481	1.32021471594304	0.912936878442308	0.769052775895398	1.29818553416422	0.248529137695321	0.308795570658685	0.212199321246707	0.230475970399286	-104.195118322001	0.300665199882961	0.289898549806731	5.60633204014859	15.0008746252976	0.0903805067162687
"200"	199	-3952.89418534062	-4065.40922378501	-3952.89418534062	-112.515038444392	-3952.89418534062	15.0008746252976	0.665721435473425	1.03173577559379	0.789353256022439	0.628985332923854	0.718260182593731	0.248529137695321	0.308795570658685	0.212199321246707	0.230475970399286	-103.671267800872	0.145960659790588	0.580418532791161	5.60633204014859	15.0008746252976	0.0945104270805273
"201"	200	-3952.76653514855	-4065.0808352953	-3952.76653514855	-112.314300146745	-3952.76653514855	15.0008746252976	0.665721435473425	1.03173577559379	0.789353256022439	0.628985332923854	0.718260182593731	0.248529137695321	0.307843624044229	0.212199321246707	0.231427917013742	-103.470529503225	0.22429555030753	0.459146851612049	5.60633204014859	15.0008746252976	0.092214178469234
"202"	201	-3951.82692714365	-4066.91981934033	-3951.82692714365	-115.092892196672	-3951.82692714365	15.0008746252976	0.665721435473425	1.03173577559379	0.789353256022439	0.628985332923854	0.718260182593731	0.251971001640995	0.307843624044229	0.212199321246707	0.227986053068068	-106.249121553152	0.189490493495041	0.420211045821202	5.60633204014859	15.0008746252976	0.0910073924123237
"203"	202	-3951.69458920009	-4071.09660825484	-3951.69458920009	-119.40201905475	-3951.69458920009	15.0008746252976	0.618754633635964	1.03173577559379	0.789353256022439	0.628985332923854	0.718260182593731	0.251971001640995	0.307843624044229	0.212199321246707	0.227986053068068	-110.632449481071	0.177509218947156	0.483011247288876	5.60633204014859	15.0008746252976	0.0781306964708734
"204"	203	-3950.12147417154	-4068.40834505583	-3950.12147417154	-118.286870884288	-3950.12147417154	15.0008746252976	0.618754633635964	1.07193232381466	0.789353256022439	0.628985332923854	1.16037316819242	0.253049391490773	0.306765234194451	0.212199321246707	0.227986053068068	-108.979089072321	0.122557487680319	0.645179088157751	5.60633204014859	15.0008746252976	0.0797135366298685
"205"	204	-3949.50653809979	-4069.62653570602	-3949.50653809979	-120.11999760623	-3949.50653809979	15.0008746252976	0.618754633635964	1.07193232381466	0.789353256022439	0.628985332923854	1.12103462526071	0.259264710432035	0.306765234194451	0.205984002305446	0.227986053068068	-110.84891478628	0.118438857482624	0.656685562266795	5.60633204014859	15.0008746252976	0.0817811301537556
"206"	205	-3949.46127166346	-4072.95058800628	-3949.46127166346	-123.489316342822	-3949.46127166346	15.0008746252976	0.618754633635964	1.07193232381466	1.19190159315036	0.620476973343893	1.12103462526071	0.259264710432035	0.306765234194451	0.221388881878862	0.212581173494652	-113.800281222969	0.128355492687959	0.590443915870175	5.60633204014859	15.0008746252976	0.0710287748517195
"207"	206	-3948.61013313765	-4069.9794623516	-3948.61013313765	-121.369329213947	-3948.61013313765	15.0008746252976	0.935851345184331	0.904200357401744	1.19190159315036	0.620476973343893	1.12103462526071	0.259264710432035	0.306765234194451	0.221388881878862	0.212581173494652	-111.425569448108	0.134041217068474	0.393147821791865	5.60633204014859	15.0008746252976	0.076009532687193
"208"	207	-3947.4336130863	-4069.65050575918	-3947.4336130863	-122.216892672877	-3947.4336130863	15.0008746252976	0.935851345184331	0.786423703858382	1.19190159315036	0.73927102997939	1.12103462526071	0.257841160267399	0.306765234194451	0.222812432043498	0.212581173494652	-112.233302524246	0.0958099060615816	0.560547368316956	5.60633204014859	15.0008746252976	0.0767101275539485
"209"	208	-3946.32574820485	-4068.3696701223	-3946.32574820485	-122.043921917442	-3946.32574820485	15.0008746252976	0.935851345184331	1.39117519349255	1.19190159315036	0.864982955334808	1.12103462526071	0.257841160267399	0.306765234194451	0.222812432043498	0.212581173494652	-111.326442065532	0.105414646837161	0.621512712621751	5.60633204014859	15.0008746252976	0.0728039288399242
"210"	209	-3945.62676129054	-4067.167757679	-3945.62676129054	-121.540996388455	-3945.62676129054	14.9996928478831	1.09549240368224	1.39117519349255	1.19190159315036	0.864982955334808	1.12103462526071	0.248402606491154	0.306765234194451	0.221970624537175	0.22286153477722	-110.993238473606	0.113782817241972	0.625003605840056	5.94164553432982	14.9996928478831	0.0767888554657034
"211"	210	-3945.07623632286	-4063.18599786195	-3945.07623632286	-118.109761539096	-3945.07623632286	14.9996928478831	1.09549240368224	0.945034649557506	1.19190159315036	0.837718397771071	1.04557149790533	0.252467155256215	0.306765234194451	0.221970624537175	0.218796986012159	-108.058562227854	0.164200529961122	0.485763270824384	5.94164553432982	14.9996928478831	0.0866026799165662
"212"	211	-3944.94761437593	-4065.83058555585	-3944.94761437593	-120.882971179925	-3944.94761437593	14.9996928478831	0.709226029271749	0.945034649557506	1.19190159315036	0.810280650841375	1.04557149790533	0.241213751025306	0.306765234194451	0.225711804555095	0.226309210225147	-111.317824248775	0.248950248240685	0.464818770302451	5.94164553432982	14.9996928478831	0.0862870058559838
"213"	212	-3942.12622447767	-4061.02273121986	-3942.12622447767	-118.896506742198	-3942.12622447767	14.9996928478831	0.709226029271749	0.945034649557506	1.19190159315036	0.810280650841375	1.04557149790533	0.242458996647405	0.305519988572353	0.225711804555095	0.226309210225147	-109.331359811047	0.175640694314754	0.344132415003325	5.94164553432982	14.9996928478831	0.0789237300700436
"214"	213	-3940.33387705643	-4060.1266898469	-3940.33387705643	-119.792812790477	-3940.33387705643	14.9996928478831	0.779306630655313	0.945034649557506	1.19190159315036	0.810280650841375	1.01845837986937	0.248857273344042	0.299121711875715	0.225711804555095	0.226309210225147	-110.158810168765	0.152862046301205	0.242625339756916	5.94164553432982	14.9996928478831	0.0818238758172103
"215"	214	-3939.84765739977	-4061.89961618468	-3939.84765739977	-122.051958784912	-3939.84765739977	14.9996928478831	0.779306630655313	1.10518348635444	1.19190159315036	0.810280650841375	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-112.26123091612	0.159088499160266	0.411959090111593	5.94164553432982	14.9996928478831	0.0703870993464899
"216"	215	-3938.47649986367	-4063.98335044251	-3938.47649986367	-125.506850578839	-3938.47649986367	14.9996928478831	0.779306630655313	1.10518348635444	1.19190159315036	0.810280650841375	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-115.716122710047	0.0936923952269833	0.458670034187175	5.94164553432982	14.9996928478831	0.0763123899446528
"217"	216	-3938.38508402601	-4061.75997847914	-3938.38508402601	-123.374894453123	-3938.38508402601	14.9996928478831	0.779306630655313	1.10518348635444	1.02629934076835	0.810280650841375	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-113.742837831901	0.127982037732241	0.598403073599622	5.94164553432982	14.9996928478831	0.0696390635140301
"218"	217	-3937.18153157966	-4061.12804977008	-3937.18153157966	-123.946518190422	-3937.18153157966	14.9996928478831	0.779306630655313	1.10518348635444	1.02629934076835	0.906763715876319	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-114.197937090123	0.140992145490796	0.52422137596144	5.94164553432982	14.9996928478831	0.0683020031617837
"219"	218	-3936.64165500887	-4058.35833680692	-3936.64165500887	-121.716681798046	-3936.64165500887	14.9996928478831	0.814189374179972	1.10518348635444	1.02629934076835	0.906763715876319	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-111.92301344713	0.214230054608234	0.309550161944688	5.94164553432982	14.9996928478831	0.0694904403957987
"220"	219	-3935.84741271174	-4060.09781232373	-3935.84741271174	-124.250399611987	-3935.84741271174	14.9996928478831	0.814189374179972	1.10518348635444	1.02629934076835	0.906763715876319	1.01845837986937	0.248857273344042	0.294338056148497	0.229451043733355	0.227353626774105	-114.456731261071	0.191691316706412	0.239689552729137	5.94164553432982	14.9996928478831	0.0694904403957987
"221"	220	-3935.78433036485	-4060.31706450887	-3935.78433036485	-124.532734144022	-3935.78433036485	14.9996928478831	0.886433150827834	1.10518348635444	1.02629934076835	0.906763715876319	1.01845837986937	0.252976244310121	0.294338056148497	0.225332072767276	0.227353626774105	-114.651079322572	0.141655014611005	0.476002786156018	5.94164553432982	14.9996928478831	0.0684969076414632
"222"	221	-3934.86237277747	-4061.10198635106	-3934.86237277747	-126.23961357359	-3934.86237277747	14.9996928478831	0.886433150827834	1.10518348635444	1.10459816511656	0.867840282374724	0.978780565627043	0.252976244310121	0.286448449035465	0.225332072767276	0.235243233887138	-116.367574446802	0.174266267499564	0.254342695089424	5.94164553432982	14.9996928478831	0.0701972705495587
"223"	222	-3934.79064435485	-4059.15889297376	-3934.79064435485	-124.368248618913	-3934.79064435485	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.978780565627043	0.252976244310121	0.286448449035465	0.225332072767276	0.235243233887138	-114.487308126018	0.160386962463499	0.461561877542926	5.94164553432982	14.9996928478831	0.0731043126847252
"224"	223	-3933.81288048141	-4060.85846065141	-3933.81288048141	-127.045580170002	-3933.81288048141	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.978780565627043	0.252976244310121	0.286448449035465	0.222215238624443	0.238360068029971	-117.164639677107	0.143889341923521	0.49251500895763	5.94164553432982	14.9996928478831	0.0654547910089558
"225"	224	-3931.54373420997	-4054.84881985428	-3931.54373420997	-123.305085644311	-3931.54373420997	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.978780565627043	0.242222256844404	0.288583533392861	0.230834141732765	0.238360068029971	-113.424145151416	0.200296561292034	0.28477231102277	5.94164553432982	14.9996928478831	0.0720212316353596
"226"	225	-3930.08083918521	-4051.9406833799	-3930.08083918521	-121.859844194682	-3930.08083918521	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.918104364815662	0.242222256844404	0.288583533392861	0.230834141732765	0.238360068029971	-112.045767906375	0.114775805500915	0.612955075494546	5.94164553432982	14.9996928478831	0.0784275640959028
"227"	226	-3929.25946607095	-4047.54024039032	-3929.25946607095	-118.280774319371	-3929.25946607095	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.918104364815662	0.247545862997038	0.287730160205864	0.222043505137053	0.242680471660045	-108.466698031064	0.173225562583819	0.302655073754405	5.94164553432982	14.9996928478831	0.0792338241277121
"228"	227	-3928.70793067549	-4047.92532992315	-3928.70793067549	-119.217399247658	-3928.70793067549	14.9996928478831	0.886433150827834	1.10518348635444	1.11390495014268	0.867840282374724	0.918104364815662	0.247545862997038	0.287730160205864	0.222043505137053	0.242680471660045	-109.403322959352	0.273418988503368	0.185268195138183	5.94164553432982	14.9996928478831	0.0769977384729038
