"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file6a6f7d485320"	"TreeHeight"	"rateAC"	"rateAG"	"rateAT"	"rateCG"	"rateGT"	"freqParameter.1"	"freqParameter.2"	"freqParameter.3"	"freqParameter.4"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."	"clockRate"
"229"	228	-3695.24976537873	-3824.57517748576	-3695.24976537873	-129.325412107032	-3695.24976537873	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.780346918247493	0.24579230004434	0.240447945258025	0.267259862263753	0.246499892433882	-120.439287778676	0.135606390662806	0.185830358673188	5.59407298067933	14.9991114688918	0.0597040655035634
"230"	229	-3695.2336725715	-3823.0342181125	-3695.2336725715	-127.800545540999	-3695.2336725715	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.780346918247493	0.24579230004434	0.240447945258025	0.267259862263753	0.246499892433882	-118.914421212644	0.162916021292117	0.160319737673953	5.59407298067933	14.9991114688918	0.0609241965319721
"231"	230	-3695.13597995225	-3822.53471719608	-3695.13597995225	-127.398737243831	-3695.13597995225	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.780346918247493	0.247066795473967	0.240447945258025	0.265985366834125	0.246499892433882	-118.512612915476	0.158017475197228	0.224151993169042	5.59407298067933	14.9991114688918	0.0608868343840517
"232"	231	-3694.98121292014	-3822.56845514559	-3694.98121292014	-127.587242225453	-3694.98121292014	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.780346918247493	0.247066795473967	0.240447945258025	0.265985366834125	0.246499892433882	-118.701117897097	0.152698021954165	0.157825259994432	5.59407298067933	14.9991114688918	0.0603578155118573
"233"	232	-3694.97319872596	-3825.16808617202	-3694.97319872596	-130.194887446057	-3694.97319872596	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.822011812656222	0.247066795473967	0.240447945258025	0.265985366834125	0.246499892433882	-121.255181259358	0.0834227248000969	0.663354377648792	5.59407298067933	14.9991114688918	0.0603578155118573
"234"	233	-3694.82747894048	-3823.27136453698	-3694.82747894048	-128.443885596503	-3694.82747894048	14.9991114688918	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.822011812656222	0.243472842640399	0.244041898091593	0.265985366834125	0.246499892433882	-119.504179409804	0.155946358761587	0.344910820423	5.59407298067933	14.9991114688918	0.0603030300756837
"235"	234	-3694.81844363933	-3823.22832985978	-3694.81844363933	-128.409886220451	-3694.81844363933	15.0007871413352	0.853844382532116	0.729132312052896	0.702101712593218	0.732291833494665	0.822011812656222	0.245348987604303	0.244569447245656	0.263581672716159	0.246499892433882	-119.555128058097	0.171884711912568	0.178530356298262	5.67902100502476	15.0007871413352	0.0600435455176472
"236"	235	-3694.76838277962	-3823.23577452783	-3694.76838277962	-128.467391748203	-3694.76838277962	15.0007871413352	0.853844382532116	0.729132312052896	0.702101712593218	0.789831738043103	0.822011812656222	0.245348987604303	0.244569447245656	0.263581672716159	0.246499892433882	-119.535020817525	0.174296395414359	0.20597797861854	5.67902100502476	15.0007871413352	0.0614117005014212
"237"	236	-3694.74728497271	-3823.28011983732	-3694.74728497271	-128.532834864608	-3694.74728497271	15.0007871413352	0.853844382532116	0.729132312052896	0.702101712593218	0.789831738043103	0.822011812656222	0.241047671316878	0.244569447245656	0.267882989003584	0.246499892433882	-119.60046393393	0.145381705263773	0.28458383724677	5.67902100502476	15.0007871413352	0.0605218459841582
"238"	237	-3694.34816780499	-3822.6570663072	-3694.34816780499	-128.308898502215	-3694.34816780499	15.0007871413352	0.853844382532116	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.241047671316878	0.23837677608098	0.267882989003584	0.252692563598559	-119.41521066457	0.135217564117081	0.256329498793751	5.67902100502476	15.0007871413352	0.0598546409358173
"239"	238	-3694.34535213173	-3822.93618603198	-3694.34535213173	-128.590833900255	-3694.34535213173	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.241047671316878	0.244008761578795	0.263547203935396	0.251396363168931	-119.681421781907	0.146300978367415	0.452247101372314	5.67902100502476	15.0007871413352	0.0604700045612866
"240"	239	-3694.18504247806	-3822.3052271231	-3694.18504247806	-128.120184645038	-3694.18504247806	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.241047671316878	0.244008761578795	0.263547203935396	0.251396363168931	-119.21077252669	0.154457369733215	0.319513243992094	5.67902100502476	15.0007871413352	0.0604700045612866
"241"	240	-3694.1351892568	-3822.31467666767	-3694.1351892568	-128.179487410866	-3694.1351892568	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.242378227860199	0.242678205035474	0.263547203935396	0.251396363168931	-119.270075292518	0.155085891841818	0.184792751403407	5.67902100502476	15.0007871413352	0.0601086963915082
"242"	241	-3694.10149799917	-3822.28304526679	-3694.10149799917	-128.181547267623	-3694.10149799917	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.242378227860199	0.242678205035474	0.263547203935396	0.251396363168931	-119.272135149275	0.195218870588274	0.0829023294888614	5.67902100502476	15.0007871413352	0.0601086963915082
"243"	242	-3694.01168199027	-3824.55977463017	-3694.01168199027	-130.548092639898	-3694.01168199027	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.242378227860199	0.242678205035474	0.263547203935396	0.251396363168931	-121.63868052155	0.11170561818976	0.178512585162611	5.67902100502476	15.0007871413352	0.0602565763134319
"244"	243	-3693.91396733083	-3823.80335646578	-3693.91396733083	-129.889389134946	-3693.91396733083	15.0007871413352	0.866902323131867	0.729132312052896	0.702101712593218	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-120.979977016598	0.121876616907851	0.494306848330233	5.67902100502476	15.0007871413352	0.0597819511150363
"245"	244	-3693.88736377979	-3822.03825784759	-3693.88736377979	-128.150894067806	-3693.88736377979	15.0007871413352	0.866902323131867	0.729132312052896	0.761265344638187	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-119.158707078173	0.161720336940139	0.268643841078426	5.67902100502476	15.0007871413352	0.0604054817966516
"246"	245	-3693.79845117742	-3821.93937348428	-3693.79845117742	-128.140922306868	-3693.79845117742	15.0007871413352	0.866902323131867	0.729132312052896	0.761265344638187	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-119.148735317234	0.144274376952293	0.328278388321394	5.67902100502476	15.0007871413352	0.0611260664595006
"247"	246	-3693.62023877533	-3823.0221283742	-3693.62023877533	-129.401889598866	-3693.62023877533	15.0007871413352	0.866902323131867	0.729132312052896	0.81272738310526	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-120.342413337946	0.108056816144522	0.493684227132479	5.67902100502476	15.0007871413352	0.0610029415212496
"248"	247	-3693.60123028098	-3825.59865564364	-3693.60123028098	-131.997425362663	-3693.60123028098	15.0007871413352	0.866902323131867	0.795038091720727	0.81272738310526	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-122.852445739397	0.0630366449878651	0.63520377693265	5.67902100502476	15.0007871413352	0.0588067645385137
"249"	248	-3693.59822227973	-3821.75985189836	-3693.59822227973	-128.161629618627	-3693.59822227973	15.0007871413352	0.923717843523102	0.795038091720727	0.803328861538628	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-118.9626519438	0.116772230482574	0.402418260523876	5.67902100502476	15.0007871413352	0.062326010900523
"250"	249	-3693.38968692708	-3821.19593280968	-3693.38968692708	-127.806245882605	-3693.38968692708	15.0007871413352	0.923717843523102	0.795038091720727	0.803328861538628	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-118.607268207778	0.169711883593002	0.163136264002839	5.67902100502476	15.0007871413352	0.0614808494706851
"251"	250	-3693.28546499007	-3822.87670004726	-3693.28546499007	-129.591235057187	-3693.28546499007	15.0007871413352	0.923717843523102	0.795038091720727	0.803328861538628	0.789831738043103	0.7917320864363	0.242378227860199	0.241561245901815	0.264664163069055	0.251396363168931	-120.39225738236	0.0920486320975816	0.584763078305411	5.67902100502476	15.0007871413352	0.0607427747258826
"252"	251	-3693.24847004629	-3821.17459558881	-3693.24847004629	-127.926125542516	-3693.24847004629	15.0007871413352	0.923717843523102	0.764251736190899	0.803328861538628	0.789831738043103	0.7917320864363	0.242048614317702	0.241561245901815	0.262472234634471	0.253917905146012	-118.766205340805	0.153032020929919	0.154626677614868	5.67902100502476	15.0007871413352	0.0600878490819029
"253"	252	-3693.1854979734	-3821.11744281702	-3693.1854979734	-127.931944843616	-3693.1854979734	15.0007871413352	0.923717843523102	0.797111182728049	0.803328861538628	0.789831738043103	0.7917320864363	0.242048614317702	0.241561245901815	0.262472234634471	0.253917905146012	-118.730389578406	0.169018821853744	0.275358850499844	5.67902100502476	15.0007871413352	0.0608782718005443
"254"	253	-3693.12677365971	-3822.84284722828	-3693.12677365971	-129.716073568566	-3693.12677365971	15.0007871413352	0.923717843523102	0.797111182728049	0.803328861538628	0.789831738043103	0.7917320864363	0.242048614317702	0.241561245901815	0.262472234634471	0.253917905146012	-120.514518303357	0.22320905742168	0.162918853208566	5.67902100502476	15.0007871413352	0.0608782718005443
"255"	254	-3693.10266203337	-3821.63502746378	-3693.10266203337	-128.532365430415	-3693.10266203337	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.7917320864363	0.242048614317702	0.243163802331282	0.262472234634471	0.252315348716545	-119.373905026033	0.170614771584009	0.212223317878323	5.67902100502476	15.0007871413352	0.0608782718005443
"256"	255	-3692.80110382917	-3823.36534566073	-3692.80110382917	-130.564241831555	-3692.80110382917	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.869823630592001	0.242158144190551	0.243163802331282	0.262362704761622	0.252315348716545	-121.30860823539	0.124128351189828	0.0826119928552262	5.67902100502476	15.0007871413352	0.0602289066727657
"257"	256	-3692.73116173622	-3821.7327138906	-3692.73116173622	-129.001552154388	-3692.73116173622	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.869823630592001	0.242158144190551	0.243163802331282	0.262362704761622	0.252315348716545	-119.745918558223	0.14059356033392	0.109204755017229	5.67902100502476	15.0007871413352	0.0595990308707329
"258"	257	-3692.72593914231	-3820.96886365992	-3692.72593914231	-128.242924517603	-3692.72593914231	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.242158144190551	0.243163802331282	0.262362704761622	0.252315348716545	-119.036012837976	0.145508830725192	0.202951979314267	5.67902100502476	15.0007871413352	0.0603712950302876
"259"	258	-3692.72133114684	-3822.26610271329	-3692.72133114684	-129.544771566447	-3692.72133114684	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.242158144190551	0.244580795116929	0.260945711975975	0.252315348716545	-120.33785988682	0.0952774841682156	0.536941196433618	5.67902100502476	15.0007871413352	0.061348171693238
"260"	259	-3692.71404688023	-3820.98831702086	-3692.71404688023	-128.274270140632	-3692.71404688023	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.246611384293001	0.260945711975975	0.252315348716545	-119.067358461005	0.161872315919779	0.345010811432168	5.67902100502476	15.0007871413352	0.0605369842145514
"261"	260	-3692.64152237087	-3822.31182252804	-3692.64152237087	-129.670300157171	-3692.64152237087	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.246611384293001	0.260945711975975	0.252315348716545	-120.463388477544	0.101655263278593	0.597966963892964	5.67902100502476	15.0007871413352	0.0610448084254664
"262"	261	-3692.63952917271	-3821.81547294567	-3692.63952917271	-129.175943772956	-3692.63952917271	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-119.969032093329	0.205939352349538	0.237633216349949	5.67902100502476	15.0007871413352	0.0614161583641229
"263"	262	-3692.63560501427	-3820.74457992639	-3692.63560501427	-128.108974912117	-3692.63560501427	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-118.90206323249	0.142849859288569	0.371065238067995	5.67902100502476	15.0007871413352	0.0607393482034235
"264"	263	-3692.58852158059	-3821.13707165248	-3692.58852158059	-128.548550071888	-3692.58852158059	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-119.341638392261	0.121869051622131	0.357452945940951	5.67902100502476	15.0007871413352	0.0619634674210535
"265"	264	-3692.57886527848	-3820.89638269433	-3692.57886527848	-128.317517415851	-3692.57886527848	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-119.110605736224	0.129540376667229	0.403044749362802	5.67902100502476	15.0007871413352	0.061567662499624
"266"	265	-3692.55951555537	-3820.05328193574	-3692.55951555537	-127.493766380368	-3692.55951555537	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.789831738043103	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-118.286854700741	0.163790274394015	0.128217943391049	5.67902100502476	15.0007871413352	0.0617083222353965
"267"	266	-3692.47600208108	-3821.97227826749	-3692.47600208108	-129.496276186411	-3692.47600208108	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.803321492845066	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-120.271927219027	0.209802483191017	0.259839975274011	5.67902100502476	15.0007871413352	0.0615510700170541
"268"	267	-3692.47512580996	-3819.73734755944	-3692.47512580996	-127.262221749476	-3692.47512580996	15.0007871413352	0.886240722533231	0.797111182728049	0.803328861538628	0.803321492845066	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-118.037872782092	0.177953865584902	0.149187702681212	5.67902100502476	15.0007871413352	0.0616395220858831
"269"	268	-3692.46080805323	-3820.60890415797	-3692.46080805323	-128.14809610474	-3692.46080805323	15.0007871413352	0.886240722533231	0.797111182728049	0.825919138846301	0.803321492845066	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-118.895142042138	0.139169632557544	0.209966532324648	5.67902100502476	15.0007871413352	0.061053754784867
"270"	269	-3692.44369270729	-3820.82706349295	-3692.44369270729	-128.383370785662	-3692.44369270729	15.0007871413352	0.886240722533231	0.797111182728049	0.825919138846301	0.803321492845066	0.829824837206647	0.24012755501448	0.239506756560985	0.268050339707991	0.252315348716545	-119.13041672306	0.157885960897591	0.36511155549344	5.67902100502476	15.0007871413352	0.0610999541842559
"271"	270	-3692.42566003423	-3819.840803412	-3692.42566003423	-127.415143377775	-3692.42566003423	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.24012755501448	0.239506756560985	0.270000607164745	0.25036508125979	-118.214477716048	0.144896801259305	0.203349889402739	5.67902100502476	15.0007871413352	0.0617811025504751
"272"	271	-3692.41094822436	-3820.40188373804	-3692.41094822436	-127.990935513675	-3692.41094822436	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.24012755501448	0.239506756560985	0.270000607164745	0.25036508125979	-118.790269851948	0.136743950172337	0.274778188979288	5.67902100502476	15.0007871413352	0.0619275561583819
"273"	272	-3692.39841511367	-3820.19933095949	-3692.39841511367	-127.800915845814	-3692.39841511367	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.247890224552252	0.239506756560985	0.262237937626973	0.25036508125979	-118.600250184087	0.161699975447779	0.258135795651196	5.67902100502476	15.0007871413352	0.0609481483391028
"274"	273	-3692.39603853351	-3820.06817137876	-3692.39603853351	-127.672132845254	-3692.39603853351	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.249232323979806	0.239506756560985	0.262237937626973	0.249022981832236	-118.471467183527	0.1808192928503	0.277002979540127	5.67902100502476	15.0007871413352	0.0624962092204239
"275"	274	-3692.31438635692	-3819.55590001417	-3692.31438635692	-127.241513657248	-3692.31438635692	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.239997105793267	0.239506756560985	0.271473155813512	0.249022981832236	-118.040847995521	0.16684785435576	0.176304942946585	5.67902100502476	15.0007871413352	0.0617531713558322
"276"	275	-3692.23164294912	-3819.68349047937	-3692.23164294912	-127.451847530254	-3692.23164294912	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.239997105793267	0.239506756560985	0.271473155813512	0.249022981832236	-118.251181868527	0.194230913258723	0.176323613905431	5.67902100502476	15.0007871413352	0.0624617215395067
"277"	276	-3692.22038582258	-3821.0045501343	-3692.22038582258	-128.784164311716	-3692.22038582258	15.0007871413352	0.886240722533231	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.2402319994826	0.239506756560985	0.27123826212418	0.249022981832236	-119.583498649989	0.110833801402104	0.358554214088198	5.67902100502476	15.0007871413352	0.0611887539052472
"278"	277	-3692.1044411802	-3820.07539420691	-3692.1044411802	-127.970953026705	-3692.1044411802	15.0007871413352	0.93619792443386	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.2402319994826	0.239506756560985	0.27123826212418	0.249022981832236	-118.713195257614	0.135524484560251	0.436674618902504	5.67902100502476	15.0007871413352	0.0620415873599743
"279"	278	-3692.08261410724	-3820.63126626355	-3692.08261410724	-128.548652156308	-3692.08261410724	15.0007871413352	0.93619792443386	0.797111182728049	0.833151861802068	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-119.290894387217	0.114698341397361	0.326611835234653	5.67902100502476	15.0007871413352	0.0620415873599743
"280"	279	-3692.07752555864	-3821.02373067918	-3692.07752555864	-128.94620512054	-3692.07752555864	15.0007871413352	0.93619792443386	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-119.721486324939	0.228858989485526	0.154874399970596	5.67902100502476	15.0007871413352	0.0612111741337247
"281"	280	-3692.0440390764	-3819.1378533878	-3692.0440390764	-127.093814311394	-3692.0440390764	15.0007871413352	0.93619792443386	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-117.869095515793	0.152782686643236	0.188666001735452	5.67902100502476	15.0007871413352	0.0612111741337247
"282"	281	-3692.03247222125	-3819.53668215595	-3692.03247222125	-127.5042099347	-3692.03247222125	15.0007871413352	0.888892135600054	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-118.333480183166	0.218134278124052	0.0420603468067361	5.67902100502476	15.0007871413352	0.0613314839009457
"283"	282	-3691.97156102666	-3818.9915305355	-3691.97156102666	-127.01996950884	-3691.97156102666	15.0007871413352	0.888892135600054	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-117.849239757306	0.176323490269798	0.0495701321464712	5.67902100502476	15.0007871413352	0.0616370401135506
"284"	283	-3691.97097356412	-3819.11060215423	-3691.97097356412	-127.139628590105	-3691.97097356412	15.0007871413352	0.888892135600054	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-117.968898838571	0.160997232739029	0.101787625939582	5.67902100502476	15.0007871413352	0.0621891443436465
"285"	284	-3691.9673440084	-3820.04541071131	-3691.9673440084	-128.078066702908	-3691.9673440084	15.0007871413352	0.888892135600054	0.797111182728049	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-118.907336951374	0.186532291446128	0.25081562615563	5.67902100502476	15.0007871413352	0.0608104525187557
"286"	285	-3691.96316584384	-3819.30949012609	-3691.96316584384	-127.346324282258	-3691.96316584384	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-118.237607912	0.154948102082328	0.174547040346884	5.67902100502476	15.0007871413352	0.0616352956564674
"287"	286	-3691.93249879325	-3819.44776346245	-3691.93249879325	-127.515264669199	-3691.93249879325	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269543808951038	0.249022981832236	-118.406548298941	0.186353731202548	0.186226188708613	5.67902100502476	15.0007871413352	0.0616352956564674
"288"	287	-3691.92900026305	-3819.3850542088	-3691.92900026305	-127.456053945748	-3691.92900026305	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269966960138047	0.248599830645227	-118.34733757549	0.175084647712581	0.18206463252687	5.67902100502476	15.0007871413352	0.0616352956564674
"289"	288	-3691.89092371614	-3820.15578532768	-3691.89092371614	-128.264861611547	-3691.89092371614	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.756822543179388	0.829824837206647	0.240613709529282	0.240819499687444	0.269966960138047	0.248599830645227	-119.156145241289	0.122110575655202	0.436656296952227	5.67902100502476	15.0007871413352	0.0616352956564674
"290"	289	-3691.8376734613	-3819.21770881807	-3691.8376734613	-127.380035356776	-3691.8376734613	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.756822543179388	0.86457747023517	0.245451904106164	0.240819499687444	0.265128765561165	0.248599830645227	-118.228868762094	0.159504703894403	0.165723457168752	5.67902100502476	15.0007871413352	0.0616352956564674
"291"	290	-3691.83503064356	-3821.63838272614	-3691.83503064356	-129.803352082577	-3691.83503064356	15.0007871413352	0.888892135600054	0.748647069325614	0.806901245617804	0.768691416165078	0.86457747023517	0.245451904106164	0.240819499687444	0.265128765561165	0.248599830645227	-120.636215836027	0.143213159007528	0.560082537319182	5.67902100502476	15.0007871413352	0.0619764502549813
"292"	291	-3691.82190667938	-3819.38541946163	-3691.82190667938	-127.563512782245	-3691.82190667938	15.0007871413352	0.888892135600054	0.832168321067241	0.806901245617804	0.768691416165078	0.86457747023517	0.248411857755826	0.240819499687444	0.262168811911503	0.248599830645227	-118.291721766706	0.150301010418245	0.297688266916096	5.67902100502476	15.0007871413352	0.0611643401682539
"293"	292	-3691.77894723002	-3819.42453615838	-3691.77894723002	-127.645588928362	-3691.77894723002	15.0007871413352	0.888892135600054	0.832168321067241	0.806901245617804	0.768691416165078	0.86457747023517	0.248411857755826	0.240819499687444	0.262168811911503	0.248599830645227	-118.373797912823	0.144972381118122	0.2418575788504	5.67902100502476	15.0007871413352	0.0617565816877404
"294"	293	-3691.77842704658	-3821.35446751955	-3691.77842704658	-129.576040472972	-3691.77842704658	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.768691416165078	0.86457747023517	0.248411857755826	0.244211199375842	0.258777112223106	0.248599830645227	-120.328277385762	0.231840533953579	0.174501162302205	5.67902100502476	15.0007871413352	0.0611262610714023
"295"	294	-3691.72535181381	-3819.04382417747	-3691.72535181381	-127.318472363662	-3691.72535181381	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.768691416165078	0.86457747023517	0.248411857755826	0.244211199375842	0.258777112223106	0.248599830645227	-118.070709276451	0.17394129556418	0.105525781296656	5.67902100502476	15.0007871413352	0.0612668330553189
"296"	295	-3691.72061626622	-3819.15886101096	-3691.72061626622	-127.438244744743	-3691.72061626622	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.806752338810732	0.86457747023517	0.248411857755826	0.244211199375842	0.258777112223106	0.248599830645227	-118.140764800908	0.186262636762704	0.0581859658753098	5.67902100502476	15.0007871413352	0.0612668330553189
"297"	296	-3691.71431618596	-3821.3349949088	-3691.71431618596	-129.620678722849	-3691.71431618596	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.806752338810732	0.86457747023517	0.247148900750833	0.244211199375842	0.258777112223106	0.249862787650219	-120.323198779014	0.0989631807653507	0.447887027137222	5.67902100502476	15.0007871413352	0.0605210640535434
"298"	297	-3691.69795302882	-3819.74002527271	-3691.69795302882	-128.042072243889	-3691.69795302882	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.806752338810732	0.86457747023517	0.247148900750833	0.244211199375842	0.258777112223106	0.249862787650219	-118.744592300055	0.182753552597643	0.234685148494492	5.67902100502476	15.0007871413352	0.0610078679859328
"299"	298	-3691.69573418077	-3820.90931295641	-3691.69573418077	-129.213578775643	-3691.69573418077	15.0007871413352	0.888892135600054	0.812236237109747	0.806901245617804	0.781274973047043	0.875928442764777	0.244691992761313	0.244211199375842	0.261234020212626	0.249862787650219	-119.935605243859	0.202837491362446	0.2614674558886	5.67902100502476	15.0007871413352	0.0610078679859328
