"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file62de10df788e"	"TreeHeight"	"ucldMean"	"ucldStdev"	"rate.mean"	"rate.variance"	"rate.coefficientOfVariation"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."
"95"	94	-4150.86403173965	-4252.00017661864	-4150.86403173965	-101.136144878987	-4150.86403173965	15.0025095561624	0.0995743670479899	0.00277897855212704	0.0995734902212039	9.48429723659676e-08	0.00309218020994259	-106.699614778432	0.202664028333831	0.163764116168648	2.83988067958287	15.0025095561624
"96"	95	-4139.31663056838	-4245.42763892081	-4139.31663056838	-106.111008352431	-4139.31663056838	15.0025095561624	0.101457097219736	0.108160106049821	0.104224580832645	9.35190929455623e-05	0.0941130783165751	-109.712771165395	0.169797336129283	0.197622784707067	2.83988067958287	15.0025095561624
"97"	96	-4130.97602622026	-4232.67620973733	-4130.97602622026	-101.700183517079	-4130.97602622026	15.0025095561624	0.0978274938521378	0.048738903709727	0.0978153556433907	2.03778170609296e-05	0.0459656391176604	-105.82454091831	0.176050102200827	0.17030237992337	2.83988067958287	15.0025095561624
"98"	97	-4127.2038092533	-4230.27142846155	-4127.2038092533	-103.067619208242	-4127.2038092533	15.0025095561624	0.0892770805137367	0.00560703899350455	0.0893899849441972	2.49071693882204e-07	0.00558920329506444	-108.30051099804	0.203491715276439	0.194284904073047	2.83988067958287	15.0025095561624
"99"	98	-4126.30759198378	-4224.55423550801	-4126.30759198378	-98.2466435242339	-4126.30759198378	15.0025095561624	0.0886406150986028	0.00538055076022435	0.0886759760329092	1.97492884757496e-07	0.00501143418741919	-103.499111597409	0.296903897303935	0.110151063472102	2.83988067958287	15.0025095561624
"100"	99	-4122.80027278877	-4221.22516965717	-4122.80027278877	-98.4248968684033	-4122.80027278877	15.0025095561624	0.0962623480793438	0.0029745438509815	0.0962506213528361	7.68269739755252e-08	0.00287806520254792	-103.956544137047	0.259086523074179	0.103418636347103	2.83988067958287	15.0025095561624
"101"	100	-4122.47490148306	-4220.68296939147	-4122.47490148306	-98.2080679084095	-4122.47490148306	15.0025095561624	0.0962623480793438	0.00465022644667486	0.0963116505984463	1.73921264174154e-07	0.00433163562931106	-103.529609094967	0.214976367788163	0.141294671536494	2.83988067958287	15.0025095561624
"102"	101	-4120.76005421631	-4222.91073412584	-4120.76005421631	-102.150679909534	-4120.76005421631	15.0025095561624	0.115953791075721	0.0247987866026202	0.115505547328463	8.26603806420988e-06	0.024820640033907	-106.64880855981	0.281590577235489	0.154634272220891	2.83988067958287	15.0025095561624
"103"	102	-4112.46077847568	-4215.40319909265	-4112.46077847568	-102.942420616975	-4112.46077847568	15.0025095561624	0.115953791075721	0.0108964704354558	0.116054507118081	1.61700886138232e-06	0.0109634544800567	-107.855564905498	0.208986211186055	0.183288213313871	2.83988067958287	15.0025095561624
"104"	103	-4109.09304264795	-4214.39699641627	-4109.09304264795	-105.303953768319	-4109.09304264795	15.0025095561624	0.0971909693673718	0.0513133061347562	0.0953074501386629	2.3192955879211e-05	0.0497144589068607	-109.39787217315	0.159686034807084	0.252642522977058	2.83988067958287	15.0025095561624
"105"	104	-4099.9145677294	-4208.03580212846	-4099.9145677294	-108.121234399067	-4099.9145677294	15.0025095561624	0.0920793514841873	0.050020751754954	0.0915038882550596	1.99232058668361e-05	0.0486777641129704	-112.230283130732	0.255116530752658	0.258823494491746	2.83988067958287	15.0025095561624
"106"	105	-4098.02234828271	-4209.44152777446	-4098.02234828271	-111.419179491751	-4098.02234828271	15.0025095561624	0.0936896766049375	0.0693492322480665	0.0941215466143186	4.64554241823467e-05	0.0733174686767524	-115.327196295113	0.171704714806126	0.244735996351803	2.83988067958287	15.0025095561624
"107"	106	-4093.59173018036	-4203.45352235318	-4093.59173018036	-109.861792172815	-4093.59173018036	15.0025095561624	0.0799497522193396	0.0185736589396568	0.0797755662803519	2.85665811976949e-06	0.0212055405891933	-114.509300009575	0.189107811296263	0.143475808526642	2.83988067958287	15.0025095561624
"108"	107	-4091.09534456527	-4202.78254273554	-4091.09534456527	-111.687198170272	-4091.09534456527	15.0025095561624	0.0866491072804839	0.0248527453091109	0.0859542605202829	3.92245116529812e-06	0.0230146487325806	-116.184184852386	0.255378618145469	0.101651413861538	2.83988067958287	15.0025095561624
"109"	108	-4089.31627244884	-4198.11164116522	-4089.31627244884	-108.795368716385	-4089.31627244884	15.0025095561624	0.0650499159012088	0.00566921937676436	0.0649573980516459	1.31370428169821e-07	0.00557787712648668	-114.023020092322	0.181703702450102	0.440188210361358	2.83988067958287	15.0025095561624
"110"	109	-4086.654643904	-4195.73924611735	-4086.654643904	-109.084602213349	-4086.654643904	15.0025095561624	0.0864588337992784	0.204485268904578	0.0805286629030364	0.000171897940699867	0.161088720802457	-112.140917794116	0.144305897528934	0.345058358695971	2.83988067958287	15.0025095561624
"111"	110	-4081.30879294058	-4187.39251559649	-4081.30879294058	-106.083722655909	-4081.30879294058	15.0025095561624	0.0864588337992784	0.0509787941711045	0.0860476540593672	1.78454567253506e-05	0.0492027478013189	-110.181528153728	0.23452912986701	0.126351519197171	2.83988067958287	15.0025095561624
"112"	111	-4075.0173566572	-4185.73534879395	-4075.0173566572	-110.717992136751	-4075.0173566572	15.0025095561624	0.0736995542463766	0.079159075823295	0.0722918180722037	3.60252445292126e-05	0.0818235615188316	-114.539409065117	0.179528060688504	0.302704300998573	2.83988067958287	15.0025095561624
"113"	112	-4072.07430500627	-4183.95771472776	-4072.07430500627	-111.883409721492	-4072.07430500627	15.0025095561624	0.0819672707885123	0.0475475321013218	0.0817441027987411	1.58952200592625e-05	0.0488858382505845	-116.022280539933	0.123946051454057	0.342099357310248	2.83988067958287	15.0025095561624
"114"	113	-4065.65618435507	-4178.29728616273	-4065.65618435507	-112.641101807663	-4065.65618435507	15.0025095561624	0.0728798684975586	0.07512659089423	0.0708216624453311	3.05143276881961e-05	0.0765209990731786	-116.497149700629	0.164777714496962	0.172908310100396	2.83988067958287	15.0025095561624
"115"	114	-4061.24586841761	-4173.20973232058	-4061.24586841761	-111.963863902969	-4061.24586841761	15.0025095561624	0.0728798684975586	0.121725065582016	0.0707789642995227	7.77149379818003e-05	0.122589524220911	-115.475709711279	0.181638384506114	0.216092489755643	2.83988067958287	15.0025095561624
"116"	115	-4054.38577295807	-4165.74133671729	-4054.38577295807	-111.35556375922	-4054.38577295807	15.0025095561624	0.0767644089012151	0.0981847478827878	0.0758388755666372	5.21122649626411e-05	0.0958161975433843	-115.027996002634	0.164192739566008	0.361325668106117	2.83988067958287	15.0025095561624
"117"	116	-4053.98229612743	-4169.47612072458	-4053.98229612743	-115.493824597147	-4053.98229612743	15.0025095561624	0.0793566828811129	0.433352908142851	0.0750561688296455	0.00106647452845109	0.440093756382554	-117.605066943726	0.143859615435902	0.59656620115007	2.83988067958287	15.0025095561624
"118"	117	-4039.46945996041	-4153.61951860676	-4039.46945996041	-114.150058646351	-4039.46945996041	15.0025095561624	0.0763286691440274	0.0931724441650455	0.0764631309475819	5.49530331540545e-05	0.098057422831994	-117.859739980086	0.1524963474996	0.239444195602896	2.83988067958287	15.0025095561624
"119"	118	-4036.65222351531	-4156.98252752634	-4036.65222351531	-120.330304011032	-4036.65222351531	15.0025095561624	0.0665213038486197	0.222138462927656	0.0664582952057055	0.000223414771495511	0.224175433840229	-123.302271539501	0.119766829958948	0.226680302725624	2.83988067958287	15.0025095561624
"120"	119	-4018.50956634338	-4134.74547616449	-4018.50956634338	-116.235909821113	-4018.50956634338	15.0025095561624	0.079550350161756	0.192965612832227	0.0778554260427259	0.000217706265122924	0.188022738468359	-119.349085270564	0.213500951769538	0.0353396746868796	2.83988067958287	15.0025095561624
"121"	120	-4008.75788776988	-4120.18072613585	-4008.75788776988	-111.422838365973	-4008.75788776988	15.0025095561624	0.079550350161756	0.12457522744425	0.0811989266542713	9.95683403163102e-05	0.126973713887397	-114.916565184571	0.170383831892582	0.0371963781150233	2.83988067958287	15.0025095561624
"122"	121	-4008.59736940086	-4122.32072322897	-4008.59736940086	-113.723353828105	-4008.59736940086	15.0025095561624	0.079550350161756	0.223033926068936	0.0749461557620372	0.000316071489702355	0.2298964591657	-116.691124409032	0.168772917610016	0.032783485151862	2.83988067958287	15.0025095561624
"123"	122	-4002.79726245317	-4116.97226542986	-4002.79726245317	-114.175002976684	-4002.79726245317	15.0025095561624	0.0886290911279668	0.0469409639837218	0.0877753227883882	1.31665217957371e-05	0.0413404755089722	-118.321373234731	0.281863421425054	0.0860055634836654	2.83988067958287	15.0025095561624
"124"	123	-3996.29348708504	-4110.00904348787	-3996.29348708504	-113.715556402831	-3996.29348708504	15.0025095561624	0.0934333400047131	0.252140309680556	0.0925077863175121	0.000604958512808195	0.270057969326275	-116.550638807797	0.163534864493212	0.0531913139049436	2.83988067958287	15.0025095561624
"125"	124	-3995.69147305635	-4108.16841391059	-3995.69147305635	-112.476940854241	-3995.69147305635	15.0025095561624	0.0934333400047131	0.225633579972844	0.0910034484959863	0.000369356026471362	0.213085011239937	-115.432568948932	0.244973552134823	0.100319423261748	2.83988067958287	15.0025095561624
"126"	125	-3988.55644994961	-4096.5268018917	-3988.55644994961	-107.970351942086	-3988.55644994961	15.0025095561624	0.0655495287332335	0.169394200372518	0.0649066519417054	0.000144046717109506	0.183906579322638	-111.205231320263	0.207059631137582	0.0557133725191267	2.83988067958287	15.0025095561624
"127"	126	-3985.41456112202	-4096.98795309875	-3985.41456112202	-111.573391976728	-3985.41456112202	15.0025095561624	0.0634396688880813	0.0357156644443539	0.0630936731252301	5.85929472315365e-06	0.0380677973715583	-115.874983473725	0.210335015284568	0.0787678370151189	2.83988067958287	15.0025095561624
"128"	127	-3984.26035009501	-4095.90290167123	-3984.26035009501	-111.642551576227	-3984.26035009501	15.0025095561624	0.0747381202093499	0.0109365905798878	0.0746934967434146	6.96062904256869e-07	0.0111525730114647	-116.553898758874	0.204905126341868	0.0650939456147544	2.83988067958287	15.0025095561624
"129"	128	-3980.75774943985	-4094.35981413107	-3980.75774943985	-113.602064691215	-3980.75774943985	15.0025095561624	0.0677004987596209	0.00447394318660005	0.0677795550621719	1.12438006346967e-07	0.00494839005257972	-118.941859977427	0.192095303062023	0.109849727612622	2.83988067958287	15.0025095561624
"130"	129	-3977.68653378234	-4093.44055961122	-3977.68653378234	-115.75402582888	-3977.68653378234	15.0025095561624	0.0677004987596209	0.0185093164919691	0.067468647787321	1.60895674899682e-06	0.0187387767343943	-120.403299821617	0.179712147995108	0.181230098515937	2.83988067958287	15.0025095561624
"131"	130	-3975.92705470786	-4088.27532309877	-3975.92705470786	-112.348268390909	-3975.92705470786	15.0025095561624	0.0644556796823321	0.0328682287542414	0.0643666482660891	3.35181768325338e-06	0.0285092146252044	-116.695567214441	0.212826552772	0.0753684169369668	2.83988067958287	15.0025095561624
"132"	131	-3974.06175372785	-4086.66995274815	-3974.06175372785	-112.608199020297	-3974.06175372785	15.0025095561624	0.0644556796823321	0.0170864451881219	0.0643919026965531	1.10429457650519e-06	0.016333250130728	-117.298025593357	0.182752375226862	0.046612477680315	2.83988067958287	15.0025095561624
"133"	132	-3973.04485539944	-4085.7366801687	-3973.04485539944	-112.691824769255	-3973.04485539944	15.0025095561624	0.0644556796823321	0.00629835909197827	0.0644093124035011	1.49423590538581e-07	0.00600067796704015	-117.869377311639	0.223208907940404	0.0947219010700338	2.83988067958287	15.0025095561624
"134"	133	-3964.07156809015	-4072.56633812674	-3964.07156809015	-108.494770036587	-3964.07156809015	15.0025095561624	0.0644556796823321	0.000489016470842747	0.064447728133364	9.07478559508307e-10	0.000467416225107491	-114.864154716398	0.190114243834774	0.0340485516038923	2.83988067958287	15.0025095561624
"135"	134	-3944.99876796896	-4059.36260887746	-3944.99876796896	-114.3638409085	-3944.99876796896	15.0025095561624	0.0727642327033603	0.00278627012789625	0.0727458930943403	4.24708192307121e-08	0.00283208679044842	-119.926085284361	0.248577536804653	0.106262341044709	2.83988067958287	15.0025095561624
"136"	135	-3933.06706113317	-4045.95809383163	-3933.06706113317	-112.891032698457	-3933.06706113317	15.0025095561624	0.0685595097030168	0.00622484641979929	0.0684985257281837	1.707085844934e-07	0.00603179499326939	-118.074182997911	0.160231999136339	0.198763669592647	2.83988067958287	15.0025095561624
"137"	136	-3930.44456859937	-4043.53104421029	-3930.44456859937	-113.08647561092	-3930.44456859937	15.0025095561624	0.0618092611753591	0.00889655280883777	0.0618412717653558	3.62315125732983e-07	0.00973738867131805	-118.098214288268	0.208110015444592	0.126544866289966	2.83988067958287	15.0025095561624
"138"	137	-3926.87458143625	-4039.63678137478	-3926.87458143625	-112.762199938532	-3926.87458143625	15.0025095561624	0.0774799316378746	0.0146736474264902	0.0772202982394502	1.45864830873775e-06	0.0155980535888656	-117.528432130417	0.162700742675881	0.246021324577248	2.83988067958287	15.0025095561624
"139"	138	-3924.63195188109	-4038.75244084482	-3924.63195188109	-114.120488963733	-3924.63195188109	15.0025095561624	0.0703716773291259	0.0502680757551571	0.0701485541573314	9.43013044161658e-06	0.0439358184788419	-118.226619275538	0.215783076833919	0.109928673094101	2.83988067958287	15.0025095561624
"140"	139	-3923.0564478437	-4034.1523346307	-3923.0564478437	-111.095886787005	-3923.0564478437	15.0025095561624	0.0703716773291259	0.033040589996772	0.070091812398183	4.07960822078996e-06	0.0287889053928079	-115.440326252199	0.159988052259658	0.140124997078442	2.83988067958287	15.0025095561624
"141"	140	-3919.48064432158	-4030.29659165254	-3919.48064432158	-110.815947330952	-3919.48064432158	15.0025095561624	0.061656536695702	0.0495893479225381	0.0615000179695353	7.09426975244146e-06	0.043302367671368	-114.930113628052	0.222557157643572	0.0673390223354132	2.83988067958287	15.0025095561624
"142"	141	-3913.80268008274	-4022.13484296009	-3913.80268008274	-108.332162877354	-3913.80268008274	15.0025095561624	0.0734019813703738	0.000942645759042148	0.0734107343732657	4.50224050004513e-09	0.000914067439069253	-114.398201799098	0.17913571177663	0.134081551627368	2.83988067958287	15.0025095561624
"143"	142	-3893.50195030399	-3998.90834293518	-3893.50195030399	-105.406392631188	-3893.50195030399	15.0025095561624	0.0734019813703738	0.000622417740270404	0.0733911944542653	1.77690676468431e-09	0.00057433551532934	-111.66437247568	0.229714547084856	0.132687773829552	2.83988067958287	15.0025095561624
"144"	143	-3892.44433338057	-3999.97439839309	-3892.44433338057	-107.530065012518	-3892.44433338057	15.0025095561624	0.0734019813703738	0.00152275010992552	0.0733783423449291	9.79028620490795e-09	0.00134822885803882	-113.373785062364	0.214445116876362	0.215479022247576	2.83988067958287	15.0025095561624
"145"	144	-3891.19567925853	-4000.80997146401	-3891.19567925853	-109.614292205477	-3891.19567925853	15.0025095561624	0.0734019813703738	0.0185367273397613	0.0735763518493303	1.79625864349851e-06	0.0182769887156674	-114.262813111305	0.106535022403281	0.627985302487725	2.83988067958287	15.0025095561624
"146"	145	-3888.92185862993	-3996.12394235145	-3888.92185862993	-107.202083721521	-3888.92185862993	15.0025095561624	0.0734019813703738	0.00346819339763043	0.073424083882296	5.80503948222154e-08	0.00328145561328082	-112.661747121262	0.143636651857062	0.451566861336781	2.83988067958287	15.0025095561624
"147"	146	-3883.59842564942	-3990.46736978453	-3883.59842564942	-106.86894413511	-3883.59842564942	15.0025095561624	0.079992688811563	0.000328399645504639	0.079988930590492	7.53115927247027e-10	0.000343053330186553	-113.42206449567	0.238078292591249	0.28061763878432	2.83988067958287	15.0025095561624
"148"	147	-3880.4999850397	-3986.11284343608	-3880.4999850397	-105.612858396382	-3880.4999850397	15.0025095561624	0.0868573316663083	0.000482416929154159	0.0868715773322365	1.75995765821293e-09	0.000482977823385887	-111.988516011255	0.142253614410398	0.507735518589598	2.83988067958287	15.0025095561624
"149"	148	-3874.54667177718	-3982.4373719274	-3874.54667177718	-107.890700150227	-3874.54667177718	15.0025095561624	0.0683567497588172	0.000784819652571901	0.0683580023776258	3.37281296616063e-09	0.000849585033752504	-114.041514472483	0.162271741162872	0.325341046396386	2.83988067958287	15.0025095561624
"150"	149	-3874.19269661476	-3985.34178576461	-3874.19269661476	-111.149089149856	-3874.19269661476	15.0025095561624	0.0680379951802207	0.0237011682431708	0.0681208423025289	2.96724532575265e-06	0.0252407963360056	-115.670934384154	0.144305403383963	0.303830474085362	2.83988067958287	15.0025095561624
"151"	150	-3872.4798686912	-3987.97714958545	-3872.4798686912	-115.497280894247	-3872.4798686912	15.0025095561624	0.0677968170431608	0.0284015295089924	0.0683982988610379	5.0115129175791e-06	0.0328960168097305	-119.923523344993	0.246908476846452	0.187023677749623	2.83988067958287	15.0025095561624
"152"	151	-3867.18026833017	-3977.0297985698	-3867.18026833017	-109.849530239625	-3867.18026833017	15.0025095561624	0.0677968170431608	0.00883873839044065	0.0677488977901308	4.12888407258323e-07	0.00948901770164724	-114.864421985286	0.177788031582917	0.10172251488142	2.83988067958287	15.0025095561624
"153"	152	-3864.40258013153	-3977.49803675339	-3864.40258013153	-113.095456621861	-3864.40258013153	15.0025095561624	0.0677968170431608	0.00368474806783604	0.0678552286107819	6.50058796487044e-08	0.00376005085462455	-118.526667315756	0.168104368617587	0.0724142248489553	2.83988067958287	15.0025095561624
"154"	153	-3862.9616031519	-3972.97143694168	-3862.9616031519	-110.00983378978	-3862.9616031519	15.0025095561624	0.0637371270916044	0.00252264560038755	0.0637357935148127	2.51192951586167e-08	0.00248677434735689	-115.618530214395	0.240862311947916	0.253752570100295	2.83988067958287	15.0025095561624
"155"	154	-3858.55771329406	-3971.29365562201	-3858.55771329406	-112.735942327951	-3858.55771329406	15.0025095561624	0.0610157891190994	0.0110580407095284	0.0609990806161746	4.06074218548848e-07	0.0104492288983496	-117.641886962646	0.123161746704913	0.43481978704678	2.83988067958287	15.0025095561624
"156"	155	-3854.2988695403	-3966.22645573046	-3854.2988695403	-111.927586190163	-3854.2988695403	15.0025095561624	0.0674750956542352	0.0129217007116648	0.0674060057486705	7.5369738294882e-07	0.0128671840678618	-116.756943420753	0.200335965217748	0.309913188407639	2.83988067958287	15.0025095561624
"157"	156	-3840.75563367468	-3950.15422584698	-3840.75563367468	-109.3985921723	-3840.75563367468	15.0025095561624	0.0674750956542352	0.103271461531049	0.0682553273827973	4.31841994423078e-05	0.0984351776081963	-113.034450036053	0.190545018222968	0.0808606397854039	2.83988067958287	15.0025095561624
"158"	157	-3838.86651695946	-3950.88838963595	-3838.86651695946	-112.021872676494	-3838.86651695946	15.0025095561624	0.0674750956542352	0.168220453700106	0.0677573319248444	0.000122647751661105	0.163264888085119	-115.263026748588	0.172995504619322	0.199995495950482	2.83988067958287	15.0025095561624
"159"	158	-3834.28458749503	-3948.42447458609	-3834.28458749503	-114.139887091059	-3834.28458749503	15.0025095561624	0.0622867953009625	0.22902076094126	0.0597211659379592	0.000188404658178263	0.223738343842091	-117.079785798729	0.113086898782647	0.29228753483805	2.83988067958287	15.0025095561624
"160"	159	-3833.61875317244	-3946.95948329857	-3833.61875317244	-113.34073012613	-3833.61875317244	15.0025095561624	0.0622867953009625	0.148109668007351	0.0618127162985552	7.48290576251456e-05	0.140318849400403	-116.693163226626	0.203751045881236	0.149410683245778	2.83988067958287	15.0025095561624
"161"	160	-3829.41059562024	-3943.94689728874	-3829.41059562024	-114.536301668497	-3829.41059562024	15.0025095561624	0.0721808454276552	0.0506753534859645	0.0720640605855328	1.15983982310079e-05	0.0470951845916339	-118.637650345489	0.14073096914939	0.157351818979389	2.83988067958287	15.0025095561624
"162"	161	-3823.42684956478	-3936.64133623292	-3823.42684956478	-113.21448666814	-3823.42684956478	15.0025095561624	0.065499953734929	0.0182062752431353	0.0652998640561088	1.32224235674156e-06	0.0175285217955224	-117.872154394224	0.152748917336434	0.160172766366654	2.83988067958287	15.0025095561624
"163"	162	-3822.35505421312	-3936.89362056491	-3822.35505421312	-114.53856635178	-3822.35505421312	15.0025095561624	0.065499953734929	0.0126943218406797	0.0652918893391184	5.95079279846103e-07	0.0117931914424215	-119.37669260373	0.179700570529023	0.279135668347404	2.83988067958287	15.0025095561624
"164"	163	-3822.28106093374	-3932.15613050824	-3822.28106093374	-109.875069574497	-3822.28106093374	15.0025095561624	0.06576486988768	0.00545536423123927	0.065754081634239	1.4247903687084e-07	0.00573754412767001	-115.12098424876	0.129094985190091	0.412939742298863	2.83988067958287	15.0025095561624
"165"	164	-3814.36835720535	-3922.66055965626	-3814.36835720535	-108.29220245091	-3814.36835720535	15.0025095561624	0.06576486988768	0.00839962389321492	0.06569628177081	2.74386842085712e-07	0.00797285244082544	-113.331704716151	0.164476444720332	0.147254413679146	2.83988067958287	15.0025095561624
"166"	165	-3807.39374862747	-3919.43964899929	-3807.39374862747	-112.045900371816	-3807.39374862747	15.0025095561624	0.0666538637492596	0.0505265073732889	0.0663120496985523	1.13951806922385e-05	0.0506948599283496	-116.148993099549	0.227260712023773	0.128008065890984	2.83988067958287	15.0025095561624
"167"	166	-3805.61941702691	-3917.90086303445	-3805.61941702691	-112.281446007547	-3805.61941702691	15.0025095561624	0.0666538637492596	0.153796405941614	0.0675790680765526	0.000134678261414517	0.176226197200199	-115.601642113834	0.174272955887193	0.247412369984133	2.83988067958287	15.0025095561624
"168"	167	-3805.36511037482	-3916.38429739457	-3805.36511037482	-111.019187019748	-3805.36511037482	15.0025095561624	0.0647800085596422	0.0362362992354734	0.0642796036703007	6.02771091087524e-06	0.0382518100100675	-115.312752339565	0.146856309765781	0.181656114807998	2.83988067958287	15.0025095561624
"169"	168	-3804.34390179432	-3916.67354634797	-3804.34390179432	-112.329644553657	-3804.34390179432	15.0025095561624	0.0647800085596422	0.00691154607556552	0.0648156037837421	2.02778269214579e-07	0.00695549747360116	-117.462818371523	0.248450368074303	0.121509256245915	2.83988067958287	15.0025095561624
"170"	169	-3801.67207339973	-3914.38937566853	-3801.67207339973	-112.717302268798	-3801.67207339973	15.0025095561624	0.0655715118870566	0.00722359194249861	0.0655323948895909	2.0132447131711e-07	0.0068476255293988	-117.829328208638	0.158130190600678	0.0845082352755119	2.83988067958287	15.0025095561624
"171"	170	-3801.63561224266	-3913.71162756956	-3801.63561224266	-112.076015326901	-3801.63561224266	15.0025095561624	0.0587358392325985	0.0175154926112503	0.0588041318189751	9.01622621928755e-07	0.0161251391070648	-116.753300381772	0.188013911612486	0.058255834279352	2.83988067958287	15.0025095561624
"172"	171	-3798.05072100572	-3912.92986785819	-3798.05072100572	-114.879146852477	-3798.05072100572	14.997225189408	0.0608244886890922	0.13337437461287	0.0636527415659717	6.67915568339909e-05	0.130767437042797	-117.617559962847	0.186156664044035	0.274705310781163	2.13902983500213	14.997225189408
"173"	172	-3796.400232831	-3908.5623967581	-3796.400232831	-112.162163927091	-3796.400232831	14.997225189408	0.0749190153594222	0.0321289346917401	0.0757596145594343	5.20066117563652e-06	0.0302565448409446	-115.821021599751	0.169031069983529	0.196113098127211	2.13902983500213	14.997225189408
"174"	173	-3795.10103417467	-3905.23840197141	-3795.10103417467	-110.137367796745	-3795.10103417467	14.997225189408	0.0749190153594222	0.0180152020769397	0.0752048061071106	1.7858149196668e-06	0.0178006073150068	-114.099542389701	0.181188934478785	0.224012021704767	2.13902983500213	14.997225189408
"175"	174	-3794.41174604632	-3905.69566888	-3794.41174604632	-111.28392283368	-3794.41174604632	14.997225189408	0.0673290141239421	0.0568949119021368	0.0678632775076431	1.48511058223842e-05	0.057025553483183	-114.614836055895	0.188329829438053	0.0987412039495233	2.13902983500213	14.997225189408
"176"	175	-3788.42552701728	-3899.69081162029	-3788.42552701728	-111.265284603017	-3788.42552701728	14.997225189408	0.0712499032166191	0.0181270836761465	0.0713765983639112	1.76601890183108e-06	0.0186623379550741	-115.224315809663	0.142136281385893	0.459134596012056	2.13902983500213	14.997225189408
"177"	176	-3787.23707907368	-3902.05258037194	-3787.23707907368	-114.815501298252	-3787.23707907368	14.997225189408	0.0694973683798572	0.00356177265160177	0.0694984653689412	5.73621048889921e-08	0.0034459194502598	-119.561810882366	0.151506398514117	0.547533403920766	2.13902983500213	14.997225189408
"178"	177	-3786.98801443229	-3900.86143289504	-3786.98801443229	-113.873418462757	-3786.98801443229	14.997225189408	0.0673370164710487	0.0548088717414694	0.066781793274658	1.71505414085242e-05	0.0619692421595593	-117.226991661599	0.245370340789788	0.183738366468225	2.13902983500213	14.997225189408
"179"	178	-3785.59655649082	-3900.78089243447	-3785.59655649082	-115.184335943646	-3785.59655649082	14.997225189408	0.0673370164710487	0.0692504027879834	0.0676096645372093	2.15538771923973e-05	0.0688874048484629	-118.392417269166	0.235913028208078	0.123160816576289	2.13902983500213	14.997225189408
"180"	179	-3784.14415209878	-3892.81806414509	-3784.14415209878	-108.673912046314	-3784.14415209878	14.9994018747893	0.0673370164710487	0.0697528646314514	0.0670483927333705	2.23340995203204e-05	0.0693263534870917	-115.548259234383	0.181396125578166	0.093852515582384	5.80993986196941	14.9994018747893
"181"	180	-3784.05857495245	-3896.29811422162	-3784.05857495245	-112.239539269173	-3784.05857495245	14.9994018747893	0.0586321979244035	0.0785393902157471	0.0600397336448826	2.24903758626492e-05	0.0809680791116699	-119.03625637594	0.13403215155461	0.111932423737592	5.80993986196941	14.9994018747893
"182"	181	-3783.34354051008	-3892.74877126754	-3783.34354051008	-109.405230757462	-3783.34354051008	14.9994018747893	0.0644853108053775	0.00527644852944493	0.064537114989738	1.24952041514199e-07	0.00548275898510622	-117.637025666616	0.180285806953934	0.120982450475867	5.80993986196941	14.9994018747893
"183"	182	-3782.29090820222	-3891.1340061162	-3782.29090820222	-108.843097913979	-3782.29090820222	14.9994018747893	0.0644853108053775	0.000177179199788078	0.0644868715439863	1.94996901035252e-10	0.000216546480833828	-118.650772292262	0.240632195922403	0.0643110324801384	5.80993986196941	14.9994018747893
"184"	183	-3781.99004103193	-3889.39130309568	-3781.99004103193	-107.401262063759	-3781.99004103193	14.9994018747893	0.0644853108053775	0.000960181583739676	0.0644762661451801	4.39589959714509e-09	0.00102827394826136	-116.428828223406	0.20216010154147	0.0147395232504155	5.80993986196941	14.9994018747893
"185"	184	-3781.31331166695	-3889.74995807409	-3781.31331166695	-108.436646407133	-3781.31331166695	14.9994018747893	0.0644853108053775	0.00064868784470137	0.0644823182978899	2.12321834677804e-09	0.000714567630990063	-117.645583642582	0.188691270281403	0.0598469593881914	5.80993986196941	14.9994018747893
"186"	185	-3776.42747589008	-3885.71465457099	-3776.42747589008	-109.287178680916	-3776.42747589008	14.9994018747893	0.0644853108053775	0.0153011294104176	0.0645312373658447	8.2733233418042e-07	0.0140873239995713	-117.002548465495	0.199689313091369	0.0495354442025692	5.80993986196941	14.9994018747893
"187"	186	-3773.87958191498	-3881.24972413542	-3773.87958191498	-107.370142220441	-3773.87958191498	14.9994018747893	0.0644853108053775	0.0452372716149579	0.0647191650080207	9.82658240980885e-06	0.0486294251531228	-114.508053461876	0.182861675588089	0.13096616011832	5.80993986196941	14.9994018747893
"188"	187	-3773.38571717079	-3878.60138637224	-3773.38571717079	-105.215669201445	-3773.38571717079	14.9996774070679	0.06886095888978	0.016627778469956	0.0692515705474619	1.62720454756593e-06	0.0184568063575475	-113.016127592602	0.177956178916985	0.0339771955127848	5.93678364585344	14.9996774070679
"189"	188	-3770.27666884975	-3876.80835972154	-3770.27666884975	-106.531690871796	-3770.27666884975	14.998774241296	0.06886095888978	0.0332515048708928	0.068988448745329	4.80489847944066e-06	0.0317666905516384	-113.270342298808	0.242733785437273	0.0448959354374213	5.23757454555629	14.998774241296
"190"	189	-3770.20751077833	-3877.51647564122	-3770.20751077833	-107.308964862886	-3770.20751077833	14.998774241296	0.0614597788614357	0.0390054090878711	0.0616181952296776	5.43301498623769e-06	0.0378201484256935	-113.959069788545	0.20456985187563	0.0121047463104018	5.23757454555629	14.998774241296
