"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file60fc144cac37"	"TreeHeight"	"ucldMean"	"ucldStdev"	"rate.mean"	"rate.variance"	"rate.coefficientOfVariation"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."
"193"	192	-3870.54162283361	-3967.14836206966	-3870.54162283361	-96.606739236054	-3870.54162283361	14.9974596555139	0.101466063766807	0.134077224824054	0.0995637862533774	0.000136582405150126	0.116820117338062	-99.9640039746678	0.177499649893841	0.511268287894702	2.76214169166276	14.9974596555139
"194"	193	-3869.18975240841	-3965.37082191935	-3869.18975240841	-96.1810695109373	-3869.18975240841	14.9974596555139	0.105938520393417	0.0260268438632514	0.105768758065458	6.41432169849306e-06	0.0239224252607495	-100.575990669391	0.146180095629513	0.693690753730822	2.76214169166276	14.9974596555139
"195"	194	-3866.00840980479	-3961.75264516482	-3866.00840980479	-95.7442353600242	-3866.00840980479	14.9974596555139	0.104662341048181	0.0356529162528879	0.104963000876646	1.5009349771586e-05	0.0370229773717619	-99.9690617540302	0.187050210075231	0.248224846025398	2.76214169166276	14.9974596555139
"196"	195	-3865.88853592885	-3959.52284830719	-3865.88853592885	-93.6343123783438	-3865.88853592885	14.9974596555139	0.106698028988461	0.195305774986238	0.105317678784422	0.000420126873056131	0.192862579151129	-96.6580713082669	0.19018491601369	0.469419749139498	2.76214169166276	14.9974596555139
"197"	196	-3865.25435277405	-3958.26026515353	-3865.25435277405	-93.0059123794755	-3865.25435277405	14.9974596555139	0.102714192617203	0.0152628231153192	0.1029095635827	2.24682586729048e-06	0.0145774943139922	-97.6747383523736	0.243004841640926	0.254329528129244	2.76214169166276	14.9974596555139
"198"	197	-3863.95104143623	-3959.18760921809	-3863.95104143623	-95.2365677818561	-3863.95104143623	14.9974596555139	0.102714192617203	0.0512449804114954	0.10242688794838	2.32400239592739e-05	0.0469718487777491	-99.2535395583072	0.252909240962892	0.302941671093448	2.76214169166276	14.9974596555139
"199"	198	-3861.848435124	-3957.92277637236	-3861.848435124	-96.0743412483571	-3861.848435124	14.9974596555139	0.102714192617203	0.0377231993245389	0.102945145986116	1.43954213494824e-05	0.0368358347287363	-100.267759666344	0.246995818474799	0.195240442324195	2.76214169166276	14.9974596555139
"200"	199	-3860.18955387522	-3955.63541512364	-3860.18955387522	-95.4458612484141	-3860.18955387522	14.9974596555139	0.100739583559844	0.0241318474611913	0.100482599690425	6.20934300602504e-06	0.0247057214887284	-99.8805488379874	0.243861002886943	0.158452127267236	2.76214169166276	14.9974596555139
"201"	200	-3859.02925380043	-3955.91653250157	-3859.02925380043	-96.8872787011349	-3859.02925380043	14.9974596555139	0.0932708916580578	0.0436183525958506	0.0947148513281071	2.0787323277093e-05	0.0482886315419424	-100.998409407032	0.213574226447274	0.201745060382019	2.76214169166276	14.9974596555139
"202"	201	-3858.30979224074	-3952.54121329826	-3858.30979224074	-94.231421057521	-3858.30979224074	14.9974596555139	0.0965896978756686	0.0124980795853772	0.0964874641624665	1.42125310328241e-06	0.0123407507393094	-98.9994951168637	0.24374540430749	0.221101210907659	2.76214169166276	14.9974596555139
"203"	202	-3858.2796534136	-3952.76755989823	-3858.2796534136	-94.4879064846301	-3858.2796534136	14.9974596555139	0.103539141004588	0.0379874506933805	0.103302632501898	1.36252161754265e-05	0.0356311028414096	-98.6774191010805	0.271719953248649	0.160733017721643	2.76214169166276	14.9974596555139
"204"	203	-3856.86649310894	-3956.45595841481	-3856.86649310894	-99.589465305866	-3856.86649310894	14.9974596555139	0.102027410983877	0.0523676269178521	0.102094893239146	3.18639962661162e-05	0.0551001200163639	-103.593520154417	0.173144988134748	0.117994506084965	2.76214169166276	14.9974596555139
"205"	204	-3855.5562697363	-3952.27044159994	-3855.5562697363	-96.7141718636409	-3855.5562697363	14.9974596555139	0.100272991407639	0.0714741349256971	0.0992020331342761	4.38723910930143e-05	0.0657226906041132	-100.524990520737	0.231931228488186	0.468518312832608	2.76214169166276	14.9974596555139
"206"	205	-3854.28794565911	-3949.96388775786	-3854.28794565911	-95.6759420987542	-3854.28794565911	14.9974596555139	0.09614266420897	0.0482116962595214	0.0970160287926853	2.28144517716503e-05	0.0494247927265926	-99.7289482632759	0.24038144367852	0.330574342951284	2.76214169166276	14.9974596555139
"207"	206	-3852.34634682933	-3947.42318264605	-3852.34634682933	-95.0768358167181	-3852.34634682933	14.9974596555139	0.102573045247443	0.032226446630869	0.10272638927923	1.42012331436531e-05	0.0366012470834269	-99.3571548055929	0.313412227877003	0.251655767194887	2.76214169166276	14.9974596555139
"208"	207	-3852.29813258988	-3946.34560527558	-3852.29813258988	-94.047472685694	-3852.29813258988	15.0030557915042	0.103627512917985	0.0102198290407093	0.103538380912579	1.1223283037714e-06	0.0102302197717034	-97.4719097727085	0.252102226488257	0.255442386358391	1.31988588734614	15.0030557915042
"209"	208	-3852.00545090009	-3947.51546317811	-3852.00545090009	-95.5100122780168	-3852.00545090009	15.0030557915042	0.103627512917985	0.0392363346494199	0.103423856124129	1.13675493769741e-05	0.0324884999513152	-98.2391061791023	0.232814710614404	0.218066532611125	1.31988588734614	15.0030557915042
"210"	209	-3851.60049651404	-3946.34622899973	-3851.60049651404	-94.745732485696	-3851.60049651404	15.0030557915042	0.103627512917985	0.00361815452671541	0.103653231086159	1.10620765806327e-07	0.00320939523816616	-98.6655195643618	0.301847190286425	0.262232926938004	1.31988588734614	15.0030557915042
"211"	210	-3850.80132392214	-3943.8453997309	-3850.80132392214	-93.0440758087615	-3850.80132392214	15.0030557915042	0.106466609979457	0.0151094393176617	0.106507934595742	2.23180548358907e-06	0.0140204866071406	-96.2756978076807	0.250415812842453	0.407109862068597	1.31988588734614	15.0030557915042
"212"	211	-3850.1650119831	-3943.28432878993	-3850.1650119831	-93.1193168068333	-3850.1650119831	15.0030557915042	0.106466609979457	0.00651183015870688	0.106521808190011	4.69851422088767e-07	0.00643589672145703	-96.7609698050755	0.233553790303793	0.253473643461158	1.31988588734614	15.0030557915042
"213"	212	-3850.10655605329	-3943.31003294887	-3850.10655605329	-93.2034768955815	-3850.10655605329	15.0030557915042	0.106466609979457	0.00740400013685449	0.10638319747062	6.24322921629075e-07	0.00742420914433831	-96.7836784604079	0.30053505141663	0.232796986000775	1.31988588734614	15.0030557915042
"214"	213	-3849.96922845582	-3944.80657846753	-3849.96922845582	-94.8373500117152	-3849.96922845582	15.0030557915042	0.106466609979457	0.011113347178406	0.106130250016201	1.15541937509859e-06	0.0101227393842524	-98.2208580969837	0.292585235130862	0.268761242760429	1.31988588734614	15.0030557915042
"215"	214	-3849.52431089071	-3944.61674344114	-3849.52431089071	-95.0924325504311	-3849.52431089071	14.9972738338718	0.106507656467971	0.00505826728570512	0.106436380694362	2.91658498035841e-07	0.00506882261097471	-99.8071271170229	0.163627024578758	0.328193560606658	2.27282586649504	14.9972738338718
"216"	215	-3849.2243420432	-3944.73545381106	-3849.2243420432	-95.5111117678676	-3849.2243420432	14.9972738338718	0.106507656467971	0.00563617249052923	0.106625232835008	3.73450049275718e-07	0.00573399768066154	-100.174486469448	0.120670818851464	0.796827602821326	2.27282586649504	14.9972738338718
"217"	216	-3848.91714573836	-3943.92096418433	-3848.91714573836	-95.0038184459744	-3848.91714573836	14.9972738338718	0.102885117364857	0.00869075344002548	0.103108259965148	8.20620667103808e-07	0.00880034035215578	-99.4598165049176	0.12724936786179	0.575986254356726	2.27282586649504	14.9972738338718
"218"	217	-3848.89301074223	-3940.94592088496	-3848.89301074223	-92.0529101427301	-3848.89301074223	14.9972738338718	0.102885117364857	0.0020481264910493	0.102875932532447	4.49651428885088e-08	0.00206087807065952	-97.1917336821698	0.195629732714734	0.595782220344484	2.27282586649504	14.9972738338718
"219"	218	-3848.54977022293	-3943.83744792831	-3848.54977022293	-95.2876777053742	-3848.54977022293	14.9972738338718	0.100893941918928	0.000758242933690013	0.100891202780366	4.12488223969168e-09	0.000636573774276896	-100.887367641561	0.206024158725467	0.641523478746397	2.27282586649504	14.9972738338718
"220"	219	-3848.36732782911	-3943.09329034926	-3848.36732782911	-94.7259625201521	-3848.36732782911	14.9972738338718	0.100114450087778	0.000513618198752715	0.100116804383023	2.57876919203042e-09	0.000507249895933305	-100.505629687608	0.110564643885888	0.752659444742022	2.27282586649504	14.9972738338718
"221"	220	-3847.97149516601	-3941.29021982394	-3847.97149516601	-93.3187246579329	-3847.97149516601	14.9972738338718	0.100114450087778	0.000869483610611996	0.100131393465779	6.26675487043256e-09	0.00079067268909162	-98.8550965513704	0.198787669592976	0.433771568836201	2.27282586649504	14.9972738338718
"222"	221	-3847.90425348701	-3941.34420036187	-3847.90425348701	-93.4399468748597	-3847.90425348701	14.9972738338718	0.100114450087778	0.000381794061839219	0.100110272490743	1.5019086729522e-09	0.00038708089316468	-99.3565133221537	0.21255154872172	0.256819990470111	2.27282586649504	14.9972738338718
"223"	222	-3847.85048273901	-3943.32827891798	-3847.85048273901	-95.4777961789724	-3847.85048273901	14.9972738338718	0.0992689634326987	0.00146065145249526	0.0992715273149228	2.05587246542259e-08	0.00144450855221595	-100.773792979742	0.201204805873996	0.291004902279085	2.27282586649504	14.9972738338718
"224"	223	-3847.62870550289	-3944.43638070736	-3847.62870550289	-96.8076752044642	-3847.62870550289	14.9972738338718	0.0992689634326987	0.0204095205003918	0.0992345118802181	4.76044167317175e-06	0.0220213919496524	-100.839925084129	0.241165490941685	0.263727402687334	2.27282586649504	14.9972738338718
"225"	224	-3847.45062253447	-3945.96381018135	-3847.45062253447	-98.5131876468829	-3847.45062253447	14.9972738338718	0.0992689634326987	0.0154915401613714	0.098985890123042	2.30312584413084e-06	0.015326648730848	-102.685250880683	0.305389530078766	0.361848871579319	2.27282586649504	14.9972738338718
"226"	225	-3847.37271808227	-3944.0839606008	-3847.37271808227	-96.7112425185345	-3847.37271808227	14.9972738338718	0.0992689634326987	0.0204305789666947	0.0995096647174786	4.59261703619602e-06	0.0215624849317797	-100.742962462808	0.231544579850806	0.146276866370649	2.27282586649504	14.9972738338718
"227"	226	-3847.15135071203	-3943.85060587155	-3847.15135071203	-96.699255159518	-3847.15135071203	14.9972738338718	0.0992689634326987	0.0493056539894553	0.0992570573776946	1.80439385144345e-05	0.042702812992848	-100.249750941129	0.29672053090924	0.136477521609204	2.27282586649504	14.9972738338718
"228"	227	-3845.97042028468	-3943.90304830109	-3845.97042028468	-97.9326280164104	-3845.97042028468	14.9972738338718	0.0992689634326987	0.163582855031109	0.100948308621288	0.000208764908481219	0.144637707632031	-100.63174157987	0.26240755804039	0.109001352756291	2.27282586649504	14.9972738338718
"229"	228	-3845.61661058955	-3943.32121856239	-3845.61661058955	-97.7046079728419	-3845.61661058955	14.9972738338718	0.0992689634326987	0.102224425809267	0.100206061164884	0.000112547737116468	0.107644229494621	-100.780844342162	0.304506564957641	0.0486675729290723	2.27282586649504	14.9972738338718
"230"	229	-3845.43796517002	-3943.93981081795	-3845.43796517002	-98.5018456479304	-3845.43796517002	14.9972738338718	0.0992689634326987	0.181345108083734	0.0962575874443938	0.000335709630078996	0.188403177654064	-101.106989914289	0.279248113589635	0.150833507333321	2.27282586649504	14.9972738338718
"231"	230	-3845.12520125479	-3942.53057047658	-3845.12520125479	-97.4053692217917	-3845.12520125479	14.9972738338718	0.102055643630517	0.186356645594942	0.0986364007578387	0.000402545646199315	0.196445682248409	-99.9848401580615	0.278081766559434	0.127040531627488	2.27282586649504	14.9972738338718
"232"	231	-3844.67297523791	-3944.59166025259	-3844.67297523791	-99.9186850146779	-3844.67297523791	14.9972738338718	0.102055643630517	0.27719551125584	0.0972164123582831	0.000737857730596691	0.271627109772533	-102.077488819937	0.311649499609769	0.0869058004803898	2.27282586649504	14.9972738338718
"233"	232	-3844.53266194827	-3942.8362958994	-3844.53266194827	-98.3036339511273	-3844.53266194827	14.9972738338718	0.102055643630517	0.218288587450728	0.0982599493138146	0.000521571669834584	0.224282419153948	-100.72667664591	0.326574355711228	0.178417440088995	2.27282586649504	14.9972738338718
"234"	233	-3844.00493527352	-3941.20003544984	-3844.00493527352	-97.1951001763195	-3844.00493527352	14.9972738338718	0.101702974427127	0.20141816536445	0.103241082096433	0.000493918358521898	0.222725895081934	-99.6993500309649	0.309439459670864	0.0572836534684992	2.27282586649504	14.9972738338718
"235"	234	-3843.79665858509	-3940.28986511714	-3843.79665858509	-96.4932065320527	-3843.79665858509	14.9972738338718	0.101702974427127	0.182505005634892	0.103001558201193	0.000362557965669479	0.189827006891879	-99.0923782452391	0.283607180432105	0.144245144679285	2.27282586649504	14.9972738338718
"236"	235	-3843.68322274388	-3939.80500838894	-3843.68322274388	-96.121785645056	-3843.68322274388	14.9972738338718	0.103068327237314	0.222380220066627	0.102495727441791	0.000525380407706623	0.223449002954006	-98.5255645337897	0.272245607530994	0.0452311246654074	2.27282586649504	14.9972738338718
"237"	236	-3843.20186039193	-3939.44388359376	-3843.20186039193	-96.2420232018283	-3843.20186039193	14.9972738338718	0.103871543675999	0.271671843389125	0.0990178512262664	0.000704723693192533	0.258630909798561	-98.4245576775236	0.257315677283544	0.116692167684769	2.27282586649504	14.9972738338718
"238"	237	-3842.59525348203	-3939.96997178423	-3842.59525348203	-97.3747183021943	-3842.59525348203	14.9972738338718	0.103871543675999	0.249737636277968	0.0972428874103662	0.000582641544385054	0.244742273427703	-99.6534455022442	0.24361523774334	0.41119742705547	2.27282586649504	14.9972738338718
"239"	238	-3842.51378887589	-3942.35490438612	-3842.51378887589	-99.841115510232	-3842.51378887589	14.9972738338718	0.107657967448472	0.346603550385784	0.0939539483089556	0.00143755873297409	0.377127614650307	-101.715294986122	0.183718578302425	0.151070531568671	2.27282586649504	14.9972738338718
"240"	239	-3842.50815222415	-3939.05705463033	-3842.50815222415	-96.548902406183	-3842.50815222415	14.9972738338718	0.107657967448472	0.278903205357112	0.101964136007481	0.000842747264579586	0.280559946625204	-98.7004069926176	0.253853523715378	0.247239437633111	2.27282586649504	14.9972738338718
"241"	240	-3842.39997307091	-3939.25522907591	-3842.39997307091	-96.8552560049991	-3842.39997307091	14.9972738338718	0.107657967448472	0.250091203053158	0.0973059548645027	0.000738955176005505	0.259600019493868	-99.1324060435629	0.2135943624212	0.326050909170065	2.27282586649504	14.9972738338718
"242"	241	-3842.1898505537	-3939.70334309727	-3842.1898505537	-97.5134925435753	-3842.1898505537	14.9972738338718	0.107657967448472	0.324856646483304	0.0974053811086693	0.00115223828272741	0.33066708570601	-99.4744488198947	0.22645893543279	0.284527971772749	2.27282586649504	14.9972738338718
"243"	242	-3842.1548112293	-3940.15611227773	-3842.1548112293	-98.0013010484262	-3842.1548112293	14.9972738338718	0.108832210930141	0.340850951395533	0.0982489034072152	0.0013287169631805	0.35204477993274	-99.8982490342882	0.257884243168583	0.397134829454222	2.27282586649504	14.9972738338718
"244"	243	-3841.99783601436	-3939.78856891482	-3841.99783601436	-97.7907329004595	-3841.99783601436	14.9972738338718	0.108832210930141	0.361707116376695	0.0994508276858214	0.00149317868220867	0.372043788366521	-99.6057263624791	0.225568051317255	0.535214976917454	2.27282586649504	14.9972738338718
"245"	244	-3841.60548237642	-3936.68558532243	-3841.60548237642	-95.0801029460166	-3841.60548237642	14.998861691789	0.108832210930141	0.454115289706187	0.104101638228126	0.00170365363190403	0.408191145299706	-99.6164964380257	0.276220354767549	0.453345873490639	5.34094395410897	14.998861691789
"246"	245	-3841.1852812988	-3936.56169700779	-3841.1852812988	-95.3764157089968	-3841.1852812988	14.998861691789	0.108832210930141	0.431709731315866	0.101598154868989	0.00166199917971006	0.390215771614551	-99.9947730178896	0.315144922780687	0.250772960737173	5.34094395410897	14.998861691789
"247"	246	-3840.42572658955	-3934.50783750649	-3840.42572658955	-94.0821109169411	-3840.42572658955	14.998861691789	0.108832210930141	0.450389360414029	0.102928343183865	0.0019118253305731	0.407856439650587	-98.6320537807974	0.282190457407875	0.0452535669474704	5.34094395410897	14.998861691789
"248"	247	-3840.32563323521	-3935.24128519978	-3840.32563323521	-94.9156519645741	-3840.32563323521	14.998861691789	0.111272821688958	0.495536325342102	0.102141334712481	0.00213984594183325	0.430249419786046	-99.3033969228302	0.333555117408694	0.0413401785367533	5.34094395410897	14.998861691789
"249"	248	-3839.75415065143	-3935.21515999505	-3839.75415065143	-95.4610093436241	-3839.75415065143	14.998861691789	0.108916476296826	0.399863253961157	0.101778124398961	0.00129847446473408	0.339656506143404	-100.198037053815	0.321359995681201	0.0685759248529836	5.34094395410897	14.998861691789
"250"	249	-3839.35833593686	-3934.37324543532	-3839.35833593686	-95.0149094984596	-3839.35833593686	14.998861691789	0.108916476296826	0.399092459644912	0.0997549827343458	0.00129757265050905	0.343076758191519	-99.754843867314	0.279656232266993	0.0882835227955046	5.34094395410897	14.998861691789
"251"	250	-3839.32184087578	-3933.13019373596	-3839.32184087578	-93.8083528601776	-3839.32184087578	14.998861691789	0.108916476296826	0.437666637437822	0.0990108306636041	0.00204760329747774	0.433372074644269	-98.4048027347302	0.251583767838119	0.211625258276719	5.34094395410897	14.998861691789
"252"	251	-3838.53503483582	-3933.74748155838	-3838.53503483582	-95.2124467225576	-3838.53503483582	14.998861691789	0.108916476296826	0.415570183924343	0.0991264419485539	0.00194526393070111	0.428383626517764	-99.8906073471049	0.257405727359033	0.44721555174528	5.34094395410897	14.998861691789
"253"	252	-3837.43478158362	-3930.60009876505	-3837.43478158362	-93.1653171814211	-3837.43478158362	14.998861691789	0.106785135581091	0.362634091430247	0.099064297769232	0.00143793692867532	0.379317048449869	-98.0448230657059	0.203039880434053	0.42091595275579	5.34094395410897	14.998861691789
"254"	253	-3837.05193485145	-3931.82308934844	-3837.05193485145	-94.7711544969828	-3837.05193485145	14.998861691789	0.106785135581091	0.398920888164513	0.0974692130178443	0.00151068499693581	0.392172654834402	-99.5117360938448	0.257618330429506	0.252011458887718	5.34094395410897	14.998861691789
"255"	254	-3836.8965240419	-3932.40525504808	-3836.8965240419	-95.5087310061721	-3836.8965240419	14.998861691789	0.106785135581091	0.269934777451688	0.0964882109053305	0.000741801585006299	0.270773749968034	-100.766885295914	0.294792956960293	0.178369405341328	5.34094395410897	14.998861691789
"256"	255	-3836.88556122146	-3932.11825343476	-3836.88556122146	-95.2326922133004	-3836.88556122146	14.998861691789	0.110859305114494	0.34948585821179	0.0985553133140848	0.00117867911675422	0.331471982724048	-100.163629700507	0.282030081430489	0.242051055918713	5.34094395410897	14.998861691789
"257"	256	-3836.74339156009	-3930.63334793819	-3836.74339156009	-93.8899563780982	-3836.74339156009	14.998861691789	0.106127114815845	0.310007486239714	0.0972718504867292	0.000992074025797836	0.308448702548286	-98.9794540563337	0.230488971222597	0.452245621221145	5.34094395410897	14.998861691789
"258"	257	-3836.27509140902	-3929.63824803091	-3836.27509140902	-93.3631566218858	-3836.27509140902	14.998861691789	0.106127114815845	0.372333993166205	0.0970632977318057	0.00142202299777547	0.373616142352969	-98.2051102796299	0.184828096907306	0.456042226198202	5.34094395410897	14.998861691789
"259"	258	-3835.34096763976	-3931.12727943369	-3835.34096763976	-95.7863117939262	-3835.34096763976	14.998861691789	0.113683375945152	0.357572420684539	0.103115042886526	0.00142519736463789	0.354805857074294	-100.685543159671	0.321951200441717	0.333548688342257	5.34094395410897	14.998861691789
"260"	259	-3835.27517617892	-3931.16266156943	-3835.27517617892	-95.8874853905068	-3835.27517617892	14.998861691789	0.111594937638018	0.422683569588252	0.0981650109124702	0.00135329413354978	0.372682000913624	-100.539205653451	0.313442987377874	0.250392673551496	5.34094395410897	14.998861691789
"261"	260	-3835.16587244352	-3931.33582572455	-3835.16587244352	-96.1699532810276	-3835.16587244352	14.998861691789	0.111594937638018	0.4783427764242	0.0936065340035488	0.00205195609109492	0.466762983895019	-100.618977457565	0.218138950561276	0.217912377008101	5.34094395410897	14.998861691789
"262"	261	-3834.43684334995	-3929.35505647598	-3834.43684334995	-94.918213126029	-3834.43684334995	14.998861691789	0.111594937638018	0.450177780342301	0.0940636135641865	0.00179012002156909	0.426043371697377	-99.4689263430522	0.218663859732517	0.379503733477037	5.34094395410897	14.998861691789
"263"	262	-3834.13509312627	-3928.41635762659	-3834.13509312627	-94.2812645003128	-3834.13509312627	14.998861691789	0.111594937638018	0.444416311815851	0.0958152500919509	0.00206100750534412	0.455944378533274	-98.8529943698214	0.203001582058943	0.368015357989262	5.34094395410897	14.998861691789
"264"	263	-3833.77071128065	-3927.47943948799	-3833.77071128065	-93.7087282073413	-3833.77071128065	14.998861691789	0.111805016666119	0.444416311815851	0.0975164797561783	0.00199847643302836	0.441475091597194	-98.2804580768499	0.208912367384576	0.382882002070408	5.34094395410897	14.998861691789
"265"	264	-3833.54477027471	-3926.56299310256	-3833.54477027471	-93.0182228278524	-3833.54477027471	14.998861691789	0.111805016666119	0.444203636549309	0.1063389943263	0.00141758997741321	0.369277553827262	-97.5907299616681	0.259470561369157	0.219859530592711	5.34094395410897	14.998861691789
"266"	265	-3833.44751434431	-3926.31717080627	-3833.44751434431	-92.8696564619581	-3833.44751434431	14.998861691789	0.111805016666119	0.41636450185979	0.104683888118056	0.00147182094135553	0.367644336561503	-97.5448580103193	0.140407740946847	0.667178932262082	5.34094395410897	14.998861691789
"267"	266	-3833.12525985648	-3927.70546535264	-3833.12525985648	-94.5802054961587	-3833.12525985648	14.998861691789	0.111805016666119	0.529577067725811	0.0962699743266146	0.00269072852405313	0.511869738452672	-98.8482271554522	0.15924269957133	0.477790648747761	5.34094395410897	14.998861691789
"268"	267	-3832.57747925892	-3924.56090490558	-3832.57747925892	-91.9834256466624	-3832.57747925892	14.998861691789	0.119253638679493	0.403928933284672	0.107309780790946	0.00178345772349803	0.387514338632041	-96.7051498714802	0.214260466953637	0.294374278515272	5.34094395410897	14.998861691789
"269"	268	-3832.54245520047	-3924.4062762838	-3832.54245520047	-91.8638210833279	-3832.54245520047	14.998861691789	0.119253638679493	0.435225650977784	0.105116239292941	0.00190698379920486	0.392773078918548	-96.4692376119778	0.221899551072771	0.444984107368207	5.34094395410897	14.998861691789
"270"	269	-3832.44884746788	-3924.81349707857	-3832.44884746788	-92.3646496106935	-3832.44884746788	14.998861691789	0.115432347241557	0.424045782862674	0.102422502548786	0.00167162822787905	0.379298015801403	-97.011321557567	0.185310439364211	0.520090540527114	5.34094395410897	14.998861691789
"271"	270	-3832.02621695234	-3926.44670598669	-3832.02621695234	-94.4204890343555	-3832.02621695234	14.998861691789	0.115432347241557	0.451830585399265	0.103903300808578	0.00164342218045493	0.388082984135881	-98.9651871636202	0.222200749516917	0.553310512692722	5.34094395410897	14.998861691789
"272"	271	-3831.96499459233	-3925.78266513066	-3831.96499459233	-93.8176705383255	-3831.96499459233	14.998861691789	0.115432347241557	0.47823177720761	0.101571172267337	0.00234417961746023	0.459149554962289	-98.2670922128155	0.246886408949301	0.557142656189121	5.34094395410897	14.998861691789
"273"	272	-3831.79768691612	-3924.7212902221	-3831.79768691612	-92.9236033059814	-3831.79768691612	14.998861691789	0.115570315923498	0.47823177720761	0.104734460742551	0.00208768782099388	0.425665501599997	-97.3730249804714	0.174955163644295	0.573279314345145	5.34094395410897	14.998861691789
"274"	273	-3831.11938816403	-3923.76685091249	-3831.11938816403	-92.6474627484682	-3831.11938816403	14.998861691789	0.114936669420484	0.478151711690762	0.100604733691119	0.00213624681362619	0.437786542655354	-97.0971711600099	0.28032576117434	0.23762196585592	5.34094395410897	14.998861691789
"275"	274	-3830.81540869347	-3923.97221581183	-3830.81540869347	-93.1568071183631	-3830.81540869347	14.998861691789	0.114936669420484	0.454782461025489	0.100894504793803	0.00176901702911562	0.398626842513217	-97.6907777230492	0.170057042557101	0.453096619366269	5.34094395410897	14.998861691789
"276"	275	-3830.75477418586	-3924.30034620014	-3830.75477418586	-93.5455720142816	-3830.75477418586	14.998861691789	0.114936669420484	0.439772527464737	0.101306698583951	0.00164714306879602	0.387474205468318	-98.1342976821421	0.149977130697637	0.736774133514882	5.34094395410897	14.998861691789
"277"	276	-3830.63654515196	-3923.37074005594	-3830.63654515196	-92.7341949039808	-3830.63654515196	14.998861691789	0.114936669420484	0.45461923700849	0.100037626893236	0.00178526982534695	0.388708936537197	-97.2687581783979	0.13720064669084	0.671864488841277	5.34094395410897	14.998861691789
"278"	277	-3830.48712562474	-3925.91363567384	-3830.48712562474	-95.4265100490965	-3830.48712562474	14.998861691789	0.114936669420484	0.502037297147335	0.0997353961557074	0.00236875498573031	0.461305256790912	-99.7912315607074	0.160900055994867	0.365102315520663	5.34094395410897	14.998861691789
"279"	278	-3830.46658719264	-3926.82997195906	-3830.46658719264	-96.3633847664224	-3830.46658719264	14.998861691789	0.114936669420484	0.501282366894302	0.0980673806630919	0.00234142216777462	0.469449332809365	-100.730775892633	0.33260670950749	0.357213635244064	5.34094395410897	14.998861691789
"280"	279	-3830.29649051061	-3926.49897320131	-3830.29649051061	-96.2024826907009	-3830.29649051061	14.998861691789	0.114936669420484	0.497321904200733	0.103034113442305	0.00253647089907567	0.480408499834291	-100.583896145312	0.338611205095049	0.199081102537751	5.34094395410897	14.998861691789
"281"	280	-3830.27999023398	-3925.63079278333	-3830.27999023398	-95.3508025493561	-3830.27999023398	14.998861691789	0.114936669420484	0.513542941243413	0.101788448983267	0.00321231996388352	0.54502815266019	-99.6749643745929	0.205168005358463	0.265912775715127	5.34094395410897	14.998861691789
"282"	281	-3830.15102754276	-3927.29553842817	-3830.15102754276	-97.1445108854059	-3830.15102754276	14.998861691789	0.113179240193454	0.514863401915821	0.0963469960844737	0.00248264424368499	0.511612395812855	-101.464032806033	0.237431180313315	0.451463521639255	5.34094395410897	14.998861691789
"283"	282	-3829.59404416681	-3928.48888226739	-3829.59404416681	-98.8948381005827	-3829.59404416681	14.998861691789	0.113179240193454	0.561312034900458	0.0933483726519307	0.00260468003585011	0.531299551902389	-103.052967697252	0.112150701130681	0.647762738897197	5.34094395410897	14.998861691789
"284"	283	-3829.08190001468	-3928.54368356101	-3829.08190001468	-99.4617835463281	-3829.08190001468	14.998861691789	0.113179240193454	0.548793760637993	0.0917601878732308	0.00250191176923765	0.535262110636108	-103.663076054616	0.110218644705448	0.743736062164729	5.34094395410897	14.998861691789
"285"	284	-3827.62213750529	-3926.19612977344	-3827.62213750529	-98.5739922681552	-3827.62213750529	14.998861691789	0.113179240193454	0.497527072257108	0.0921359187806953	0.00213839181893358	0.485883683497424	-102.954678596065	0.168720929317714	0.567210466685532	5.34094395410897	14.998861691789
"286"	285	-3827.1553283884	-3926.50986510285	-3827.1553283884	-99.354536714452	-3827.1553283884	14.998861691789	0.113179240193454	0.495055365716595	0.0940165539659394	0.00235616105340097	0.49093166992839	-103.743988132869	0.151450412107577	0.370572138024321	5.34094395410897	14.998861691789
"287"	286	-3826.87322428801	-3924.85055471106	-3826.87322428801	-97.9773304230545	-3826.87322428801	14.998861691789	0.113179240193454	0.564651114620569	0.0936315722494428	0.00292776914112133	0.542732939289534	-102.123986014659	0.160163308452864	0.462350813052088	5.34094395410897	14.998861691789
"288"	287	-3826.82790265337	-3923.71316812447	-3826.82790265337	-96.8852654710964	-3826.82790265337	14.998861691789	0.113179240193454	0.535457275935997	0.0959813130518568	0.00279017155814543	0.509936747303983	-101.132805963232	0.188211375053457	0.36616614305455	5.34094395410897	14.998861691789
"289"	288	-3826.65052093743	-3923.41060696649	-3826.65052093743	-96.7600860290567	-3826.65052093743	14.998861691789	0.113179240193454	0.535457275935997	0.0957808488691479	0.00350864486605722	0.556106495309734	-101.007626521192	0.197071098158546	0.223786534614824	5.34094395410897	14.998861691789
