"","Sample","NSlikelihood","posterior","likelihood","prior","treeLikelihood.file38f42b37f504","TreeHeight","BirthDeath","BDBirthRate","BDDeathRate","logP.mrca.auto_name_1..","mrca.age.auto_name_1.","clockRate"
"129",128,-3990.33180824503,-4085.7341268907,-3990.33180824503,-95.4023186456682,-3990.33180824503,14.9989227254247,-100.810875136125,0.196138457958732,0.298352920317231,5.40855649045696,14.9989227254247,0.103536776729729
"130",129,-3989.14631351721,-4080.81684505413,-3989.14631351721,-91.670531536926,-3989.14631351721,14.9989227254247,-97.079088027383,0.313927171511887,0.0907381158106914,5.40855649045696,14.9989227254247,0.123770347850668
"131",130,-3982.03500822179,-4077.15944279306,-3982.03500822179,-95.124434571267,-3982.03500822179,14.9989227254247,-100.532991061724,0.147292249900498,0.499670855703245,5.40855649045696,14.9989227254247,0.115368603416117
"132",131,-3980.35710919762,-4080.53754047509,-3980.35710919762,-100.180431277467,-3980.35710919762,14.9989227254247,-105.588987767924,0.1425040560673,0.583973800170588,5.40855649045696,14.9989227254247,0.0962229084536367
"133",132,-3979.47721578509,-4078.30629979288,-3979.47721578509,-98.8290840077836,-3979.47721578509,14.9989227254247,-104.237640498241,0.102934903859379,0.63736640415579,5.40855649045696,14.9989227254247,0.116000156749649
"134",133,-3972.69974836462,-4073.36943025957,-3972.69974836462,-100.669681894956,-3972.69974836462,14.9989227254247,-106.078238385413,0.134895575227198,0.463171599261801,5.40855649045696,14.9989227254247,0.0952511938082088
"135",134,-3961.51312133865,-4058.4967576676,-3961.51312133865,-96.9836363289501,-3961.51312133865,14.9989227254247,-102.392192819407,0.263918148771841,0.27343379163869,5.40855649045696,14.9989227254247,0.103097085568634
"136",135,-3960.16319942716,-4060.27552076266,-3960.16319942716,-100.112321335495,-3960.16319942716,14.9989227254247,-105.520877825952,0.232780585818868,0.555918699232349,5.40855649045696,14.9989227254247,0.115641867270876
"137",136,-3954.49207656637,-4056.66829822287,-3954.49207656637,-102.176221656497,-3954.49207656637,14.9989227254247,-107.584778146954,0.232977434233828,0.169306809922412,5.40855649045696,14.9989227254247,0.0830331020245683
"138",137,-3954.26133990155,-4055.02275557603,-3954.26133990155,-100.761415674479,-3954.26133990155,14.9989227254247,-106.169972164936,0.178515767410456,0.238336699111535,5.40855649045696,14.9989227254247,0.095855932162855
"139",138,-3943.09467059816,-4046.25330004463,-3943.09467059816,-103.158629446464,-3943.09467059816,14.9989227254247,-108.567185936921,0.191891230024154,0.183622378034358,5.40855649045696,14.9989227254247,0.0879897941579457
"140",139,-3942.09331966703,-4044.87062851194,-3942.09331966703,-102.777308844903,-3942.09331966703,14.9989227254247,-108.18586533536,0.20138918799655,0.410049430293489,5.40855649045696,14.9989227254247,0.0912695970060243
"141",140,-3941.14332432512,-4047.83104200382,-3941.14332432512,-106.687717678697,-3941.14332432512,14.9989227254247,-112.096274169154,0.137281152396908,0.207805631109613,5.40855649045696,14.9989227254247,0.0820072133825705
"142",141,-3936.82370738612,-4041.67323237559,-3936.82370738612,-104.849524989464,-3936.82370738612,14.9989227254247,-110.258081479921,0.176960074561531,0.485928313199654,5.40855649045696,14.9989227254247,0.100162851547363
"143",142,-3935.48145913267,-4039.68428815384,-3935.48145913267,-104.202829021176,-3935.48145913267,14.9989227254247,-109.611385511633,0.178938484856104,0.188016049689514,5.40855649045696,14.9989227254247,0.0813998870109052
"144",143,-3928.50540538594,-4032.86095455819,-3928.50540538594,-104.355549172253,-3928.50540538594,14.9989227254247,-109.76410566271,0.174926190201075,0.123383580433547,5.40855649045696,14.9989227254247,0.0845739274677827
"145",144,-3927.16580425628,-4033.10278570657,-3927.16580425628,-105.93698145029,-3927.16580425628,14.9993258824258,-111.698580944125,0.168328055843193,0.195314253163853,5.76159949383491,14.9993258824258,0.0902982289054641
"146",145,-3925.48541325646,-4031.19047414251,-3925.48541325646,-105.705060886053,-3925.48541325646,14.9993258824258,-111.466660379888,0.194731010587502,0.363387891967246,5.76159949383491,14.9993258824258,0.086263648558296
"147",146,-3917.58518845865,-4022.77153695316,-3917.58518845865,-105.186348494515,-3917.58518845865,14.9993258824258,-110.947947988349,0.261057716823638,0.0329761498270333,5.76159949383491,14.9993258824258,0.0790138192597765
"148",147,-3916.99057629949,-4018.2834126983,-3916.99057629949,-101.292836398802,-3916.99057629949,14.9993258824258,-107.054435892637,0.228663892134614,0.0286884376367776,5.76159949383491,14.9993258824258,0.0926817477140637
"149",148,-3916.44787992312,-4022.26812870045,-3916.44787992312,-105.820248777327,-3916.44787992312,14.9993258824258,-111.581848271162,0.279028548194907,0.0410319822805714,5.76159949383491,14.9993258824258,0.0892108690840369
"150",149,-3915.5581545568,-4015.6453286282,-3915.5581545568,-100.087174071401,-3915.5581545568,14.9993258824258,-105.848773565235,0.207072709283718,0.00978791600100443,5.76159949383491,14.9993258824258,0.0901393388902979
"151",150,-3911.45058865462,-4014.16215627921,-3911.45058865462,-102.711567624586,-3911.45058865462,14.9993258824258,-108.47316711842,0.252402392081003,0.0117842170823757,5.76159949383491,14.9993258824258,0.094867479210047
"152",151,-3910.04009457679,-4014.37746914573,-3910.04009457679,-104.337374568941,-3910.04009457679,14.9993258824258,-110.098974062776,0.221740420423277,0.00314377670365804,5.76159949383491,14.9993258824258,0.0844703002047445
"153",152,-3909.19181324169,-4013.48428330547,-3909.19181324169,-104.292470063779,-3909.19181324169,14.9993258824258,-110.054069557614,0.277093830993706,0.0014418817633932,5.76159949383491,14.9993258824258,0.084081416027102
"154",153,-3905.56034543595,-4008.77196389248,-3905.56034543595,-103.211618456525,-3905.56034543595,14.9993258824258,-108.97321795036,0.260242306172033,0.00442590868123595,5.76159949383491,14.9993258824258,0.0892005106495836
"155",154,-3902.51479684854,-4003.56478990236,-3902.51479684854,-101.049993053813,-3902.51479684854,14.9993258824258,-106.811592547648,0.230341958797712,0.0145119405236,5.76159949383491,14.9993258824258,0.0924450407353205
"156",155,-3892.9140232416,-3994.63341551092,-3892.9140232416,-101.719392269322,-3892.9140232416,14.9993258824258,-107.480991763157,0.199754828590562,0.0081851536723373,5.76159949383491,14.9993258824258,0.089664356764009
"157",156,-3889.73666295514,-3991.47747709632,-3889.73666295514,-101.740814141177,-3889.73666295514,14.9993258824258,-107.502413635011,0.306257367681953,0.0211084739284165,5.76159949383491,14.9993258824258,0.0884628987003878
"158",157,-3884.37333486859,-3986.58745974928,-3884.37333486859,-102.214124880696,-3884.37333486859,14.9993258824258,-107.975724374531,0.239517833230785,0.019298700055358,5.76159949383491,14.9993258824258,0.0860808687458358
"159",158,-3882.02908092776,-3983.01081835079,-3882.02908092776,-100.981737423027,-3882.02908092776,14.9993258824258,-106.743336916862,0.205020434896702,0.142260545836701,5.76159949383491,14.9993258824258,0.0940003977595776
"160",159,-3878.28121962619,-3977.2608080899,-3878.28121962619,-98.9795884637178,-3878.28121962619,14.9993258824258,-104.741187957553,0.22149608843098,0.204672740714691,5.76159949383491,14.9993258824258,0.0908939124498659
"161",160,-3874.88484577154,-3977.15239774457,-3874.88484577154,-102.267551973028,-3874.88484577154,14.9993258824258,-108.029151466863,0.180046093377094,0.201087076658231,5.76159949383491,14.9993258824258,0.0943742084547847
"162",161,-3871.96480070567,-3976.95350625701,-3871.96480070567,-104.988705551341,-3871.96480070567,14.9993258824258,-110.750305045176,0.193892453004606,0.0779464257667812,5.76159949383491,14.9993258824258,0.0783329846299131
"163",162,-3871.74260378828,-3976.01568096202,-3871.74260378828,-104.273077173739,-3871.74260378828,14.9993258824258,-110.034676667574,0.242930885112262,0.148291276443707,5.76159949383491,14.9993258824258,0.0796681114241815
"164",163,-3866.13200841195,-3968.67512226993,-3866.13200841195,-102.543113857978,-3866.13200841195,14.9993258824258,-108.304713351813,0.188696333713538,0.222019672228589,5.76159949383491,14.9993258824258,0.0824887147100882
"165",164,-3864.48905389825,-3969.79738073004,-3864.48905389825,-105.308326831785,-3864.48905389825,14.9993258824258,-111.069926325619,0.223686976987304,0.186271327521598,5.76159949383491,14.9993258824258,0.0830094185874486
"166",165,-3863.97882560791,-3968.7206265069,-3863.97882560791,-104.741800898994,-3863.97882560791,14.9993258824258,-110.503400392829,0.152302928181667,0.349897262848766,5.76159949383491,14.9993258824258,0.0849455546756993
"167",166,-3862.53765099351,-3965.35390736661,-3862.53765099351,-102.816256373094,-3862.53765099351,14.9993258824258,-108.577855866929,0.200824063713399,0.314554108552886,5.76159949383491,14.9993258824258,0.0814728794464602
"168",167,-3861.45728148993,-3966.17038200738,-3861.45728148993,-104.71310051745,-3861.45728148993,14.9993258824258,-110.474700011285,0.208013094051033,0.141768996004158,5.76159949383491,14.9993258824258,0.0803227341404347
"169",168,-3857.6193898006,-3965.03966654141,-3857.6193898006,-107.420276740809,-3857.6193898006,14.9993258824258,-113.181876234644,0.245371975807608,0.299028093087855,5.76159949383491,14.9993258824258,0.0851735209893227
"170",169,-3857.18327527771,-3964.0956002248,-3857.18327527771,-106.912324947094,-3857.18327527771,14.9993258824258,-112.673924440929,0.168115974537235,0.398812325811334,5.76159949383491,14.9993258824258,0.0710035659908838
"171",170,-3856.21732335453,-3964.02393532415,-3856.21732335453,-107.806611969627,-3856.21732335453,14.9993258824258,-113.568211463462,0.181203128025749,0.163905294881354,5.76159949383491,14.9993258824258,0.0767646328142977
"172",171,-3853.83362066349,-3960.82963672744,-3853.83362066349,-106.996016063955,-3853.83362066349,14.9993258824258,-112.75761555779,0.15258339309455,0.244508845157274,5.76159949383491,14.9993258824258,0.075439246615385
"173",172,-3846.70384188368,-3956.49839369672,-3846.70384188368,-109.794551813043,-3846.70384188368,14.9993258824258,-115.556151306878,0.194789740759264,0.262275950315625,5.76159949383491,14.9993258824258,0.0758693483558359
"174",173,-3844.13356541949,-3953.14216354016,-3844.13356541949,-109.008598120673,-3844.13356541949,14.9993258824258,-114.770197614508,0.147671712359911,0.328703715644341,5.76159949383491,14.9993258824258,0.0748081614628097
"175",174,-3840.21537584265,-3945.87937455831,-3840.21537584265,-105.663998715663,-3840.21537584265,14.9993258824258,-111.425598209498,0.286794132729857,0.0744926301071247,5.76159949383491,14.9993258824258,0.0854812289318903
"176",175,-3838.80800158324,-3947.19610862672,-3838.80800158324,-108.388107043474,-3838.80800158324,14.9993258824258,-114.149706537309,0.229430476208264,0.0151416567771123,5.76159949383491,14.9993258824258,0.0782113531329042
"177",176,-3836.7236015546,-3942.05031993763,-3836.7236015546,-105.326718383033,-3836.7236015546,14.9993258824258,-111.088317876868,0.209395928333696,0.0296165303426776,5.76159949383491,14.9993258824258,0.082166817132282
"178",177,-3836.59050037003,-3944.88101379107,-3836.59050037003,-108.290513421039,-3836.59050037003,14.9993258824258,-114.052112914874,0.133637452202686,0.145178076839336,5.76159949383491,14.9993258824258,0.0798909637592219
"179",178,-3832.01067487153,-3936.77642976128,-3832.01067487153,-104.765754889747,-3832.01067487153,14.9993258824258,-110.527354383582,0.209298989664497,0.335552350443846,5.76159949383491,14.9993258824258,0.0788176953074173
"180",179,-3831.6669821296,-3934.20882848216,-3831.6669821296,-102.541846352556,-3831.6669821296,14.9993258824258,-108.303445846391,0.183320514703411,0.170936238429653,5.76159949383491,14.9993258824258,0.0842474137528422
"181",180,-3826.98379352526,-3931.42158843157,-3826.98379352526,-104.437794906315,-3826.98379352526,14.9993258824258,-110.19939440015,0.15620246730619,0.457407353609134,5.76159949383491,14.9993258824258,0.0863603562590511
"182",181,-3826.96403190211,-3931.73681073493,-3826.96403190211,-104.772778832815,-3826.96403190211,14.9993258824258,-110.53437832665,0.135556736504037,0.323771715648415,5.76159949383491,14.9993258824258,0.0798292532762921
"183",182,-3825.6718097001,-3932.03300221909,-3825.6718097001,-106.361192518998,-3825.6718097001,14.9993258824258,-112.122792012833,0.107865051944344,0.507684578179591,5.76159949383491,14.9993258824258,0.0827978210886207
"184",183,-3823.76922577136,-3926.92517127623,-3823.76922577136,-103.155945504878,-3823.76922577136,14.9993258824258,-108.917544998713,0.19628657798674,0.324351380569508,5.76159949383491,14.9993258824258,0.0913913288623012
"185",184,-3821.0225179577,-3924.91713107315,-3821.0225179577,-103.894613115444,-3821.0225179577,14.9993258824258,-109.656212609279,0.221271730170885,0.181894285887613,5.76159949383491,14.9993258824258,0.0869725666975691
"186",185,-3817.72234490526,-3921.17140006148,-3817.72234490526,-103.449055156225,-3817.72234490526,14.9993258824258,-109.21065465006,0.304337524662138,0.0943634786069399,5.76159949383491,14.9993258824258,0.0867118675848405
"187",186,-3817.56688556892,-3921.78954099194,-3817.56688556892,-104.222655423021,-3817.56688556892,14.9993258824258,-109.984254916856,0.180945761163657,0.0990717783563988,5.76159949383491,14.9993258824258,0.0897945135753034
"188",187,-3817.12191318582,-3919.76345680722,-3817.12191318582,-102.641543621404,-3817.12191318582,14.9993258824258,-108.403143115239,0.171534112768038,0.445215171073173,5.76159949383491,14.9993258824258,0.0872505589232884
"189",188,-3815.88639726571,-3918.42639136169,-3815.88639726571,-102.53999409598,-3815.88639726571,14.9993258824258,-108.301593589815,0.225704863780907,0.208166301847463,5.76159949383491,14.9993258824258,0.0872376527538542
"190",189,-3813.93861793444,-3914.82745136406,-3813.93861793444,-100.888833429611,-3813.93861793444,14.9993258824258,-106.650432923446,0.188717776235662,0.113653718984699,5.76159949383491,14.9993258824258,0.0987445634342939
"191",190,-3812.70144712652,-3912.16598022321,-3812.70144712652,-99.4645330966872,-3812.70144712652,14.9993258824258,-105.226132590522,0.250297624075152,0.122158178261034,5.76159949383491,14.9993258824258,0.0970211436797341
"192",191,-3812.52573341417,-3915.57177084154,-3812.52573341417,-103.046037427368,-3812.52573341417,14.9993258824258,-108.807636921203,0.149150046353539,0.395137406679943,5.76159949383491,14.9993258824258,0.0897751374259983
"193",192,-3812.43125450119,-3917.17042020438,-3812.43125450119,-104.739165703187,-3812.43125450119,15.0014199712122,-109.71982332721,0.233439923827214,0.121707128508835,4.98065762402294,15.0014199712122,0.0871760077960428
"194",193,-3809.23938485268,-3913.59026235439,-3809.23938485268,-104.350877501712,-3809.23938485268,14.9997981157328,-110.319315618824,0.156157183868472,0.310921134650992,5.96843811711238,14.9997981157328,0.0835205184107372
"195",194,-3808.71611587207,-3911.83650787849,-3808.71611587207,-103.120392006421,-3808.71611587207,14.9997981157328,-109.088830123533,0.197620907904683,0.282549285094632,5.96843811711238,14.9997981157328,0.0823080917115834
"196",195,-3807.96819867961,-3912.69130770417,-3807.96819867961,-104.723109024557,-3807.96819867961,14.9997981157328,-110.691547141669,0.207977234829463,0.196216941056715,5.96843811711238,14.9997981157328,0.0792534010829236
"197",196,-3806.97874276546,-3911.50348589912,-3806.97874276546,-104.524743133664,-3806.97874276546,14.9997981157328,-110.493181250776,0.214114326152927,0.101843974745409,5.96843811711238,14.9997981157328,0.0778833406443028
"198",197,-3806.456130448,-3912.10201624291,-3806.456130448,-105.645885794908,-3806.456130448,14.9997981157328,-111.614323912021,0.199650279988167,0.0846284111601852,5.96843811711238,14.9997981157328,0.076769073012082
"199",198,-3806.41760441256,-3915.19858115739,-3806.41760441256,-108.78097674483,-3806.41760441256,14.9997981157328,-114.749414861943,0.238482010993391,0.0759387492370317,5.96843811711238,14.9997981157328,0.0688875422350365
"200",199,-3806.10485317809,-3917.18390275482,-3806.10485317809,-111.079049576735,-3806.10485317809,14.9997981157328,-117.047487693847,0.121783552233491,0.283578441850837,5.96843811711238,14.9997981157328,0.0676829452748226
"201",200,-3805.34613112314,-3916.19179468755,-3805.34613112314,-110.845663564408,-3805.34613112314,15.0004817130854,-116.718456561879,0.140235314230195,0.166820702168564,5.87279299747124,15.0004817130854,0.0735593791643304
"202",201,-3805.06673527147,-3914.87666791972,-3805.06673527147,-109.80993264825,-3805.06673527147,15.0004817130854,-115.682725645722,0.248363747494138,0.116087848052042,5.87279299747124,15.0004817130854,0.0681717717076782
"203",202,-3803.75881612658,-3912.77302992556,-3803.75881612658,-109.014213798986,-3803.75881612658,15.0004817130854,-114.887006796457,0.167748069378965,0.170658613329108,5.87279299747124,15.0004817130854,0.0726927343145973
"204",203,-3803.60622796852,-3913.57118878654,-3803.60622796852,-109.964960818017,-3803.60622796852,15.0004817130854,-115.837753815488,0.200672580023867,0.242902144093925,5.87279299747124,15.0004817130854,0.0733844402092856
"205",204,-3803.55406571418,-3915.38717935621,-3803.55406571418,-111.833113642028,-3803.55406571418,15.0004817130854,-117.705906639499,0.159682477040943,0.61912100707276,5.87279299747124,15.0004817130854,0.0736234052721313
"206",205,-3803.21927027231,-3912.46095650191,-3803.21927027231,-109.241686229597,-3803.21927027231,15.0004817130854,-115.114479227069,0.130466396705476,0.481412087864188,5.87279299747124,15.0004817130854,0.0735820111756164
"207",206,-3802.79442332089,-3911.89041687373,-3802.79442332089,-109.095993552838,-3802.79442332089,15.0004817130854,-114.968786550309,0.18697366325724,0.203180586704638,5.87279299747124,15.0004817130854,0.0682977540657308
"208",207,-3799.25448538607,-3907.04169446233,-3799.25448538607,-107.787209076258,-3799.25448538607,15.0004817130854,-113.66000207373,0.15576825104974,0.301284049917053,5.87279299747124,15.0004817130854,0.0727312074048471
"209",208,-3799.23274156393,-3910.43400130118,-3799.23274156393,-111.201259737244,-3799.23274156393,15.0004817130854,-117.074052734715,0.235118240553021,0.257200999075223,5.87279299747124,15.0004817130854,0.0687253844875977
"210",209,-3798.58655537253,-3909.8110666764,-3798.58655537253,-111.224511303868,-3798.58655537253,15.0004817130854,-117.09730430134,0.18449408400213,0.477143067772474,5.87279299747124,15.0004817130854,0.0711054413855521
"211",210,-3797.2029044118,-3907.16524843,-3797.2029044118,-109.962344018197,-3797.2029044118,15.0004817130854,-115.835137015668,0.189666320698286,0.250868556515694,5.87279299747124,15.0004817130854,0.0706384400955197
"212",211,-3796.60996925069,-3907.03313656029,-3796.60996925069,-110.423167309602,-3796.60996925069,15.0004817130854,-116.295960307073,0.156367886993666,0.274451244212433,5.87279299747124,15.0004817130854,0.0701723197125471
"213",212,-3796.09424609331,-3910.23704303568,-3796.09424609331,-114.142796942362,-3796.09424609331,15.0004817130854,-120.015589939833,0.11722544445146,0.273272867717305,5.87279299747124,15.0004817130854,0.0650798680148299
"214",213,-3795.80122804103,-3909.04303155727,-3795.80122804103,-113.241803516239,-3795.80122804103,15.0004817130854,-119.11459651371,0.193823733492008,0.177901449500421,5.87279299747124,15.0004817130854,0.0639346151121172
"215",214,-3795.63866084061,-3908.31066333186,-3795.63866084061,-112.672002491251,-3795.63866084061,15.0004817130854,-118.544795488722,0.178184428977916,0.110791182314265,5.87279299747124,15.0004817130854,0.0682071826801058
"216",215,-3795.58041385791,-3907.89251267672,-3795.58041385791,-112.312098818813,-3795.58041385791,15.0004817130854,-118.184891816284,0.199697311860522,0.0901796139045402,5.87279299747124,15.0004817130854,0.0662462476877969
"217",216,-3793.97177776423,-3906.86702995965,-3793.97177776423,-112.895252195422,-3793.97177776423,15.0004817130854,-118.768045192893,0.205260765753817,0.0911345938292668,5.87279299747124,15.0004817130854,0.0651247656446257
"218",217,-3793.92465530025,-3905.24029243117,-3793.92465530025,-111.315637130926,-3793.92465530025,15.0004817130854,-117.188430128397,0.200646417148412,0.0710815971886584,5.87279299747124,15.0004817130854,0.0648846784301851
"219",218,-3793.67891311678,-3904.53053538024,-3793.67891311678,-110.851622263453,-3793.67891311678,15.0004817130854,-116.724415260924,0.18641788614889,0.124069904554455,5.87279299747124,15.0004817130854,0.0677905179452028
"220",219,-3792.78131921564,-3905.3989503067,-3792.78131921564,-112.61763109105,-3792.78131921564,15.0004817130854,-118.490424088521,0.116095529507348,0.472237816265924,5.87279299747124,15.0004817130854,0.0681154727816267
"221",220,-3792.59406348272,-3907.23789578194,-3792.59406348272,-114.643832299219,-3792.59406348272,15.0004817130854,-120.516625296691,0.0686177856702046,0.699735796534581,5.87279299747124,15.0004817130854,0.0660437983559763
"222",221,-3791.83794228672,-3905.13953688622,-3791.83794228672,-113.301594599499,-3791.83794228672,15.0004817130854,-119.17438759697,0.144685503722779,0.566399846115768,5.87279299747124,15.0004817130854,0.0671795665414913
"223",222,-3790.65154409566,-3901.19478784147,-3790.65154409566,-110.543243745818,-3790.65154409566,15.0004817130854,-116.416036743289,0.172484392208686,0.10464563366773,5.87279299747124,15.0004817130854,0.0676521677554004
"224",223,-3790.38640285793,-3904.63716111382,-3790.38640285793,-114.250758255891,-3790.38640285793,15.0004817130854,-120.123551253362,0.223335941871275,0.302004563741584,5.87279299747124,15.0004817130854,0.0697875397705712
"225",224,-3790.36502918471,-3899.82599648238,-3790.36502918471,-109.460967297671,-3790.36502918471,15.0004817130854,-115.333760295142,0.177792012135703,0.290242088770099,5.87279299747124,15.0004817130854,0.0708504037404797
"226",225,-3790.19256992009,-3899.06746729097,-3790.19256992009,-108.874897370873,-3790.19256992009,15.0004817130854,-114.747690368345,0.230280416802794,0.105821925516259,5.87279299747124,15.0004817130854,0.0737265501853538
"227",226,-3789.83776656318,-3898.46060443217,-3789.83776656318,-108.622837868988,-3789.83776656318,15.0004817130854,-114.495630866459,0.232393184251659,0.0308336781302027,5.87279299747124,15.0004817130854,0.0723960326500689
"228",227,-3789.6077626027,-3898.30933760731,-3789.6077626027,-108.701575004604,-3789.6077626027,15.0004817130854,-114.574368002075,0.192975226409968,0.0864502853099888,5.87279299747124,15.0004817130854,0.0725401578842851
"229",228,-3789.37549979601,-3899.44070425771,-3789.37549979601,-110.065204461701,-3789.37549979601,15.0004817130854,-115.937997459173,0.141254133503324,0.127289400886588,5.87279299747124,15.0004817130854,0.0726007868933048
"230",229,-3788.26452227611,-3896.7171119911,-3788.26452227611,-108.452589714986,-3788.26452227611,15.0004817130854,-114.325382712457,0.201468031492446,0.253953319197583,5.87279299747124,15.0004817130854,0.0746174247642916
"231",230,-3788.22408584352,-3896.66451871092,-3788.22408584352,-108.440432867407,-3788.22408584352,15.0004817130854,-114.313225864878,0.189744741559277,0.169188939743986,5.87279299747124,15.0004817130854,0.0726211820404929
"232",231,-3787.57111804037,-3895.86377809137,-3787.57111804037,-108.292660051001,-3787.57111804037,15.0004817130854,-114.165453048472,0.224898987296906,0.188591711452231,5.87279299747124,15.0004817130854,0.0749022308650071
"233",232,-3787.49161441991,-3894.75606058578,-3787.49161441991,-107.26444616587,-3787.49161441991,15.0004817130854,-113.137239163342,0.175704359162016,0.250042905777068,5.87279299747124,15.0004817130854,0.0749022308650071
"234",233,-3786.98838232286,-3894.63169513469,-3786.98838232286,-107.643312811826,-3786.98838232286,15.0004817130854,-113.516105809297,0.176578878422012,0.196207566507047,5.87279299747124,15.0004817130854,0.0736389928798386
"235",234,-3786.46737435954,-3893.75354888996,-3786.46737435954,-107.286174530426,-3786.46737435954,15.0004817130854,-113.158967527897,0.210596691545557,0.247188198141822,5.87279299747124,15.0004817130854,0.077360485408299
"236",235,-3785.9655020497,-3892.81969597535,-3785.9655020497,-106.854193925655,-3785.9655020497,15.0004817130854,-112.726986923126,0.21894664102202,0.059311462023737,5.87279299747124,15.0004817130854,0.0764273455746768
"237",236,-3785.70914465977,-3891.55930345593,-3785.70914465977,-105.850158796158,-3785.70914465977,15.0004817130854,-111.722951793629,0.166187357814746,0.21334629923291,5.87279299747124,15.0004817130854,0.0767463028747105
"238",237,-3785.68088161714,-3892.45833592599,-3785.68088161714,-106.777454308847,-3785.68088161714,15.0004817130854,-112.650247306319,0.186650842163066,0.321062360687903,5.87279299747124,15.0004817130854,0.0734179302227684
"239",238,-3785.61354540431,-3893.63434943494,-3785.61354540431,-108.020804030635,-3785.61354540431,15.0004817130854,-113.893597028107,0.171780970553466,0.241966080200962,5.87279299747124,15.0004817130854,0.0733931111633561
"240",239,-3785.58343647248,-3894.1657887886,-3785.58343647248,-108.582352316125,-3785.58343647248,15.0004817130854,-114.455145313597,0.185476933801068,0.365108318047006,5.87279299747124,15.0004817130854,0.0740582576325349
"241",240,-3785.45122672674,-3893.79253393509,-3785.45122672674,-108.341307208354,-3785.45122672674,15.0004817130854,-114.214100205825,0.238106199837235,0.169872058244807,5.87279299747124,15.0004817130854,0.0743231074915612
"242",241,-3785.38688113851,-3893.59247631315,-3785.38688113851,-108.205595174643,-3785.38688113851,15.0004817130854,-114.078388172114,0.161023115787165,0.245203556941963,5.87279299747124,15.0004817130854,0.0744282320282143
"243",242,-3785.33102559931,-3893.09547704443,-3785.33102559931,-107.764451445122,-3785.33102559931,15.0004817130854,-113.637244442593,0.188925168023348,0.0904466391659729,5.87279299747124,15.0004817130854,0.0725960525341862
"244",243,-3785.20924757249,-3892.96601904041,-3785.20924757249,-107.756771467914,-3785.20924757249,15.0004817130854,-113.629564465385,0.213671920230835,0.123813397227036,5.87279299747124,15.0004817130854,0.0738769540764198
"245",244,-3784.57204036588,-3894.55296964972,-3784.57204036588,-109.980929283845,-3784.57204036588,15.0004817130854,-115.853722281316,0.129809098472108,0.196568449767889,5.87279299747124,15.0004817130854,0.0743155671195756
"246",245,-3783.9994659688,-3891.26782325941,-3783.9994659688,-107.268357290611,-3783.9994659688,15.0004817130854,-113.141150288082,0.198715371102168,0.0898119569840942,5.87279299747124,15.0004817130854,0.0753130874730315
"247",246,-3783.75043232654,-3893.45760650431,-3783.75043232654,-109.707174177762,-3783.75043232654,15.0004817130854,-115.579967175233,0.231034915498992,0.270394938856667,5.87279299747124,15.0004817130854,0.0753130874730315
"248",247,-3783.4383989516,-3893.64147662318,-3783.4383989516,-110.20307767158,-3783.4383989516,15.0004817130854,-116.075870669051,0.183805558401818,0.480325331583985,5.87279299747124,15.0004817130854,0.0725967937635159
"249",248,-3783.24114626019,-3892.81765262515,-3783.24114626019,-109.576506364957,-3783.24114626019,15.0004817130854,-115.449299362428,0.162721002161398,0.438847478997357,5.87279299747124,15.0004817130854,0.0732353557398364
"250",249,-3783.14289277851,-3891.47848701325,-3783.14289277851,-108.33559423474,-3783.14289277851,15.0004817130854,-114.208387232212,0.18223390551308,0.153900027471135,5.87279299747124,15.0004817130854,0.072180196522888
"251",250,-3782.96821634123,-3892.01215093329,-3782.96821634123,-109.043934592059,-3782.96821634123,15.0004817130854,-114.91672758953,0.158855386540065,0.117560228703152,5.87279299747124,15.0004817130854,0.0712925222934706
"252",251,-3782.79793970628,-3892.28485896464,-3782.79793970628,-109.486919258351,-3782.79793970628,15.0004817130854,-115.359712255822,0.113559134579664,0.483755269386055,5.87279299747124,15.0004817130854,0.0727048792818724
"253",252,-3782.7928717909,-3890.83828530807,-3782.7928717909,-108.045413517168,-3782.7928717909,15.0004817130854,-113.91820651464,0.175316656116994,0.16561069199995,5.87279299747124,15.0004817130854,0.0740007227265698
"254",253,-3782.66121836238,-3890.72847872564,-3782.66121836238,-108.067260363264,-3782.66121836238,15.0004817130854,-113.940053360735,0.148767548002731,0.418522631491229,5.87279299747124,15.0004817130854,0.0736389235983948
"255",254,-3782.41528168365,-3891.22861794899,-3782.41528168365,-108.813336265337,-3782.41528168365,15.0004817130854,-114.686129262809,0.140216219576158,0.402650910134903,5.87279299747124,15.0004817130854,0.0723807605946031
"256",255,-3782.40958779894,-3890.76134815005,-3782.40958779894,-108.351760351115,-3782.40958779894,15.0004817130854,-114.224553348586,0.16844505093231,0.396984224764652,5.87279299747124,15.0004817130854,0.0721472022274425
"257",256,-3782.2537660484,-3891.60934847029,-3782.2537660484,-109.355582421889,-3782.2537660484,15.0004817130854,-115.22837541936,0.108811777928326,0.464688019768311,5.87279299747124,15.0004817130854,0.0735905063639012
"258",257,-3782.18400611509,-3891.3914198295,-3782.18400611509,-109.207413714415,-3782.18400611509,15.0004817130854,-115.080206711886,0.123379317008628,0.532184943774301,5.87279299747124,15.0004817130854,0.0725648823473614
