"","Sample","NSlikelihood","posterior","likelihood","prior","treeLikelihood.file37262d030bd1","TreeHeight","BirthDeath","BDBirthRate","BDDeathRate","logP.mrca.auto_name_1..","mrca.age.auto_name_1.","clockRate"
"260",259,-3912.17592373353,-4023.49074788217,-3912.17592373353,-111.314824148649,-3912.17592373353,15.0001101315799,-117.297576411982,0.14316679016607,0.472427303064905,5.98275226333338,15.0001101315799,0.0632470960145007
"261",260,-3912.0688315417,-4023.45888964719,-3912.0688315417,-111.390058105494,-3912.0688315417,15.0001101315799,-117.372810368827,0.186667841526862,0.384374965862031,5.98275226333338,15.0001101315799,0.0632470960145007
"262",261,-3912.03864696613,-4022.008086851,-3912.03864696613,-109.969439884879,-3912.03864696613,15.0001101315799,-115.952192148212,0.153274069637039,0.262353855191721,5.98275226333338,15.0001101315799,0.0655274649177746
"263",262,-3911.89895489574,-4022.83298020853,-3911.89895489574,-110.934025312792,-3911.89895489574,15.0001101315799,-116.916777576126,0.194407840359738,0.268029680989948,5.98275226333338,15.0001101315799,0.0653604803223846
"264",263,-3911.75830565653,-4022.69675053322,-3911.75830565653,-110.938444876696,-3911.75830565653,15.0001101315799,-116.921197140029,0.210601355282474,0.0786926933703847,5.98275226333338,15.0001101315799,0.0636502907646584
"265",264,-3911.72952072061,-4022.12086108856,-3911.72952072061,-110.39134036795,-3911.72952072061,15.0001101315799,-116.374092631284,0.142219840726307,0.441903242708406,5.98275226333338,15.0001101315799,0.0636502907646584
"266",265,-3911.57245012327,-4021.19207043761,-3911.57245012327,-109.619620314342,-3911.57245012327,15.0001101315799,-115.602372577675,0.184813789771534,0.141734414356823,5.98275226333338,15.0001101315799,0.064806745261345
"267",266,-3911.46278127543,-4021.08362693078,-3911.46278127543,-109.620845655349,-3911.46278127543,15.0001101315799,-115.603597918683,0.176854298757732,0.112586736573106,5.98275226333338,15.0001101315799,0.064840905477621
"268",267,-3911.44272545014,-4021.18119456483,-3911.44272545014,-109.738469114693,-3911.44272545014,15.0001101315799,-115.721221378026,0.164719099501727,0.365554344785198,5.98275226333338,15.0001101315799,0.0657712145334427
"269",268,-3911.1949120763,-4020.86277863602,-3911.1949120763,-109.66786655972,-3911.1949120763,15.0001101315799,-115.650618823054,0.134087223524591,0.526910992428843,5.98275226333338,15.0001101315799,0.0658328078579223
"270",269,-3911.13060024784,-4021.35513198624,-3911.13060024784,-110.224531738402,-3911.13060024784,15.0001101315799,-116.207284001735,0.132378574221952,0.396285403549518,5.98275226333338,15.0001101315799,0.0648458352994631
"271",270,-3910.99577631513,-4021.60451182053,-3910.99577631513,-110.608735505393,-3910.99577631513,15.0001101315799,-116.591487768726,0.132809795986622,0.451030945555358,5.98275226333338,15.0001101315799,0.0633407320286326
"272",271,-3910.97722214847,-4022.35731351982,-3910.97722214847,-111.38009137135,-3910.97722214847,15.0001101315799,-117.362843634683,0.213165557918572,0.271099738715461,5.98275226333338,15.0001101315799,0.0633407320286326
"273",272,-3910.96059948296,-4020.65246801347,-3910.96059948296,-109.691868530517,-3910.96059948296,15.0001101315799,-115.67462079385,0.163015983910928,0.290658545641384,5.98275226333338,15.0001101315799,0.0643584638694729
"274",273,-3910.86577150961,-4021.65098330895,-3910.86577150961,-110.785211799338,-3910.86577150961,15.0001101315799,-116.767964062672,0.159950080558969,0.458634195256107,5.98275226333338,15.0001101315799,0.0643584638694729
"275",274,-3910.8111013188,-4022.54027689936,-3910.8111013188,-111.729175580558,-3910.8111013188,15.0001101315799,-117.711927843892,0.112946213160022,0.596001867977723,5.98275226333338,15.0001101315799,0.0638602726686089
"276",275,-3910.77300799395,-4022.64432574895,-3910.77300799395,-111.871317754996,-3910.77300799395,15.0001101315799,-117.854070018329,0.0951979025801307,0.611995166465785,5.98275226333338,15.0001101315799,0.0638602726686089
"277",276,-3910.76808073515,-4021.70854141698,-3910.76808073515,-110.940460681829,-3910.76808073515,15.0001101315799,-116.923212945163,0.193336002436832,0.328118225551729,5.98275226333338,15.0001101315799,0.0638602726686089
"278",277,-3910.75442139656,-4023.85926550344,-3910.75442139656,-113.104844106877,-3910.75442139656,15.0001101315799,-119.087596370211,0.260403719910955,0.102550055370076,5.98275226333338,15.0001101315799,0.0638602726686089
"279",278,-3910.70343574034,-4022.08364036991,-3910.70343574034,-111.380204629569,-3910.70343574034,15.0001101315799,-117.362956892902,0.16944075309203,0.38542477166161,5.98275226333338,15.0001101315799,0.0635901950613029
"280",279,-3910.61018152491,-4021.55359719936,-3910.61018152491,-110.943415674455,-3910.61018152491,15.0001101315799,-116.926167937789,0.171452481199173,0.168388511433787,5.98275226333338,15.0001101315799,0.0631924135497448
"281",280,-3910.6072189411,-4022.51083721298,-3910.6072189411,-111.903618271881,-3910.6072189411,15.0001101315799,-117.886370535214,0.163141937029485,0.404985463285218,5.98275226333338,15.0001101315799,0.0630808779062118
"282",281,-3910.59535978791,-4022.12294411812,-3910.59535978791,-111.527584330217,-3910.59535978791,15.0001101315799,-117.51033659355,0.178960402813119,0.367591838810089,5.98275226333338,15.0001101315799,0.0630808779062118
"283",282,-3910.51499553166,-4022.81263850274,-3910.51499553166,-112.297642971076,-3910.51499553166,15.0001101315799,-118.280395234409,0.115224869683883,0.357448879268343,5.98275226333338,15.0001101315799,0.0630808779062118
"284",283,-3910.42578358479,-4021.66256358901,-3910.42578358479,-111.236780004218,-3910.42578358479,15.0001101315799,-117.219532267551,0.188444564485885,0.309761598300344,5.98275226333338,15.0001101315799,0.0630808779062118
"285",284,-3910.37418999206,-4020.65245013885,-3910.37418999206,-110.278260146789,-3910.37418999206,15.0001101315799,-116.261012410123,0.161957316702693,0.224930850152675,5.98275226333338,15.0001101315799,0.0630808779062118
"286",285,-3910.36944015783,-4020.69352617577,-3910.36944015783,-110.324086017945,-3910.36944015783,15.0001101315799,-116.306838281279,0.200101497610276,0.157818854717269,5.98275226333338,15.0001101315799,0.0630808779062118
"287",286,-3910.30959821583,-4020.86164158157,-3910.30959821583,-110.552043365745,-3910.30959821583,15.0001101315799,-116.534795629078,0.16278896130712,0.12886537427183,5.98275226333338,15.0001101315799,0.0644704887637692
"288",287,-3910.20278830929,-4021.38700878069,-3910.20278830929,-111.184220471399,-3910.20278830929,15.0001101315799,-117.166972734733,0.126463603218667,0.388273485470795,5.98275226333338,15.0001101315799,0.0633315485348986
"289",288,-3910.19045636659,-4020.73484974961,-3910.19045636659,-110.54439338302,-3910.19045636659,15.0001101315799,-116.527145646353,0.179037874097685,0.218016682725128,5.98275226333338,15.0001101315799,0.0633315485348986
"290",289,-3910.1899613943,-4020.77667437139,-3910.1899613943,-110.586712977089,-3910.1899613943,15.0001101315799,-116.569465240422,0.185318194625252,0.146833071132188,5.98275226333338,15.0001101315799,0.0633315485348986
"291",290,-3910.1827976397,-4021.2208884589,-3910.1827976397,-111.038090819197,-3910.1827976397,15.0001101315799,-117.020843082531,0.158343634060602,0.386457841509639,5.98275226333338,15.0001101315799,0.0634771920155569
"292",291,-3910.13588094591,-4022.09807939334,-3910.13588094591,-111.962198447426,-3910.13588094591,15.0001101315799,-117.944950710759,0.101835414685828,0.556817684102798,5.98275226333338,15.0001101315799,0.0634771920155569
"293",292,-3910.1149577334,-4020.8510284004,-3910.1149577334,-110.736070667003,-3910.1149577334,15.0001101315799,-116.718822930337,0.150435386946036,0.216185771715725,5.98275226333338,15.0001101315799,0.0639787474393546
"294",293,-3910.09102517574,-4021.81284481931,-3910.09102517574,-111.721819643563,-3910.09102517574,15.0001101315799,-117.704571906897,0.127937056185742,0.210069449063525,5.98275226333338,15.0001101315799,0.0639787474393546
"295",294,-3910.08533763064,-4022.19442034833,-3910.08533763064,-112.10908271769,-3910.08533763064,15.0001101315799,-118.091834981023,0.252669245157955,0.0914760106948684,5.98275226333338,15.0001101315799,0.0638230763426623
"296",295,-3910.07352397165,-4020.82649212955,-3910.07352397165,-110.752968157903,-3910.07352397165,15.0001101315799,-116.735720421236,0.13643150174954,0.288496528729067,5.98275226333338,15.0001101315799,0.0638230763426623
"297",296,-3910.06828616028,-4020.30930038865,-3910.06828616028,-110.241014228369,-3910.06828616028,15.0001101315799,-116.223766491702,0.202734929305164,0.187528017823894,5.98275226333338,15.0001101315799,0.064190156596405
"298",297,-3910.02855199151,-4022.34903198715,-3910.02855199151,-112.320479995643,-3910.02855199151,15.0001101315799,-118.303232258976,0.228361976184389,0.302726902286276,5.98275226333338,15.0001101315799,0.0645052348164703
"299",298,-3910.02644592198,-4019.62621053733,-3910.02644592198,-109.599764615343,-3910.02644592198,15.0001101315799,-115.582516878677,0.183515267835548,0.16510755048582,5.98275226333338,15.0001101315799,0.0646571035280205
"300",299,-3909.98417626447,-4020.09348191615,-3909.98417626447,-110.109305651686,-3909.98417626447,15.0001101315799,-116.092057915019,0.208477981110895,0.191878596154553,5.98275226333338,15.0001101315799,0.065121140641193
"301",300,-3909.96849644157,-4021.14639295418,-3909.96849644157,-111.177896512608,-3909.96849644157,15.0001101315799,-117.160648775941,0.114734006493608,0.358963948360221,5.98275226333338,15.0001101315799,0.0649638002947404
"302",301,-3909.95052537167,-4021.08139345189,-3909.95052537167,-111.130868080213,-3909.95052537167,14.9980620276129,-115.241816339405,0.177471184922714,0.215980117657123,4.11094825919207,14.9980620276129,0.0658313243097909
"303",302,-3909.9205441197,-4021.98863091339,-3909.9205441197,-112.068086793689,-3909.9205441197,14.9980620276129,-116.179035052881,0.230496731559071,0.146108235281373,4.11094825919207,14.9980620276129,0.0658313243097909
"304",303,-3909.91105467286,-4021.30928519904,-3909.91105467286,-111.398230526181,-3909.91105467286,14.9980620276129,-115.509178785373,0.17408565922103,0.348781422481299,4.11094825919207,14.9980620276129,0.0661942938374523
"305",304,-3909.90487098555,-4022.07060490511,-3909.90487098555,-112.165733919561,-3909.90487098555,14.9980620276129,-116.276682178753,0.157796192950585,0.528923629442773,4.11094825919207,14.9980620276129,0.0665172113572786
"306",305,-3909.88681540132,-4022.98853323315,-3909.88681540132,-113.101717831827,-3909.88681540132,14.9980620276129,-117.212666091019,0.114178376218432,0.300759236590729,4.11094825919207,14.9980620276129,0.0668387417690387
"307",306,-3909.88572289317,-4021.5397375576,-3909.88572289317,-111.654014664433,-3909.88572289317,14.9980620276129,-115.764962923625,0.145338957111465,0.509896133193421,4.11094825919207,14.9980620276129,0.0665685796900839
"308",307,-3909.87012478355,-4021.64672469837,-3909.87012478355,-111.776599914824,-3909.87012478355,14.9980620276129,-115.887548174016,0.137186535605738,0.533086622418948,4.11094825919207,14.9980620276129,0.0665685796900839
"309",308,-3909.86756334891,-4022.51139324126,-3909.86756334891,-112.643829892349,-3909.86756334891,14.9980620276129,-116.754778151541,0.223887767768743,0.250865505026821,4.11094825919207,14.9980620276129,0.0655649698066172
"310",309,-3909.86574511792,-4021.80835770906,-3909.86574511792,-111.942612591141,-3909.86574511792,14.9980620276129,-116.053560850333,0.152543148199023,0.48986835818177,4.11094825919207,14.9980620276129,0.0655649698066172
"311",310,-3909.83870976024,-4023.75836764118,-3909.83870976024,-113.919657880937,-3909.83870976024,14.9980620276129,-118.030606140129,0.122673296185601,0.690406845028407,4.11094825919207,14.9980620276129,0.0655649698066172
"312",311,-3909.82566049097,-4021.82655238774,-3909.82566049097,-112.00089189677,-3909.82566049097,14.9980620276129,-116.111840155962,0.157499794335243,0.479264798825606,4.11094825919207,14.9980620276129,0.0655265069853141
"313",312,-3909.82535581942,-4021.90616592042,-3909.82535581942,-112.080810100995,-3909.82535581942,14.9980620276129,-116.191758360187,0.141267938421676,0.551322541747053,4.11094825919207,14.9980620276129,0.0655265069853141
"314",313,-3909.81077126504,-4020.97063475969,-3909.81077126504,-111.159863494649,-3909.81077126504,14.9980620276129,-115.270811753841,0.175818831695336,0.284089197324223,4.11094825919207,14.9980620276129,0.0657587827088479
"315",314,-3909.80924853925,-4020.99073661556,-3909.80924853925,-111.181488076313,-3909.80924853925,14.9980620276129,-115.292436335505,0.160368938870829,0.269884074410002,4.11094825919207,14.9980620276129,0.0654565492554771
"316",315,-3909.80097142705,-4021.45277474431,-3909.80097142705,-111.651803317254,-3909.80097142705,14.9980620276129,-115.762751576446,0.176922189663274,0.335647447706372,4.11094825919207,14.9980620276129,0.0654565492554771
"317",316,-3909.79412065363,-4021.05477062446,-3909.79412065363,-111.260649970834,-3909.79412065363,14.9980620276129,-115.371598230026,0.16513570734879,0.194981211645496,4.11094825919207,14.9980620276129,0.0654565492554771
"318",317,-3909.77910174123,-4022.70685360998,-3909.77910174123,-112.92775186875,-3909.77910174123,14.9980620276129,-117.038700127942,0.0986073238063175,0.601940346098355,4.11094825919207,14.9980620276129,0.065309247030951
"319",318,-3909.77869966489,-4023.81445255054,-3909.77869966489,-114.035752885647,-3909.77869966489,14.9980620276129,-118.146701144839,0.219156341194692,0.345456644225981,4.11094825919207,14.9980620276129,0.0648944175854434
"320",319,-3909.7715496583,-4021.14388264988,-3909.7715496583,-111.372332991582,-3909.7715496583,14.9980620276129,-115.483281250774,0.183089229716107,0.158266640649628,4.11094825919207,14.9980620276129,0.0648944175854434
"321",320,-3909.7615785431,-4021.4210625458,-3909.7615785431,-111.659484002695,-3909.7615785431,14.9980620276129,-115.770432261887,0.158811551799461,0.228990659351128,4.11094825919207,14.9980620276129,0.0648944175854434
"322",321,-3909.75979121042,-4021.09262901968,-3909.75979121042,-111.332837809259,-3909.75979121042,14.9980620276129,-115.443786068451,0.204796909381125,0.0627748834573986,4.11094825919207,14.9980620276129,0.0648944175854434
"323",322,-3909.75667233894,-4020.75907651584,-3909.75667233894,-111.002404176901,-3909.75667233894,14.9980620276129,-115.113352436093,0.191022845763063,0.066998912396816,4.11094825919207,14.9980620276129,0.0648944175854434
"324",323,-3909.74274536782,-4020.87522275699,-3909.74274536782,-111.132477389173,-3909.74274536782,14.9980620276129,-115.243425648365,0.180738121971101,0.204947512653582,4.11094825919207,14.9980620276129,0.0652716616430189
"325",324,-3909.72230962212,-4020.78091880634,-3909.72230962212,-111.058609184221,-3909.72230962212,14.9980620276129,-115.169557443413,0.183738818991763,0.0976702914655989,4.11094825919207,14.9980620276129,0.0652716616430189
"326",325,-3909.67540899107,-4020.81372792686,-3909.67540899107,-111.138318935792,-3909.67540899107,14.9980620276129,-115.249267194984,0.200723793988326,0.0554550109837384,4.11094825919207,14.9980620276129,0.065317820875901
"327",326,-3909.66855077852,-4022.48811035897,-3909.66855077852,-112.819559580444,-3909.66855077852,14.9980620276129,-116.930507839636,0.257329171079761,0.0496466262950225,4.11094825919207,14.9980620276129,0.0652855597667509
"328",327,-3909.62661031603,-4020.70561403381,-3909.62661031603,-111.079003717778,-3909.62661031603,14.9980620276129,-115.189951976971,0.210071976445705,0.0389305744512253,4.11094825919207,14.9980620276129,0.0652855597667509
"329",328,-3909.62014661491,-4021.54984679228,-3909.62014661491,-111.929700177376,-3909.62014661491,14.9980620276129,-116.040648436568,0.136455791561539,0.27382870283037,4.11094825919207,14.9980620276129,0.0652855597667509
"330",329,-3909.61923656584,-4020.83710107319,-3909.61923656584,-111.217864507347,-3909.61923656584,14.9980620276129,-115.328812766539,0.177906442310479,0.208596037792907,4.11094825919207,14.9980620276129,0.0652855597667509
"331",330,-3909.60557487782,-4021.1545860172,-3909.60557487782,-111.549011139384,-3909.60557487782,14.9980620276129,-115.659959398576,0.15932891557614,0.343493477206471,4.11094825919207,14.9980620276129,0.0652855597667509
"332",331,-3909.60440894276,-4021.06036832731,-3909.60440894276,-111.455959384556,-3909.60440894276,14.9980620276129,-115.566907643748,0.16626062700463,0.122788387921488,4.11094825919207,14.9980620276129,0.0652855597667509
"333",332,-3909.59568024427,-4022.57252498303,-3909.59568024427,-112.976844738766,-3909.59568024427,14.9980620276129,-117.087792997958,0.240266930890298,0.151287481909159,4.11094825919207,14.9980620276129,0.0652855597667509
"334",333,-3909.59531492888,-4021.0345911966,-3909.59531492888,-111.43927626772,-3909.59531492888,14.9980620276129,-115.550224526912,0.188957950384913,0.21393043296227,4.11094825919207,14.9980620276129,0.0652855597667509
"335",334,-3909.59390865641,-4021.96738377036,-3909.59390865641,-112.37347511395,-3909.59390865641,14.9980620276129,-116.484423373142,0.217888954912548,0.219825414853009,4.11094825919207,14.9980620276129,0.0652855597667509
"336",335,-3909.59040653752,-4020.59678799865,-3909.59040653752,-111.006381461123,-3909.59040653752,14.9988229442071,-116.302468037085,0.148170753140409,0.497238668346681,5.29608657596173,14.9988229442071,0.0652822477158005
"337",336,-3909.58998792119,-4022.39889149517,-3909.58998792119,-112.808903573976,-3909.58998792119,14.9988229442071,-118.104990149938,0.0989589873523519,0.414982127993232,5.29608657596173,14.9988229442071,0.0652822477158005
"338",337,-3909.58828650477,-4020.25191811625,-3909.58828650477,-110.663631611478,-3909.58828650477,14.9988229442071,-115.95971818744,0.186766271433675,0.312888375466096,5.29608657596173,14.9988229442071,0.0651569057735765
"339",338,-3909.58811328384,-4019.71974441171,-3909.58811328384,-110.131631127866,-3909.58811328384,14.9988229442071,-115.427717703828,0.17543670495773,0.155256419956859,5.29608657596173,14.9988229442071,0.0651569057735765
"340",339,-3909.58753460844,-4019.83366243875,-3909.58753460844,-110.24612783031,-3909.58753460844,15.0000181759905,-116.234779392773,0.133879926066483,0.512148677450641,5.98865156246283,15.0000181759905,0.065028806431681
"341",340,-3909.58713357679,-4019.03466142138,-3909.58713357679,-109.447527844599,-3909.58713357679,15.0000181759905,-115.436179407061,0.194324064456142,0.129032686346839,5.98865156246283,15.0000181759905,0.065028806431681
"342",341,-3909.58637982016,-4019.41112003779,-3909.58637982016,-109.82474021763,-3909.58637982016,15.0000181759905,-115.813391780093,0.182645092506879,0.298725658770023,5.98865156246283,15.0000181759905,0.0653601742524286
"343",342,-3909.58543635623,-4019.27643360466,-3909.58543635623,-109.690997248426,-3909.58543635623,15.0000181759905,-115.679648810889,0.212700487930351,0.0982671805431585,5.98865156246283,15.0000181759905,0.0653601742524286
"344",343,-3909.5805780286,-4020.4475191562,-3909.5805780286,-110.866941127602,-3909.5805780286,15.0000181759905,-116.855592690064,0.244728486929564,0.0819894289072497,5.98865156246283,15.0000181759905,0.0649554968449329
"345",344,-3909.58053558684,-4018.97868103447,-3909.58053558684,-109.398145447637,-3909.58053558684,15.0000181759905,-115.3867970101,0.200285126515221,0.0901966766956327,5.98865156246283,15.0000181759905,0.0649554968449329
"346",345,-3909.57427104532,-4019.1209925468,-3909.57427104532,-109.546721501481,-3909.57427104532,15.0000181759905,-115.535373063944,0.178742462818472,0.249439950403201,5.98865156246283,15.0000181759905,0.0649554968449329
"347",346,-3909.56723488223,-4019.85695197403,-3909.56723488223,-110.289717091793,-3909.56723488223,15.0000181759905,-116.278368654256,0.169476369624917,0.414572394049424,5.98865156246283,15.0000181759905,0.0649834922398492
"348",347,-3909.55075493861,-4019.98955644555,-3909.55075493861,-110.438801506945,-3909.55075493861,15.0000181759905,-116.427453069408,0.175246111691235,0.405132880111122,5.98865156246283,15.0000181759905,0.0649508049446924
"349",348,-3909.54719362671,-4022.05325668133,-3909.54719362671,-112.506063054623,-3909.54719362671,15.0000181759905,-118.494714617086,0.215411538988715,0.400875627002931,5.98865156246283,15.0000181759905,0.0649508049446924
"350",349,-3909.54407450323,-4021.10593021679,-3909.54407450323,-111.561855713569,-3909.54407450323,15.0000181759905,-117.550507276031,0.105733365162888,0.410426999072801,5.98865156246283,15.0000181759905,0.0649508049446924
"351",350,-3909.54295251723,-4020.2303615301,-3909.54295251723,-110.687409012873,-3909.54295251723,15.0009202717226,-116.252775736973,0.138515305297146,0.284885341695402,5.56536672409932,15.0009202717226,0.0649468990613948
"352",351,-3909.54243481093,-4019.56534309233,-3909.54243481093,-110.022908281401,-3909.54243481093,15.0009202717226,-115.5882750055,0.169740433237078,0.132974657034863,5.56536672409932,15.0009202717226,0.0649837798032426
"353",352,-3909.54144253752,-4019.89051312023,-3909.54144253752,-110.349070582711,-3909.54144253752,15.0009202717226,-115.91443730681,0.168712470327507,0.356845546700856,5.56536672409932,15.0009202717226,0.0649636477325645
"354",353,-3909.53848153127,-4020.54114272919,-3909.53848153127,-111.00266119792,-3909.53848153127,15.0009202717226,-116.568027922019,0.134932633339753,0.235518384391147,5.56536672409932,15.0009202717226,0.0649636477325645
"355",354,-3909.53842500651,-4019.4793167408,-3909.53842500651,-109.940891734285,-3909.53842500651,15.0009202717226,-115.506258458384,0.203092178007488,0.0762453470839516,5.56536672409932,15.0009202717226,0.0649636477325645
"356",355,-3909.53799777427,-4019.64882829478,-3909.53799777427,-110.110830520511,-3909.53799777427,15.0009202717226,-115.67619724461,0.166146211675963,0.109729737797519,5.56536672409932,15.0009202717226,0.0649636477325645
"357",356,-3909.53715485211,-4024.42250076143,-3909.53715485211,-114.885345909315,-3909.53715485211,15.0009202717226,-120.450712633414,0.232120972504785,0.437963717730826,5.56536672409932,15.0009202717226,0.0649636477325645
"358",357,-3909.53715485211,-4024.42250076143,-3909.53715485211,-114.885345909315,-3909.53715485211,15.0009202717226,-120.450712633414,0.232120972504785,0.437963717730826,5.56536672409932,15.0009202717226,0.0649636477325645
"359",358,-3909.53276033007,-4025.00955788325,-3909.53276033007,-115.476797553186,-3909.53276033007,15.0009202717226,-121.042164277285,0.0603563890829086,0.614145942210921,5.56536672409932,15.0009202717226,0.0649636477325645
"360",359,-3909.53023413717,-4020.34001060345,-3909.53023413717,-110.809776466274,-3909.53023413717,15.0009202717226,-116.375143190373,0.132763898342735,0.547142969837104,5.56536672409932,15.0009202717226,0.0649636477325645
"361",360,-3909.52250233703,-4019.81974890263,-3909.52250233703,-110.297246565606,-3909.52250233703,15.0009202717226,-115.862613289705,0.139301965531398,0.350592026993382,5.56536672409932,15.0009202717226,0.0649636477325645
"362",361,-3909.51894936505,-4019.63107784356,-3909.51894936505,-110.112128478504,-3909.51894936505,15.0009202717226,-115.677495202603,0.14990037982459,0.358969369321202,5.56536672409932,15.0009202717226,0.0652345494847296
"363",362,-3909.51865269996,-4020.29039750847,-3909.51865269996,-110.771744808517,-3909.51865269996,15.0009202717226,-116.337111532616,0.118024226693038,0.504012195831192,5.56536672409932,15.0009202717226,0.0652345494847296
"364",363,-3909.51813972066,-4019.58145492746,-3909.51813972066,-110.063315206798,-3909.51813972066,15.0009202717226,-115.628681930898,0.157164086267755,0.320040228273533,5.56536672409932,15.0009202717226,0.0652345494847296
"365",364,-3909.512377224,-4020.36713971036,-3909.512377224,-110.854762486355,-3909.512377224,15.0009202717226,-116.420129210454,0.142146150940151,0.513267200546055,5.56536672409932,15.0009202717226,0.064964206430916
"366",365,-3909.50760773343,-4020.89313520904,-3909.50760773343,-111.385527475611,-3909.50760773343,15.0009202717226,-116.950894199711,0.17807323716234,0.448501139471923,5.56536672409932,15.0009202717226,0.064964206430916
