"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file66a54de85737"	"TreeHeight"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."	"clockRate"
"252"	251	-3889.51866023427	-4001.44424991742	-3889.51866023427	-111.925589683153	-3889.51866023427	14.9998641271303	-117.905175710565	0.169258178492743	0.217468469430584	5.97958602741186	14.9998641271303	0.0684466281315669
"253"	252	-3889.46353210388	-4002.82050916	-3889.46353210388	-113.356977056111	-3889.46353210388	14.9998641271303	-119.336563083523	0.119056352708651	0.254509147762929	5.97958602741186	14.9998641271303	0.0667445914620638
"254"	253	-3889.42367976921	-4001.28661337889	-3889.42367976921	-111.862933609679	-3889.42367976921	14.9998641271303	-117.842519637091	0.157776121518014	0.15657178547227	5.97958602741186	14.9998641271303	0.0648126356314018
"255"	254	-3889.3522230873	-4002.09427492837	-3889.3522230873	-112.742051841073	-3889.3522230873	14.9998641271303	-118.721637868485	0.146053176997976	0.101957356833287	5.97958602741186	14.9998641271303	0.0683337640675633
"256"	255	-3889.25370482132	-4001.73206279911	-3889.25370482132	-112.478357977794	-3889.25370482132	14.9998641271303	-118.457944005206	0.17498351858385	0.250160070398438	5.97958602741186	14.9998641271303	0.0668140030234662
"257"	256	-3889.20617236381	-4002.810606154	-3889.20617236381	-113.604433790182	-3889.20617236381	14.9998641271303	-119.584019817594	0.135111574961435	0.189713195395827	5.97958602741186	14.9998641271303	0.0668140030234662
"258"	257	-3888.84044505389	-4003.47098101928	-3888.84044505389	-114.630535965395	-3888.84044505389	14.9998641271303	-120.610121992807	0.105861513843427	0.415871532094767	5.97958602741186	14.9998641271303	0.0659174438223631
"259"	258	-3888.78322490199	-4001.36755696103	-3888.78322490199	-112.584332059042	-3888.78322490199	14.9998641271303	-118.563918086454	0.169154061540448	0.145238912936328	5.97958602741186	14.9998641271303	0.0659174438223631
"260"	259	-3888.6969791217	-4002.65693687429	-3888.6969791217	-113.959957752587	-3888.6969791217	14.9998641271303	-119.939543779999	0.13060481366342	0.267207903729428	5.97958602741186	14.9998641271303	0.0633260702353673
"261"	260	-3888.54783688799	-4002.16804305325	-3888.54783688799	-113.620206165255	-3888.54783688799	14.9998641271303	-119.599792192667	0.124582435132378	0.310609641826758	5.97958602741186	14.9998641271303	0.0648996630198499
"262"	261	-3888.43726829449	-4001.61086825917	-3888.43726829449	-113.17359996468	-3888.43726829449	14.9998641271303	-119.153185992092	0.148400095639942	0.330055132763246	5.97958602741186	14.9998641271303	0.0667801058418165
"263"	262	-3888.37238801612	-4002.52655516798	-3888.37238801612	-114.154167151862	-3888.37238801612	14.9998641271303	-120.133753179274	0.122681521190739	0.420184918050851	5.97958602741186	14.9998641271303	0.0658729191188995
"264"	263	-3888.3468120108	-4001.39625563505	-3888.3468120108	-113.049443624253	-3888.3468120108	14.9998641271303	-119.029029651664	0.182098952173652	0.33864037588413	5.97958602741186	14.9998641271303	0.0672101841802566
"265"	264	-3888.32010655136	-4000.68913977001	-3888.32010655136	-112.369033218644	-3888.32010655136	14.9998641271303	-118.348619246056	0.150245261897099	0.152156719099727	5.97958602741186	14.9998641271303	0.0662380616134283
"266"	265	-3888.31715237848	-4000.26546637937	-3888.31715237848	-111.948314000886	-3888.31715237848	14.9998641271303	-117.927900028298	0.20619839227676	0.077927364662191	5.97958602741186	14.9998641271303	0.067105781062759
"267"	266	-3888.26526806944	-4000.11083606055	-3888.26526806944	-111.845567991114	-3888.26526806944	14.9998641271303	-117.825154018526	0.162571862284362	0.116552609675391	5.97958602741186	14.9998641271303	0.0675159146370798
"268"	267	-3888.03177455878	-4000.92664903263	-3888.03177455878	-112.894874473849	-3888.03177455878	14.9998641271303	-118.874460501261	0.173323388117515	0.343104844286171	5.97958602741186	14.9998641271303	0.0676223988548928
"269"	268	-3888.01721183497	-3999.89494680542	-3888.01721183497	-111.877734970454	-3888.01721183497	14.9998641271303	-117.857320997866	0.163608603000337	0.156599474062879	5.97958602741186	14.9998641271303	0.0676735687497394
"270"	269	-3887.92529844915	-4000.00478416663	-3887.92529844915	-112.079485717484	-3887.92529844915	14.9998641271303	-118.059071744896	0.159496401262518	0.244198464716528	5.97958602741186	14.9998641271303	0.0674983009097017
"271"	270	-3887.84439480059	-3999.8461205463	-3887.84439480059	-112.001725745711	-3887.84439480059	14.9998641271303	-117.981311773123	0.154778009692001	0.250882744856521	5.97958602741186	14.9998641271303	0.0665068293396042
"272"	271	-3887.76784191186	-4000.05190387517	-3887.76784191186	-112.284061963307	-3887.76784191186	14.9998641271303	-118.263647990719	0.147686183894176	0.336402140273836	5.97958602741186	14.9998641271303	0.0670984944343471
"273"	272	-3887.69115442848	-4001.28837790802	-3887.69115442848	-113.597223479546	-3887.69115442848	14.9998641271303	-119.576809506958	0.157302516150073	0.498012436169082	5.97958602741186	14.9998641271303	0.0681487459612801
"274"	273	-3887.68933046906	-3998.73103845402	-3887.68933046906	-111.041707984966	-3887.68933046906	14.9998641271303	-117.021294012378	0.16396587729219	0.326574683120223	5.97958602741186	14.9998641271303	0.0702915103124924
"275"	274	-3887.63205666388	-3999.78126901208	-3887.63205666388	-112.1492123482	-3887.63205666388	14.9998641271303	-118.128798375612	0.199871658692226	0.271378054324281	5.97958602741186	14.9998641271303	0.068024986456304
"276"	275	-3887.62601947916	-3999.39349857168	-3887.62601947916	-111.76747909252	-3887.62601947916	14.9998641271303	-117.747065119932	0.142619902862996	0.144612972187609	5.97958602741186	14.9998641271303	0.0673961173754254
"277"	276	-3887.46072512404	-4000.09154088437	-3887.46072512404	-112.630815760335	-3887.46072512404	14.9998641271303	-118.610401787747	0.137586834254632	0.0578724959804984	5.97958602741186	14.9998641271303	0.0679238674320305
"278"	277	-3887.44741652486	-3999.13612093378	-3887.44741652486	-111.688704408924	-3887.44741652486	14.9998641271303	-117.668290436335	0.167863833584369	0.168377302214255	5.97958602741186	14.9998641271303	0.0674758007340388
"279"	278	-3887.43583822833	-3998.95175995567	-3887.43583822833	-111.515921727345	-3887.43583822833	14.9998641271303	-117.495507754756	0.203201375935971	0.121691174978322	5.97958602741186	14.9998641271303	0.067874356231087
"280"	279	-3887.24300686246	-3999.01991944661	-3887.24300686246	-111.776912584148	-3887.24300686246	14.9998641271303	-117.75649861156	0.154590718729472	0.178977637827323	5.97958602741186	14.9998641271303	0.0682901298018641
"281"	280	-3887.11378098088	-3999.2470879153	-3887.11378098088	-112.133306934414	-3887.11378098088	14.9998641271303	-118.112892961826	0.154345169515958	0.0259036188269543	5.97958602741186	14.9998641271303	0.0665846700593447
"282"	281	-3887.039209787	-3998.82254579451	-3887.039209787	-111.783336007513	-3887.039209787	14.9998641271303	-117.762922034925	0.208481217627294	0.0252568935514283	5.97958602741186	14.9998641271303	0.0665846700593447
"283"	282	-3886.96574797147	-3999.29513260566	-3886.96574797147	-112.329384634187	-3886.96574797147	14.9998641271303	-118.308970661599	0.217198690511447	0.0924577091864612	5.97958602741186	14.9998641271303	0.0676124646541637
"284"	283	-3886.78168670091	-3998.85121394911	-3886.78168670091	-112.069527248199	-3886.78168670091	14.9998641271303	-118.04911327561	0.155216946497474	0.313166454336789	5.97958602741186	14.9998641271303	0.0674090008591227
"285"	284	-3886.77341026701	-3998.74569981092	-3886.77341026701	-111.972289543906	-3886.77341026701	14.9998641271303	-117.951875571318	0.164810451569413	0.237354861933489	5.97958602741186	14.9998641271303	0.0673785476350955
"286"	285	-3886.75034989823	-3999.07485718676	-3886.75034989823	-112.324507288536	-3886.75034989823	14.9998641271303	-118.304093315948	0.146988507360866	0.272577523937009	5.97958602741186	14.9998641271303	0.0673785476350955
"287"	286	-3886.67714961599	-3999.5265865198	-3886.67714961599	-112.849436903813	-3886.67714961599	14.9998641271303	-118.829022931224	0.125334609749608	0.370641649356455	5.97958602741186	14.9998641271303	0.0662482041928175
"288"	287	-3886.67349927915	-3999.07668911323	-3886.67349927915	-112.403189834079	-3886.67349927915	14.9998641271303	-118.382775861491	0.158846961200114	0.239226749501867	5.97958602741186	14.9998641271303	0.0662482041928175
"289"	288	-3886.54943253405	-4001.11688596944	-3886.54943253405	-114.567453435392	-3886.54943253405	14.9998641271303	-120.547039462804	0.122651436639263	0.0754630719409542	5.97958602741186	14.9998641271303	0.0667328330013438
"290"	289	-3886.52764810144	-3999.78624329169	-3886.52764810144	-113.25859519025	-3886.52764810144	14.9998641271303	-119.238181217661	0.221058544713922	0.18779089937425	5.97958602741186	14.9998641271303	0.0665040978294444
"291"	290	-3886.51853179685	-3999.1309829827	-3886.51853179685	-112.612451185846	-3886.51853179685	14.9998641271303	-118.592037213258	0.170939791628888	0.348393773572324	5.97958602741186	14.9998641271303	0.0673094882571261
"292"	291	-3886.46896572203	-3997.59132314451	-3886.46896572203	-111.122357422473	-3886.46896572203	14.9998641271303	-117.101943449885	0.178596842998271	0.0900631079901081	5.97958602741186	14.9998641271303	0.0673094882571261
"293"	292	-3886.45055572234	-3998.1442129282	-3886.45055572234	-111.693657205861	-3886.45055572234	14.9998641271303	-117.673243233273	0.180569709908354	0.112777450008825	5.97958602741186	14.9998641271303	0.0672972857857265
"294"	293	-3886.4257960798	-3997.84790884333	-3886.4257960798	-111.422112763526	-3886.4257960798	14.9998641271303	-117.401698790938	0.174788898371208	0.170201055348198	5.97958602741186	14.9998641271303	0.0672972857857265
"295"	294	-3886.38660148445	-4000.95583064482	-3886.38660148445	-114.569229160368	-3886.38660148445	14.9998641271303	-120.54881518778	0.0881095268694592	0.512568667117501	5.97958602741186	14.9998641271303	0.0676948512178058
"296"	295	-3886.34366764097	-4000.02795727556	-3886.34366764097	-113.684289634591	-3886.34366764097	14.9998641271303	-119.663875662003	0.130216594860078	0.566167390197187	5.97958602741186	14.9998641271303	0.0676278153572426
"297"	296	-3886.24978787187	-3998.56354813737	-3886.24978787187	-112.313760265498	-3886.24978787187	14.9998641271303	-118.293346292909	0.166120622162293	0.320107983301259	5.97958602741186	14.9998641271303	0.06759905751448
"298"	297	-3886.23473432578	-4000.01753196979	-3886.23473432578	-113.782797644016	-3886.23473432578	14.9998641271303	-119.762383671428	0.214505059822247	0.2681808930161	5.97958602741186	14.9998641271303	0.06759905751448
"299"	298	-3886.22871632116	-3997.75289861873	-3886.22871632116	-111.524182297564	-3886.22871632116	14.9998641271303	-117.503768324976	0.209356567757412	0.0639383990088124	5.97958602741186	14.9998641271303	0.0674345775920085
"300"	299	-3886.20849496412	-3998.02157921029	-3886.20849496412	-111.813084246164	-3886.20849496412	14.9998641271303	-117.792670273576	0.159208169607319	0.0731418693945616	5.97958602741186	14.9998641271303	0.0674345775920085
"301"	300	-3886.18338024031	-3997.47507738223	-3886.18338024031	-111.291697141922	-3886.18338024031	14.9998641271303	-117.271283169333	0.198698805869479	0.0459400969373086	5.97958602741186	14.9998641271303	0.0666643284716248
"302"	301	-3886.0911727478	-3998.0392050853	-3886.0911727478	-111.948032337505	-3886.0911727478	14.9998641271303	-117.927618364917	0.160424180720296	0.0113304072642616	5.97958602741186	14.9998641271303	0.0666643284716248
"303"	302	-3886.08217195106	-3997.69297901084	-3886.08217195106	-111.610807059781	-3886.08217195106	14.9998641271303	-117.590393087193	0.208303308984336	0.0111937567735658	5.97958602741186	14.9998641271303	0.0666643284716248
"304"	303	-3886.01772991316	-3997.84642850616	-3886.01772991316	-111.828698593	-3886.01772991316	14.9998641271303	-117.808284620411	0.209919217666807	0.0201562572685965	5.97958602741186	14.9998641271303	0.0671382476796944
"305"	304	-3886.01426620806	-3997.94904047985	-3886.01426620806	-111.934774271785	-3886.01426620806	14.9998641271303	-117.914360299197	0.167649328521697	0.158692689573806	5.97958602741186	14.9998641271303	0.0663977199783249
"306"	305	-3886.00701453805	-3998.65041702369	-3886.00701453805	-112.643402485636	-3886.00701453805	14.9998641271303	-118.622988513048	0.177034661587517	0.298847666901298	5.97958602741186	14.9998641271303	0.0668712366402266
"307"	306	-3885.98639652157	-3997.45252660012	-3885.98639652157	-111.466130078552	-3885.98639652157	14.9998641271303	-117.445716105964	0.178000867471929	0.163657452664491	5.97958602741186	14.9998641271303	0.0668712366402266
"308"	307	-3885.96946636774	-3997.61787884887	-3885.96946636774	-111.648412481132	-3885.96946636774	14.9998641271303	-117.627998508544	0.160825106185499	0.0772201310810743	5.97958602741186	14.9998641271303	0.0668712366402266
"309"	308	-3885.96506302949	-3998.49245696118	-3885.96506302949	-112.527393931696	-3885.96506302949	14.9998641271303	-118.506979959108	0.170586756975906	0.322955541519666	5.97958602741186	14.9998641271303	0.0671974565095193
"310"	309	-3885.92308282998	-3997.28461360245	-3885.92308282998	-111.361530772464	-3885.92308282998	14.9998641271303	-117.341116799876	0.186270985985123	0.0924213793065256	5.97958602741186	14.9998641271303	0.0671974565095193
"311"	310	-3885.91917061855	-3998.93998659938	-3885.91917061855	-113.020815980831	-3885.91917061855	14.9998641271303	-119.000402008242	0.21810558576483	0.171461823627608	5.97958602741186	14.9998641271303	0.0667202086891042
"312"	311	-3885.91367344184	-3998.1989870561	-3885.91367344184	-112.285313614255	-3885.91367344184	14.9998641271303	-118.264899641667	0.172446693813793	0.251966602428834	5.97958602741186	14.9998641271303	0.0669496472730963
"313"	312	-3885.88710371807	-3999.20619927793	-3885.88710371807	-113.319095559862	-3885.88710371807	14.9998641271303	-119.298681587274	0.113102533825331	0.383913484447998	5.97958602741186	14.9998641271303	0.0669496472730963
"314"	313	-3885.85943845762	-4004.08332972729	-3885.85943845762	-118.223891269666	-3885.85943845762	14.9998641271303	-124.203477297078	0.194743421078667	0.543997145873253	5.97958602741186	14.9998641271303	0.0669571953259208
"315"	314	-3885.84802793372	-4000.00997865139	-3885.84802793372	-114.161950717675	-3885.84802793372	14.9998641271303	-120.141536745087	0.0956425822868279	0.539436584088431	5.97958602741186	14.9998641271303	0.0666147987233386
"316"	315	-3885.83546424157	-3999.15390531352	-3885.83546424157	-113.318441071955	-3885.83546424157	14.9998641271303	-119.298027099367	0.114646747622087	0.444383417232004	5.97958602741186	14.9998641271303	0.0666147987233386
"317"	316	-3885.80989027629	-3999.19385173738	-3885.80989027629	-113.383961461089	-3885.80989027629	14.9998641271303	-119.363547488501	0.209424665465248	0.248363227167078	5.97958602741186	14.9998641271303	0.0665757200338036
"318"	317	-3885.79283238045	-3997.53466541611	-3885.79283238045	-111.741833035657	-3885.79283238045	14.9998641271303	-117.721419063069	0.167022807418782	0.170864820180622	5.97958602741186	14.9998641271303	0.0665757200338036
"319"	318	-3885.79102808834	-3999.72580716107	-3885.79102808834	-113.934779072733	-3885.79102808834	14.9998641271303	-119.914365100145	0.229726559685462	0.189076931575029	5.97958602741186	14.9998641271303	0.0668972607111186
"320"	319	-3885.78534730178	-3997.49581660333	-3885.78534730178	-111.710469301543	-3885.78534730178	14.9999223326603	-117.696269939489	0.194801829007073	0.0952059893404794	5.98580063794604	14.9999223326603	0.0670111068976012
"321"	320	-3885.77551375202	-3997.35094036871	-3885.77551375202	-111.575426616686	-3885.77551375202	14.9999223326603	-117.561227254632	0.17325252264233	0.114341116226074	5.98580063794604	14.9999223326603	0.0670111068976012
"322"	321	-3885.77538055786	-3998.88662829693	-3885.77538055786	-113.11124773907	-3885.77538055786	14.9999223326603	-119.097048377016	0.119882067668784	0.331164840011239	5.98580063794604	14.9999223326603	0.0670111068976012
"323"	322	-3885.76671338024	-3998.02329129948	-3885.76671338024	-112.256577919238	-3885.76671338024	14.9999223326603	-118.242378557184	0.14629962934417	0.139009647851878	5.98580063794604	14.9999223326603	0.0670111068976012
"324"	323	-3885.76505717384	-3997.20092491757	-3885.76505717384	-111.435867743736	-3885.76505717384	14.9999223326603	-117.421668381682	0.179057501857085	0.126220908974151	5.98580063794604	14.9999223326603	0.0669763487877911
"325"	324	-3885.73663192615	-3997.21689317244	-3885.73663192615	-111.480261246292	-3885.73663192615	14.9999223326603	-117.466061884238	0.178671655303387	0.1279253288732	5.98580063794604	14.9999223326603	0.0669763487877911
"326"	325	-3885.73127846394	-4002.50574271679	-3885.73127846394	-116.774464252852	-3885.73127846394	14.9999223326603	-122.760264890798	0.286948866147618	0.0975666231480397	5.98580063794604	14.9999223326603	0.0669763487877911
"327"	326	-3885.7287725413	-3997.69657352539	-3885.7287725413	-111.96780098409	-3885.7287725413	14.9999223326603	-117.953601622036	0.146110276282451	0.193748599990875	5.98580063794604	14.9999223326603	0.0669763487877911
"328"	327	-3885.72777504075	-3997.58924873752	-3885.72777504075	-111.861473696768	-3885.72777504075	14.9999223326603	-117.847274334714	0.189760655702953	0.179821015885864	5.98580063794604	14.9999223326603	0.0676260401328605
"329"	328	-3885.72756343789	-3997.54184231617	-3885.72756343789	-111.814278878283	-3885.72756343789	14.9999223326603	-117.800079516229	0.183326669497115	0.148401926158943	5.98580063794604	14.9999223326603	0.0666967706093103
"330"	329	-3885.72737722727	-3997.99092119782	-3885.72737722727	-112.263543970549	-3885.72737722727	14.9999223326603	-118.249344608495	0.194438034257791	0.171296836184528	5.98580063794604	14.9999223326603	0.067081007842457
"331"	330	-3885.71628095466	-3997.51920997731	-3885.71628095466	-111.802929022653	-3885.71628095466	14.9999223326603	-117.788729660599	0.160949745964387	0.0157355667791919	5.98580063794604	14.9999223326603	0.067081007842457
"332"	331	-3885.70431133173	-3997.02480373117	-3885.70431133173	-111.320492399444	-3885.70431133173	14.9999223326603	-117.30629303739	0.177621507517363	0.0417493133882162	5.98580063794604	14.9999223326603	0.0673354888899207
"333"	332	-3885.69334165683	-3997.18451066435	-3885.69334165683	-111.491169007523	-3885.69334165683	14.9999223326603	-117.476969645469	0.178405060249241	0.0330409240464109	5.98580063794604	14.9999223326603	0.0673354888899207
"334"	333	-3885.69076395819	-3997.01214501138	-3885.69076395819	-111.321381053192	-3885.69076395819	14.9999223326603	-117.307181691138	0.181758277873589	0.0723182928224502	5.98580063794604	14.9999223326603	0.0670940637131779
"335"	334	-3885.69001845097	-3997.48181734267	-3885.69001845097	-111.791798891707	-3885.69001845097	14.9999223326603	-117.777599529653	0.208778469260319	0.0371811455877104	5.98580063794604	14.9999223326603	0.0670940637131779
"336"	335	-3885.6810392845	-3997.05149040929	-3885.6810392845	-111.370451124794	-3885.6810392845	14.9999223326603	-117.35625176274	0.182118802825715	0.0810226692724059	5.98580063794604	14.9999223326603	0.0670940637131779
"337"	336	-3885.66777462357	-3997.99603330603	-3885.66777462357	-112.328258682456	-3885.66777462357	14.9999223326603	-118.314059320402	0.144928482202443	0.151476081208411	5.98580063794604	14.9999223326603	0.0670940637131779
"338"	337	-3885.66367093623	-3998.07325008252	-3885.66367093623	-112.409579146293	-3885.66367093623	14.9999223326603	-118.395379784239	0.140436802251809	0.331821449646096	5.98580063794604	14.9999223326603	0.0670940637131779
"339"	338	-3885.66278716287	-3997.84678223966	-3885.66278716287	-112.183995076787	-3885.66278716287	14.9999223326603	-118.169795714733	0.143440601695238	0.241008053240649	5.98580063794604	14.9999223326603	0.0670940637131779
"340"	339	-3885.64898469501	-3998.19960477354	-3885.64898469501	-112.55062007853	-3885.64898469501	14.9999223326603	-118.536420716476	0.154161493163178	0.384999825636632	5.98580063794604	14.9999223326603	0.0670940637131779
"341"	340	-3885.63776605628	-3999.99564813651	-3885.63776605628	-114.357882080236	-3885.63776605628	14.9999223326603	-120.343682718182	0.103030825840938	0.336573524439671	5.98580063794604	14.9999223326603	0.0670940637131779
"342"	341	-3885.63745560996	-3998.47400618395	-3885.63745560996	-112.83655057399	-3885.63745560996	14.9999223326603	-118.822351211936	0.120256989003212	0.409296406060869	5.98580063794604	14.9999223326603	0.0671688834848853
"343"	342	-3885.63356342069	-3999.32806316213	-3885.63356342069	-113.694499741436	-3885.63356342069	14.9999223326603	-119.680300379382	0.0999651970614709	0.561112945752544	5.98580063794604	14.9999223326603	0.0669038366671472
"344"	343	-3885.61409674403	-3998.93189778018	-3885.61409674403	-113.317801036152	-3885.61409674403	14.9999223326603	-119.303601674098	0.109991456954834	0.500747307453217	5.98580063794604	14.9999223326603	0.0669038366671472
"345"	344	-3885.61280696499	-3997.89758597323	-3885.61280696499	-112.284779008236	-3885.61280696499	14.9999223326603	-118.270579646182	0.181531319885227	0.251082062983266	5.98580063794604	14.9999223326603	0.0672202778932379
"346"	345	-3885.59876548021	-3997.65268587503	-3885.59876548021	-112.053920394821	-3885.59876548021	14.9999223326603	-118.039721032767	0.149248288175784	0.099918351379485	5.98580063794604	14.9999223326603	0.0672202778932379
"347"	346	-3885.59552135911	-3997.57170608942	-3885.59552135911	-111.97618473031	-3885.59552135911	14.9999223326603	-117.961985368256	0.150637701960041	0.100140679465928	5.98580063794604	14.9999223326603	0.0672202778932379
"348"	347	-3885.59098516192	-3996.78465887262	-3885.59098516192	-111.193673710702	-3885.59098516192	14.9999223326603	-117.179474348648	0.182134597432232	0.0543411707519563	5.98580063794604	14.9999223326603	0.0672202778932379
"349"	348	-3885.58893266996	-3996.63558817086	-3885.58893266996	-111.046655500902	-3885.58893266996	14.9999223326603	-117.032456138848	0.180548254231324	0.00992248244342994	5.98580063794604	14.9999223326603	0.0672202778932379
"350"	349	-3885.57879532702	-3997.24112316397	-3885.57879532702	-111.662327836952	-3885.57879532702	14.9999223326603	-117.648128474898	0.155623673785541	0.100549120517922	5.98580063794604	14.9999223326603	0.0676098034036032
"351"	350	-3885.57750388565	-4000.46214537174	-3885.57750388565	-114.884641486087	-3885.57750388565	14.9999223326603	-120.870442124033	0.0762242200980265	0.613139080919017	5.98580063794604	14.9999223326603	0.0675971423555079
"352"	351	-3885.57697794956	-3998.08692866798	-3885.57697794956	-112.50995071842	-3885.57697794956	14.9999223326603	-118.495751356366	0.185231206301041	0.2917143238584	5.98580063794604	14.9999223326603	0.0675971423555079
"353"	352	-3885.57577170781	-3997.9194245727	-3885.57577170781	-112.343652864885	-3885.57577170781	14.9999223326603	-118.329453502831	0.133208009862751	0.364733942557065	5.98580063794604	14.9999223326603	0.0675631403702687
"354"	353	-3885.57544269473	-3998.19643240396	-3885.57544269473	-112.620989709227	-3885.57544269473	14.9999223326603	-118.606790347173	0.127621806787912	0.414810243301097	5.98580063794604	14.9999223326603	0.0675631403702687
"355"	354	-3885.57540067314	-3997.41230165886	-3885.57540067314	-111.836900985718	-3885.57540067314	14.9999223326603	-117.822701623664	0.149028014416835	0.160897489582337	5.98580063794604	14.9999223326603	0.0675631403702687
"356"	355	-3885.55967488761	-3997.27291811541	-3885.55967488761	-111.713243227798	-3885.55967488761	14.9999223326603	-117.699043865744	0.219730284972601	0.0435631614261564	5.98580063794604	14.9999223326603	0.0675631403702687
"357"	356	-3885.55441325312	-3997.10203301916	-3885.55441325312	-111.547619766045	-3885.55441325312	14.9999223326603	-117.533420403991	0.182633517710591	0.182954455760056	5.98580063794604	14.9999223326603	0.0676015067707347
"358"	357	-3885.55263871492	-3998.83560409675	-3885.55263871492	-113.282965381831	-3885.55263871492	14.9999223326603	-119.268766019777	0.116297071108688	0.267658754241235	5.98580063794604	14.9999223326603	0.0675170295099146
"359"	358	-3885.55114157804	-4000.45730307986	-3885.55114157804	-114.906161501826	-3885.55114157804	14.9999223326603	-120.891962139772	0.0782068126610017	0.570180990310759	5.98580063794604	14.9999223326603	0.0675170295099146
"360"	359	-3885.54942796898	-3998.69946911871	-3885.54942796898	-113.150041149731	-3885.54942796898	14.9999223326603	-119.135841787677	0.154473459859663	0.455772503173748	5.98580063794604	14.9999223326603	0.0675170295099146
"361"	360	-3885.54748211017	-3997.74243914151	-3885.54748211017	-112.194957031332	-3885.54748211017	14.9999223326603	-118.180757669278	0.184525148042978	0.270172730021821	5.98580063794604	14.9999223326603	0.0675170295099146
"362"	361	-3885.54334435475	-3997.81213626651	-3885.54334435475	-112.268791911758	-3885.54334435475	14.9999223326603	-118.254592549704	0.196131234102939	0.237920778353377	5.98580063794604	14.9999223326603	0.0675170295099146
"363"	362	-3885.51582290268	-3998.73713630415	-3885.51582290268	-113.221313401466	-3885.51582290268	14.9999223326603	-119.207114039412	0.1491082956504	0.477280345164328	5.98580063794604	14.9999223326603	0.0675322744273343
"364"	363	-3885.51434101748	-3999.5665786932	-3885.51434101748	-114.052237675726	-3885.51434101748	14.9999223326603	-120.038038313672	0.230050210065138	0.236853138626932	5.98580063794604	14.9999223326603	0.0675322744273343
