#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:pirouette_2c7c4c156342" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:pirouette_2c7c4c156342" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:pirouette_2c7c4c156342" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:pirouette_2c7c4c156342">
#                <taxonset id="TaxonSet.pirouette_2c7c4c156342" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:pirouette_2c7c4c156342" name="distribution" x="@BDBirthRate.t:pirouette_2c7c4c156342">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:pirouette_2c7c4c156342" name="distribution" x="@BDDeathRate.t:pirouette_2c7c4c156342">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:pirouette_2c7c4c156342" name="distribution">
#            <parameter id="clockRate.c:pirouette_2c7c4c156342" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:pirouette_2c7c4c156342">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t44" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t53" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t57" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t48" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t55" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t37" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t34" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t38" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t54" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t45" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t26" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t52" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t39" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t32" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t43" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t50" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.001</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@pirouette_2c7c4c156342" id="treeLikelihood.pirouette_2c7c4c156342" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:pirouette_2c7c4c156342">
#            <siteModel id="SiteModel.s:pirouette_2c7c4c156342" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:pirouette_2c7c4c156342" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:pirouette_2c7c4c156342" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:pirouette_2c7c4c156342" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:pirouette_2c7c4c156342" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:pirouette_2c7c4c156342" id="StrictClock.c:pirouette_2c7c4c156342" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	logP(mrca(auto_name_1))	mrcatime(auto_name_1)	clockRate
28000	-2494.565111625587	-2422.152811483544	-72.41230014204281	-2422.152811483544	9.999037866208973	-77.9382661719018	0.15737937950992498	0.6518163637038746	5.525966029858992	9.999037866208973	0.001185832033279725
29000	-2492.801711270689	-2420.0341386424006	-72.76757262828839	-2420.0341386424006	9.999037866208973	-78.29353865814738	0.15152942253303592	0.7278429560135098	5.525966029858992	9.999037866208973	0.0011711556379377813
30000	-2493.348944863024	-2420.4090138937936	-72.93993096923043	-2420.4090138937936	9.999037866208973	-78.46589699908942	0.2949010956308102	0.47742804877461076	5.525966029858992	9.999037866208973	0.001234946539600985
31000	-2491.2218173765546	-2415.2835622818657	-75.9382550946889	-2415.2835622818657	9.999037866208973	-81.46422112454789	0.33261710006141726	0.1740404652276978	5.525966029858992	9.999037866208973	0.0011032675634354745
32000	-2499.663119852755	-2421.11280771329	-78.5503121394648	-2421.11280771329	9.999037866208973	-84.07627816932379	0.04570877769021841	0.8718143146635916	5.525966029858992	9.999037866208973	0.0011188746412180834
33000	-2509.257364454969	-2432.565141407333	-76.69222304763557	-2432.565141407333	9.999037866208973	-82.21818907749456	0.14150010678918132	0.6868290436394453	5.525966029858992	9.999037866208973	0.0012256040094889285
34000	-2501.4817903645153	-2428.357673539916	-73.1241168245994	-2428.357673539916	9.999037866208973	-78.65008285445839	0.22482865437581734	0.4980681940256947	5.525966029858992	9.999037866208973	0.0011813274039428764
35000	-2495.3959572433914	-2424.7750293196027	-70.6209279237886	-2424.7750293196027	9.999037866208973	-76.14689395364759	0.31168680041800134	0.06672249510886036	5.525966029858992	9.999037866208973	0.001314728611986162
36000	-2495.2452599076423	-2421.998697860978	-73.24656204666408	-2421.998697860978	9.999037866208973	-78.77252807652307	0.3460043426187576	0.054200207609068456	5.525966029858992	9.999037866208973	0.0011210592373301735
37000	-2499.1285940658704	-2426.277351649421	-72.8512424164496	-2426.277351649421	9.999037866208973	-78.37720844630859	0.38380668270895324	0.1725967821169035	5.525966029858992	9.999037866208973	0.0011058237487657722
38000	-2492.7425412701173	-2424.0578591235326	-68.68468214658462	-2424.0578591235326	9.999037866208973	-74.21064817644361	0.4221616550320275	0.012412989390126071	5.525966029858992	9.999037866208973	0.0012090739829561214
39000	-2493.2927813479328	-2420.2545562252376	-73.03822512269535	-2420.2545562252376	10.001540577086704	-77.840352988434	0.31039091964928356	0.0212978283476635	4.802127865738656	10.001540577086704	0.0013171965639023726
40000	-2495.144003520861	-2422.8427333420764	-72.3012701787848	-2422.8427333420764	10.001540577086704	-77.10339804452346	0.2952730883964458	0.21731837178369837	4.802127865738656	10.001540577086704	0.0010984802414924684
41000	-2498.4997039862046	-2425.8100405004197	-72.689663485785	-2425.8100405004197	10.001540577086704	-77.49179135152366	0.3137086067248878	0.07419818692401631	4.802127865738656	10.001540577086704	0.0012869273039283111
42000	-2502.5529142924975	-2428.8003598962623	-73.75255439623501	-2428.8003598962623	10.001540577086704	-78.55468226197367	0.3229338464908622	0.23084408198041695	4.802127865738656	10.001540577086704	0.001179923310416705
43000	-2495.616316545745	-2425.052880033992	-70.56343651175288	-2425.052880033992	10.001540577086704	-75.36556437749154	0.15040181714887438	0.7625591638474848	4.802127865738656	10.001540577086704	0.0010910618529962344
44000	-2494.458532291754	-2418.8969663991593	-75.5615658925948	-2418.8969663991593	10.001540577086704	-80.36369375833345	0.2971754689784369	0.5859212790323051	4.802127865738656	10.001540577086704	0.0011868462126436456
45000	-2498.5985308085883	-2424.101583287076	-74.49694752151204	-2424.101583287076	10.001540577086704	-79.2990753872507	0.31308092620440703	0.18186292995924738	4.802127865738656	10.001540577086704	0.0012492566290207164
46000	-2487.2712565749766	-2414.2759590084197	-72.99529756655691	-2414.2759590084197	10.001540577086704	-77.79742543229557	0.3095235317883304	0.1638061318603548	4.802127865738656	10.001540577086704	0.0013183199949639295
47000	-2490.4265871870098	-2417.8084024294926	-72.61818475751735	-2417.8084024294926	10.001540577086704	-77.42031262325601	0.08681790405954426	0.85029796578005	4.802127865738656	10.001540577086704	0.0010070621196654455
48000	-2507.693776914511	-2429.0368466807226	-78.65693023378837	-2429.0368466807226	10.001540577086704	-83.45905809952703	0.32714142132860774	0.23035011151615975	4.802127865738656	10.001540577086704	0.001172378598572683
49000	-2504.2993943488896	-2425.424586985539	-78.87480736335036	-2425.424586985539	10.001540577086704	-83.67693522908901	0.20033845634256814	0.5200588618723461	4.802127865738656	10.001540577086704	0.001011112907052179
50000	-2496.6956443007657	-2419.921061525956	-76.77458277481003	-2419.921061525956	10.001540577086704	-81.57671064054868	0.2028646902986275	0.5711848131784352	4.802127865738656	10.001540577086704	0.0012097676167323803
51000	-2491.696044288828	-2418.963251102544	-72.73279318628433	-2418.963251102544	10.001540577086704	-77.53492105202298	0.33608070932197254	0.42028482993474897	4.802127865738656	10.001540577086704	0.001225870093040826
52000	-2490.0996119872825	-2418.140089206618	-71.95952278066429	-2418.140089206618	10.001540577086704	-76.76165064640294	0.3863237955473282	0.041569303174682305	4.802127865738656	10.001540577086704	0.0011902312710720567
53000	-2491.785879446382	-2420.3343719537156	-71.45150749266631	-2420.3343719537156	10.001540577086704	-76.25363535840496	0.2887773683858426	0.3914865438184129	4.802127865738656	10.001540577086704	0.001279372520739023
54000	-2489.744903684528	-2418.1021084546614	-71.64279522986654	-2418.1021084546614	10.001540577086704	-76.44492309560519	0.28372675162292205	0.3220687269472878	4.802127865738656	10.001540577086704	0.001304788154460626
55000	-2503.661653785439	-2428.7305140208477	-74.93113976459112	-2428.7305140208477	10.001540577086704	-79.73326763032978	0.29124246674195853	0.17248620773072568	4.802127865738656	10.001540577086704	0.0010170590010918576
56000	-2496.378488994325	-2426.579621436502	-69.79886755782293	-2426.579621436502	10.001540577086704	-74.60099542356159	0.22063370738531518	0.6171445552170217	4.802127865738656	10.001540577086704	0.0011661381367503408
57000	-2500.90600287982	-2424.7638237293545	-76.1421791504654	-2424.7638237293545	10.001540577086704	-80.94430701620405	0.19918344899770085	0.6986759035381549	4.802127865738656	10.001540577086704	9.969644515660499E-4
58000	-2489.306241310051	-2416.0536128450235	-73.25262846502773	-2416.0536128450235	10.001540577086704	-78.05475633076638	0.26599920923687376	0.2847234909538483	4.802127865738656	10.001540577086704	0.0011704159430521827
59000	-2500.9014726496935	-2421.5710594046895	-79.33041324500383	-2421.5710594046895	10.003252182902338	-80.03088317565012	0.17583327007784608	0.5260850061691682	0.7004699306462943	10.003252182902338	0.0010256325150423118
60000	-2491.3052824284237	-2419.828890167167	-71.47639226125636	-2419.828890167167	10.000807793924668	-77.13894349466838	0.25905988569170174	0.3085724964975	5.662551233412012	10.000807793924668	0.0011071344573381316
61000	-2494.740093629283	-2420.00583939979	-74.73425422949288	-2420.00583939979	10.000807793924668	-80.3968054629049	0.15439220862826036	0.7049960178670364	5.662551233412012	10.000807793924668	0.0011761342468477654
62000	-2495.4726371589886	-2420.5406253141896	-74.93201184479885	-2420.5406253141896	10.000807793924668	-80.59456307821087	0.38127437669073644	0.08782793600423038	5.662551233412012	10.000807793924668	0.0011567010397715365
63000	-2496.5979570983177	-2426.1802445869484	-70.41771251136907	-2426.1802445869484	10.000807793924668	-76.08026374478109	0.35716598809612177	0.45663239617450635	5.662551233412012	10.000807793924668	0.0012495628246553263
64000	-2498.030885119223	-2424.575182962236	-73.45570215698721	-2424.575182962236	10.000807793924668	-79.11825339039923	0.1992527839061756	0.5030014407300618	5.662551233412012	10.000807793924668	0.0010881435031182018
65000	-2491.6466774031933	-2416.132307387168	-75.51437001602523	-2416.132307387168	10.000807793924668	-81.17692124943724	0.2604878823965265	0.015069928183317356	5.662551233412012	10.000807793924668	0.0010744900381778788
66000	-2488.964326354911	-2419.5433278083824	-69.42099854652841	-2419.5433278083824	10.000807793924668	-75.08354977994043	0.23263762754401224	0.585548139525524	5.662551233412012	10.000807793924668	0.00133772155195056
67000	-2486.2142036557025	-2420.7134507288965	-65.5007529268059	-2420.7134507288965	10.000807793924668	-71.16330416021792	0.25844980217485414	0.5263685335996948	5.662551233412012	10.000807793924668	0.0014492603759499179
68000	-2492.1926247942934	-2422.8544979069093	-69.33812688738408	-2422.8544979069093	10.000807793924668	-75.0006781207961	0.30923139067035965	0.1686051097108524	5.662551233412012	10.000807793924668	0.0013105056995618555
69000	-2491.637057690134	-2420.949222744276	-70.68783494585787	-2420.949222744276	10.000807793924668	-76.35038617926989	0.2453301972308173	0.5232728905084791	5.662551233412012	10.000807793924668	0.0012877418730979783
70000	-2492.5190924426074	-2422.8860708261086	-69.63302161649891	-2422.8860708261086	10.000807793924668	-75.29557284991093	0.36086753349261885	0.2173870373672259	5.662551233412012	10.000807793924668	0.0014742988288019051
71000	-2497.9652103097114	-2424.7939813131024	-73.17122899660913	-2424.7939813131024	10.000807793924668	-78.83378023002115	0.09729935800639228	0.8575429230612974	5.662551233412012	10.000807793924668	0.0012216540871866476
72000	-2490.4782502922617	-2415.3852099519513	-75.09304034031045	-2415.3852099519513	10.000807793924668	-80.75559157372247	0.05801697839625124	0.8713986616940219	5.662551233412012	10.000807793924668	0.0011127264417108167
73000	-2493.393528715015	-2420.231171701606	-73.1623570134087	-2420.231171701606	10.000807793924668	-78.82490824682071	0.35682031713346224	0.3051267209198037	5.662551233412012	10.000807793924668	0.0012207094924301868
74000	-2495.6699712436703	-2421.52685595531	-74.1431152883601	-2421.52685595531	10.000364969596271	-80.06533063103642	0.301023128369038	0.3421796544629411	5.922215342676327	10.000364969596271	0.0010527597771316486
75000	-2498.130406682415	-2425.9938740180055	-72.13653266440933	-2425.9938740180055	10.000364969596271	-78.05874800708565	0.31290937151159504	0.00821666987140948	5.922215342676327	10.000364969596271	0.001345887215643779
76000	-2491.5107526750508	-2423.2312929512455	-68.27945972380516	-2423.2312929512455	10.000364969596271	-74.20167506648149	0.2523603359462852	0.5065598846378684	5.922215342676327	10.000364969596271	0.0013422352892119918
77000	-2481.5438234695202	-2413.751556627597	-67.79226684192349	-2413.751556627597	10.000364969596271	-73.71448218459982	0.26638918178976	0.22999993997149848	5.922215342676327	10.000364969596271	0.001330601454452692
78000	-2485.029283349154	-2414.441565204888	-70.58771814426588	-2414.441565204888	9.999876725154335	-76.56893654625651	0.19447782343050812	0.5302266606815785	5.9812184019906285	9.999876725154335	0.0014359225639800075
79000	-2493.732887449662	-2423.7572286142486	-69.97565883541354	-2423.7572286142486	9.999876725154335	-75.95687723740417	0.3315100359481869	0.18023451463367443	5.9812184019906285	9.999876725154335	0.0012262999254830616
80000	-2493.6781053474756	-2426.429307420375	-67.24879792710055	-2426.429307420375	9.999876725154335	-73.23001632909119	0.3237867679550085	0.29394420407936556	5.9812184019906285	9.999876725154335	0.0013312353921008093
